league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_nu7vXe9i;4º Set;;Tolmachev I. (Rus);Gavrilov Y. (Ukr);2;1;[{'home': 11, 'away': 13}, {'home': 11, 'away': 7}, {'home': 11, 'away': 7}, {'home': 2, 'away': 0}];2.02;1.67
Setka Cup (Ucrania);1;g_25_WxQ6T5Sc;2º Set;;Biletskiy O. (Ukr);Malynka R. (Ukr);1;0;[{'home': 11, 'away': 8}, {'home': 9, 'away': 2}];2.4;1.48
TT Cup (Ucrania);1;g_25_MwNuT6JH;Finalizado;;Volokhov V. (Ukr);Borysov A. (Ukr);0;3;[{'home': 5, 'away': 11}, {'home': 7, 'away': 11}, {'home': 6, 'away': 11}];1.83;1.83
Extraliga (República Checa);1;g_25_SzO36Fe7;;2021-01-30 10:00:00;Cheb;KT Prague;0;0;[];;
Extraliga (República Checa);1;g_25_SfpHdvSr;;2021-01-30 10:00:00;Hodonin;Prague;0;0;[];;
Liga Pro (Rusia);1;g_25_vXtYa60h;;2021-01-30 00:00:00;Merezhko A. (Rus);Duka A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_0rBrWFOc;;2021-01-30 00:15:00;Kolesnikov D. (Rus);Tsvetkov V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_S059Jxuh;;2021-01-30 00:15:00;Staroverov V. (Rus);Makarenkov E. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_l6WHac69;;2021-01-30 00:30:00;Bogomolov A. (Rus);Merezhko A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_n5SMeZno;;2021-01-30 00:45:00;Gavrilov Y. (Ukr);Kolesnikov D. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_UN2aSXNM;;2021-01-30 00:45:00;Klimentev V. (Rus);Staroverov V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_SdVLbHLF;;2021-01-30 01:00:00;Duka A. (Rus);Kononenko A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_Cnh4RiwT;;2021-01-30 01:15:00;Makarenkov E. (Rus);Kharlakin O. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_r70mVZw4;;2021-01-30 01:15:00;Tsvetkov V. (Rus);Tolmachev I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_dWZPcyyM;;2021-01-30 01:30:00;Kononenko A. (Rus);Merezhko A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_nuqWMBop;;2021-01-30 01:45:00;Kharlakin O. (Rus);Staroverov V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_McaiUggA;;2021-01-30 01:45:00;Tolmachev I. (Rus);Kolesnikov D. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_zNYTdejS;;2021-01-30 02:00:00;Bogomolov A. (Rus);Duka A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_jX3eTD8G;;2021-01-30 02:15:00;Gavrilov Y. (Ukr);Tsvetkov V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_t2rzMV0j;;2021-01-30 02:15:00;Klimentev V. (Rus);Makarenkov E. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_INuxaQFb;;2021-01-30 03:30:00;Agapov A. (Rus);Medvedev P. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_IkbMGzPA;;2021-01-30 03:45:00;Chumikov A. (Rus);Zharov B. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_dzADIdfb;;2021-01-30 03:45:00;Kabanov E. (Rus);Pinkovskii P. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_0nVtbpV4;;2021-01-30 04:00:00;Ekzhanov A. (Rus);Gerasimov A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_zR8HHG94;;2021-01-30 04:15:00;Korolev S. (Rus);Innazarov A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_Wh2QFfvH;;2021-01-30 04:15:00;Minchenkov I. (Rus);Troyanov Y. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_t4BdhFbq;;2021-01-30 04:30:00;Medvedev P. (Rus);Ekzhanov A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_KhsvLkGd;;2021-01-30 04:45:00;Pinkovskii P. (Rus);Korolev S. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_pfFWQu4F;;2021-01-30 04:45:00;Zharov B. (Rus);Minchenkov I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_f7F0iZDk;;2021-01-30 05:00:00;Gerasimov A. (Rus);Agapov A. (Rus);0;0;[];;
