league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_EB8b9HBl;Finalizado;2021-02-27 00:00:00;Hodonin;Hradec Kralove;3;1;[];;
Extraliga (República Checa);1;g_25_j99bSdIQ;Finalizado;2021-02-27 00:00:00;KT Prague;Havl. Brod;1;3;[];;
Extraliga (República Checa);1;g_25_Gj1FuMzq;Finalizado;2021-02-27 00:00:00;Klos P. (Cze);Buben V. (Cze);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}];;
Extraliga (República Checa);1;g_25_AD0Jvtjk;Finalizado;2021-02-27 00:00:00;Kadlcek M. (Cze);Klasek M. (Cze);1;3;[{'home': 3, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 6}, {'home': 6, 'away': 11}];;
Extraliga (República Checa);1;g_25_YDUDrYqf;Finalizado;2021-02-27 00:00:00;Koblizek M. (Cze);Obeslo M. (Cze);2;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 13, 'away': 11}, {'home': 9, 'away': 11}];;
Extraliga (República Checa);1;g_25_8bJMw05e;Finalizado;2021-02-27 00:00:00;Tymofieiev O. (Ukr);Pavlica M. (Cze);3;0;[{'home': 15, 'away': 13}, {'home': 11, 'away': 7}, {'home': 11, 'away': 8}];;
Extraliga (República Checa);1;g_25_jN8RxKK1;Finalizado;2021-02-27 00:00:00;Klos P. (Cze);Klasek M. (Cze);3;2;[{'home': 5, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 5}, {'home': 9, 'away': 11}, {'home': 11, 'away': 4}];;
Extraliga (República Checa);1;g_25_SzUHsha0;Finalizado;2021-02-27 00:00:00;Olejnik M. (Cze);Tregler T. (Cze);1;3;[{'home': 13, 'away': 15}, {'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 11, 'away': 13}];;
Extraliga (República Checa);1;g_25_QTrNvjqJ;Finalizado;2021-02-27 00:00:00;Pavelka T. (Cze);Skala R. (Cze);3;1;[{'home': 13, 'away': 11}, {'home': 8, 'away': 11}, {'home': 13, 'away': 11}, {'home': 11, 'away': 6}];;
Extraliga (República Checa);1;g_25_x6eUnmyt;Finalizado;2021-02-27 00:00:00;Koblizek M. (Cze);Tregler T. (Cze);0;3;[{'home': 7, 'away': 11}, {'home': 2, 'away': 11}, {'home': 3, 'away': 11}];;
Extraliga (República Checa);1;g_25_j9aYo7jn;Finalizado;2021-02-27 00:00:00;Olejnik M. (Cze);Obeslo M. (Cze);1;3;[{'home': 13, 'away': 15}, {'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 11, 'away': 13}];;
Liga Pro (Rusia);1;g_25_OzaohpZP;Finalizado;2021-02-27 00:00:00;Karpovkin G. (Rus);Ovechkin S. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 8}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_4UtEm4ss;Finalizado;2021-02-27 00:00:00;Khomutov S. (Rus);Arutiunyan A. (Rus);3;1;[{'home': 11, 'away': 4}, {'home': 9, 'away': 11}, {'home': 12, 'away': 10}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_rLuInOdm;Finalizado;2021-02-27 00:00:00;Kharlakin O. (Rus);Muslikov S. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 13}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_G6FFiAvp;Finalizado;2021-02-27 00:00:00;Vshivkov P. (Rus);Karpovkin G. (Rus);0;3;[{'home': 10, 'away': 12}, {'home': 6, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_CheECBG9;Finalizado;2021-02-27 00:00:00;Gavrilov Y. (Ukr);Khomutov S. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 4, 'away': 11}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_rsZd4mOk;Finalizado;2021-02-27 00:00:00;Kim S. I. (Kor);Kharlakin O. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 10, 'away': 12}, {'home': 10, 'away': 12}];;
