league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_nRDdLs86;Finalizado;2021-04-04 00:05:00;Gancev S. (Rus);Bogomolov A. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 5, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_fiH4JLxJ;2º Set;2021-04-04 00:15:00;Lisov A. (Rus);Bazilevskii V. (Rus);0;1;[{'home': 6, 'away': 11}, {'home': 12, 'away': 12}];;
Liga Pro (Rusia);1;g_25_pb3hmicG;2º Set;2021-04-04 00:15:00;Pandur I. (Rus);Zubkov V. (Rus);0;1;[{'home': 12, 'away': 14}, {'home': 8, 'away': 9}];;
Liga Pro (Rusia);1;g_25_ppOJYirN;;2021-04-04 00:30:00;Merezhko A. (Rus);Gancev S. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_WzcxiZci;;2021-04-04 00:45:00;Kryuchkov E. (Rus);Lisov A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_Ol2dnBCM;;2021-04-04 00:45:00;Sinkovskiy V. (Rus);Pandur I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_bmSNXBcT;;2021-04-04 01:00:00;Bogomolov A. (Rus);Kononenko A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_ARetjgDc;;2021-04-04 01:15:00;Bazilevskii V. (Rus);Kolesnikov D. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_hO60oVRS;;2021-04-04 01:15:00;Zubkov V. (Rus);Savinskiy A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_GSEkTV5p;;2021-04-04 01:30:00;Kononenko A. (Rus);Gancev S. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_4lepkDS3;;2021-04-04 01:45:00;Kolesnikov D. (Rus);Lisov A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_fXhStkzp;;2021-04-04 01:45:00;Savinskiy A. (Rus);Pandur I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_fJDgSkLj;;2021-04-04 02:00:00;Merezhko A. (Rus);Bogomolov A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_2ZDmlXsA;;2021-04-04 02:15:00;Kryuchkov E. (Rus);Bazilevskii V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_xdrXu9kj;;2021-04-04 02:15:00;Sinkovskiy V. (Rus);Zubkov V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_janyuT4d;;2021-04-04 03:30:00;Kuznetsov A. (Rus);Ramensky I. (Rus);0;0;[];;
