league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_b7vrmwx6;Finalizado;2021-04-15 00:00:00;Ovechkin S. (Rus);Karpovkin G. (Rus);2;3;[{'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_Cd1klTFT;Finalizado;2021-04-15 00:15:00;Dukhin M. (Rus);Bardyshev G. (Rus);1;3;[{'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_fZXjoH6I;Finalizado;2021-04-15 00:15:00;Khomutov S. (Rus);Arutiunyan A. (Rus);1;3;[{'home': 11, 'away': 7}, {'home': 10, 'away': 12}, {'home': 5, 'away': 11}, {'home': 3, 'away': 11}];;
Liga Pro (Rusia);1;g_25_dv88a7RS;Finalizado;2021-04-15 00:30:00;Vologzhanin V. (Rus);Ovechkin S. (Rus);2;3;[{'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_AiTF4l0A;Finalizado;2021-04-15 00:45:00;Slashchev A. (Rus);Dukhin M. (Rus);3;2;[{'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 14, 'away': 16}, {'home': 11, 'away': 3}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_8IyRHlsc;Finalizado;2021-04-15 00:45:00;Minchenkov M. (Rus);Khomutov S. (Rus);2;3;[{'home': 4, 'away': 11}, {'home': 11, 'away': 2}, {'home': 6, 'away': 11}, {'home': 13, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_bmfzeRZq;Finalizado;2021-04-15 01:00:00;Karpovkin G. (Rus);Bogomolov A. (Rus);3;1;[{'home': 10, 'away': 12}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}, {'home': 13, 'away': 11}];;
Liga Pro (Rusia);1;g_25_lrSJ38FG;Finalizado;2021-04-15 01:15:00;Bardyshev G. (Rus);Makarenkov E. (Rus);3;1;[{'home': 11, 'away': 4}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_KhuVG8d3;Finalizado;2021-04-15 01:15:00;Arutiunyan A. (Rus);Gavrilov Y. (Ukr);0;3;[{'home': 9, 'away': 11}, {'home': 8, 'away': 11}, {'home': 3, 'away': 11}];;
Liga Pro (Rusia);1;g_25_GOlufokj;Finalizado;2021-04-15 01:30:00;Bogomolov A. (Rus);Ovechkin S. (Rus);3;2;[{'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 12, 'away': 10}, {'home': 7, 'away': 11}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_Uutlntpq;Finalizado;2021-04-15 01:45:00;Makarenkov E. (Rus);Dukhin M. (Rus);3;1;[{'home': 5, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 7}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_2HUZFSB9;Finalizado;2021-04-15 01:45:00;Gavrilov Y. (Ukr);Khomutov S. (Rus);0;3;[{'home': 6, 'away': 11}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_rqpho0ak;Finalizado;2021-04-15 02:15:00;Slashchev A. (Rus);Bardyshev G. (Rus);3;2;[{'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 13, 'away': 11}, {'home': 16, 'away': 14}];;
Liga Pro (Rusia);1;g_25_fFmqg54d;Finalizado;2021-04-15 02:00:00;Vologzhanin V. (Rus);Karpovkin G. (Rus);3;2;[{'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 11, 'away': 6}, {'home': 6, 'away': 11}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_t8TwFnRF;Finalizado;2021-04-15 02:15:00;Minchenkov M. (Rus);Arutiunyan A. (Rus);3;1;[{'home': 11, 'away': 9}, {'home': 11, 'away': 8}, {'home': 7, 'away': 11}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_0vsq9yMa;Finalizado;2021-04-15 00:00:00;Gavrilov Y. (Ukr);Arutiunyan A. (Rus);2;3;[{'home': 6, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_SQryBcim;Finalizado;2021-04-15 02:30:00;Ovechkin S. (Rus);Bogomolov A. (Rus);3;2;[{'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 6}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}];;
