league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Win Cup (Ucrania);1;g_25_bJfMSLZt;Finalizado;2020-12-25;Rodin A. (Ukr);Mashtakov A. (Ukr);3;0;[{'home': 14, 'away': 12}, {'home': 11, 'away': 7}, {'home': 15, 'away': 13}];;
Win Cup (Ucrania);1;g_25_xAgQRukm;Finalizado;2020-12-25;Yunusov E. (Ukr);Kolesnik P. (Ukr);3;1;[{'home': 11, 'away': 9}, {'home': 11, 'away': 3}, {'home': 7, 'away': 11}, {'home': 11, 'away': 7}];;
Win Cup (Ucrania);1;g_25_6qbUQa4g;Finalizado;2020-12-25;Kolesnik P. (Ukr);Mashtakov A. (Ukr);3;1;[{'home': 5, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_SbnwPwZ5;Finalizado;2020-12-25;Krutko O. (Ukr);Baranovskiy S. (Ukr);3;1;[{'home': 11, 'away': 9}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}];;
Win Cup (Ucrania);1;g_25_YcUmDRH3;Finalizado;2020-12-25;Kutniy I. (Ukr);Oplachko A. (Ukr);0;3;[{'home': 3, 'away': 11}, {'home': 9, 'away': 11}, {'home': 5, 'away': 11}];;
Win Cup (Ucrania);1;g_25_bPRso9YA;Finalizado;2020-12-25;Akimov Y. (Ukr);Goloveshkin A. (Ukr);3;1;[{'home': 11, 'away': 7}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 5}];;
Win Cup (Ucrania);1;g_25_SxDINlfT;Finalizado;2020-12-25;Isakov V. (Ukr);Moroz K. (Ukr);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 5}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_t2jsOclC;Finalizado;2020-12-25;Tretyak N. (Ukr);Kirsanov K. (Ukr);3;1;[{'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];;
Win Cup (Ucrania);1;g_25_pzcYPJJa;Finalizado;2020-12-25;Yunusov E. (Ukr);Rodin A. (Ukr);3;2;[{'home': 8, 'away': 11}, {'home': 14, 'away': 12}, {'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_0nT3v4G2;Finalizado;2020-12-25;Serikov V. (Ukr);Aseev D. (Ukr);0;3;[{'home': 3, 'away': 11}, {'home': 14, 'away': 16}, {'home': 6, 'away': 11}];;
