league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_C4acIXBG;Finalizado;2021-02-25 12:00:00;Hodonin;KT Prague;2;3;[];;
Challenger Series (Alemania);1;g_25_zTRIN8ls;Finalizado;2021-02-25 02:30:00;Sanchi F. (Arg);Martinko J. (Cze);1;3;[{'home': 15, 'away': 13}, {'home': 7, 'away': 11}, {'home': 4, 'away': 11}, {'home': 3, 'away': 11}];;
Challenger Series (Alemania);1;g_25_YDpMMS3m;Finalizado;2021-02-25 03:10:00;Qiu L. (Ger);Klein D. (Ger);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 9}, {'home': 13, 'away': 11}];;
Challenger Series (Alemania);1;g_25_SzpQLnJg;Finalizado;2021-02-25 03:50:00;Martinko J. (Cze);Cheaib D. (Leb);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}];;
Challenger Series (Alemania);1;g_25_6RrUK6Ya;Finalizado;2021-02-25 04:30:00;Happek S. (Ger);Chamorro M. (Esp);2;3;[{'home': 13, 'away': 11}, {'home': 9, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}];;
Challenger Series (Alemania);1;g_25_O2wZJQm6;Anulado;2021-02-25 00:00:00;Sanchi F. (Arg);Chirita C. (Rou);0;0;[];;
Challenger Series (Alemania);1;g_25_d6U8VHzP;Finalizado;2021-02-25 05:10:00;Sanchi F. (Arg);Wenger N. (Ger);3;0;[{'home': 11, 'away': 2}, {'home': 11, 'away': 5}, {'home': 11, 'away': 4}];;
Challenger Series (Alemania);1;g_25_2gxwJp3C;Finalizado;2021-02-25 05:50:00;Klein D. (Ger);Cheaib D. (Leb);2;3;[{'home': 12, 'away': 10}, {'home': 2, 'away': 11}, {'home': 3, 'away': 11}, {'home': 11, 'away': 8}, {'home': 4, 'away': 11}];;
Challenger Series (Alemania);1;g_25_dGysI4II;Finalizado;2021-02-25 06:30:00;Qiu L. (Ger);Chamorro M. (Esp);3;1;[{'home': 11, 'away': 2}, {'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 13, 'away': 11}];;
Challenger Series (Alemania);1;g_25_AJuoHOXO;Anulado;2021-02-25 00:00:00;Martinko J. (Cze);Chirita C. (Rou);0;0;[];;
Challenger Series (Alemania);1;g_25_COJTu8AP;Finalizado;2021-02-25 07:50:00;Happek S. (Ger);Sanchi F. (Arg);0;3;[{'home': 1, 'away': 11}, {'home': 8, 'away': 11}, {'home': 6, 'away': 11}];;
Challenger Series (Alemania);1;g_25_EX5eySIt;Anulado;2021-02-25 00:00:00;Chirita C. (Rou);Cheaib D. (Leb);0;0;[];;
Challenger Series (Alemania);1;g_25_tCBYowL5;Finalizado;2021-02-25 08:30:00;Wenger N. (Ger);Cheaib D. (Leb);0;3;[{'home': 4, 'away': 11}, {'home': 8, 'away': 11}, {'home': 4, 'away': 11}];;
Extraliga (República Checa);1;g_25_WlOMBrZL;Finalizado;2021-02-25 12:00:00;Klos P. (Cze);Pavelka T. (Cze);3;1;[{'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}, {'home': 11, 'away': 6}];;
Extraliga (República Checa);1;g_25_tODd5tCk;Finalizado;2021-02-25 12:30:00;Tymofieiev O. (Ukr);Olejnik M. (Cze);0;3;[{'home': 3, 'away': 11}, {'home': 7, 'away': 11}, {'home': 3, 'away': 11}];;
Extraliga (República Checa);1;g_25_On3140Re;Finalizado;2021-02-25 13:00:00;Kadlcek M. (Cze);Koblizek M. (Cze);0;3;[{'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 7, 'away': 11}];;
Extraliga (República Checa);1;g_25_2w253Kt2;Finalizado;2021-02-25 13:30:00;Klos P. (Cze);Olejnik M. (Cze);3;2;[{'home': 10, 'away': 12}, {'home': 5, 'away': 11}, {'home': 12, 'away': 10}, {'home': 11, 'away': 6}, {'home': 12, 'away': 10}];;
Extraliga (República Checa);1;g_25_I5n4OLIR;Finalizado;2021-02-25 14:00:00;Tymofieiev O. (Ukr);Pavelka T. (Cze);1;3;[{'home': 11, 'away': 13}, {'home': 12, 'away': 14}, {'home': 11, 'away': 1}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_I7s1QBJe;Finalizado;2021-02-25 00:00:00;Belugin O. (Rus);Ovechkin S. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 11, 'away': 5}, {'home': 7, 'away': 11}, {'home': 9, 'away': 11}];3.2;1.28
Liga Pro (Rusia);1;g_25_2eTjmZQ8;Finalizado;2021-02-25 00:00:00;Chernov V. (Rus);Nemashkalo V. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 5, 'away': 11}];1.43;2.52
Liga Pro (Rusia);1;g_25_O4UnlFB2;Finalizado;2021-02-25 00:00:00;Tsvetkov V. (Rus);Klavdenkov A. (Rus);1;3;[{'home': 7, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}];1.4;2.58
Liga Pro (Rusia);1;g_25_pIHi4R10;Finalizado;2021-02-25 00:00:00;Vshivkov P. (Rus);Belugin O. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 13, 'away': 11}, {'home': 11, 'away': 3}];;
Liga Pro (Rusia);1;g_25_bLsRIQGg;Finalizado;2021-02-25 00:00:00;Zirin A. (Rus);Gerasimov A. (Rus);3;1;[{'home': 11, 'away': 5}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 11, 'away': 5}];1.96;1.7
Liga Pro (Rusia);1;g_25_6N2nQ8OJ;Finalizado;2021-02-25 00:45:00;Khomutov S. (Rus);Tsvetkov V. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}];1.55;2.22
Liga Pro (Rusia);1;g_25_xCtVHpWa;Finalizado;2021-02-25 00:45:00;Nemashkalo V. (Rus);Zirin A. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 7, 'away': 11}, {'home': 9, 'away': 11}];1.83;1.83
Liga Pro (Rusia);1;g_25_dhLe3oH6;Finalizado;2021-02-25 01:00:00;Ovechkin S. (Rus);Andreev A. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}];1.37;2.73
Liga Pro (Rusia);1;g_25_pxtZG4o6;Finalizado;2021-02-25 01:15:00;Gerasimov A. (Rus);Chernov V. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 5}, {'home': 11, 'away': 9}];2.08;1.63
Liga Pro (Rusia);1;g_25_pE1jPSwQ;Finalizado;2021-02-25 01:15:00;Klavdenkov A. (Rus);Tolmachev I. (Rus);1;3;[{'home': 6, 'away': 11}, {'home': 11, 'away': 3}, {'home': 6, 'away': 11}, {'home': 8, 'away': 11}];3.3;1.26
Liga Pro (Rusia);1;g_25_jFKa25WC;Finalizado;2021-02-25 01:30:00;Andreev A. (Rus);Belugin O. (Rus);2;3;[{'home': 6, 'away': 11}, {'home': 13, 'away': 11}, {'home': 8, 'away': 11}, {'home': 12, 'away': 10}, {'home': 3, 'away': 11}];1.98;1.68
Liga Pro (Rusia);1;g_25_fsWLhbjd;Finalizado;2021-02-25 00:00:00;Chernov V. (Rus);Zirin A. (Rus);0;3;[{'home': 4, 'away': 11}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_OSvwGO0C;Anulado;2021-02-25 01:45:00;Ermilov A. (Rus);Zirin A. (Rus);0;0;[];1.4;2.6
Liga Pro (Rusia);1;g_25_2glIKnns;Finalizado;2021-02-25 01:45:00;Tolmachev I. (Rus);Tsvetkov V. (Rus);2;3;[{'home': 8, 'away': 11}, {'home': 3, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 6}, {'home': 6, 'away': 11}];4.35;1.16
Liga Pro (Rusia);1;g_25_U5J31PoJ;Finalizado;2021-02-25 02:00:00;Vshivkov P. (Rus);Ovechkin S. (Rus);1;3;[{'home': 6, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 8}, {'home': 7, 'away': 11}];2.1;1.6
Liga Pro (Rusia);1;g_25_GdhMJ61m;Finalizado;2021-02-25 02:15:00;Khomutov S. (Rus);Klavdenkov A. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_6iUsFrGI;Finalizado;2021-02-25 02:15:00;Nemashkalo V. (Rus);Gerasimov A. (Rus);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}];2.7;1.38
Liga Pro (Rusia);1;g_25_UoLZf3Z8;Finalizado;2021-02-25 00:00:00;Andreev A. (Rus);Belugin O. (Rus);1;3;[{'home': 11, 'away': 7}, {'home': 12, 'away': 14}, {'home': 10, 'away': 12}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_zm0EmLRr;Finalizado;2021-02-25 00:00:00;Gerasimov A. (Rus);Chernov V. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_jLXP5KmR;Finalizado;2021-02-25 00:00:00;Tolmachev I. (Rus);Tsvetkov V. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_xCKwfNlF;Finalizado;2021-02-25 00:00:00;Vshivkov P. (Rus);Ovechkin S. (Rus);2;3;[{'home': 5, 'away': 11}, {'home': 9, 'away': 11}, {'home': 12, 'away': 10}, {'home': 11, 'away': 6}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_rDPi1vdr;Finalizado;2021-02-25 00:00:00;Khomutov S. (Rus);Klavdenkov A. (Rus);1;3;[{'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 12, 'away': 14}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_U9aInusk;Finalizado;2021-02-25 00:00:00;Zirin A. (Rus);Nemashkalo V. (Rus);0;3;[{'home': 7, 'away': 11}, {'home': 6, 'away': 11}, {'home': 14, 'away': 16}];;
Liga Pro (Rusia);1;g_25_pKIengtF;Finalizado;2021-02-25 03:30:00;Petrochenko D. (Rus);Mikheev D. (Rus);0;3;[{'home': 4, 'away': 11}, {'home': 2, 'away': 11}, {'home': 7, 'away': 11}];1.88;1.78
Liga Pro (Rusia);1;g_25_hpM3pXAR;Finalizado;2021-02-25 03:45:00;Kurilchik N. (Rus);Grishaev E. (Rus);2;3;[{'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 11, 'away': 13}, {'home': 9, 'away': 11}, {'home': 8, 'away': 11}];2.08;1.63
Liga Pro (Rusia);1;g_25_bNMaoDeL;Finalizado;2021-02-25 04:00:00;Afanasev I. (Rus);Potapkov A. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 12, 'away': 10}, {'home': 13, 'away': 11}];1.26;3.3
Liga Pro (Rusia);1;g_25_CU2zuBYl;Finalizado;2021-02-25 03:45:00;Ilichev M. (Rus);Lyfenko N. (Rus);3;2;[{'home': 12, 'away': 10}, {'home': 11, 'away': 9}, {'home': 2, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 9}];2.08;1.63
Liga Pro (Rusia);1;g_25_fg8VuiJr;Finalizado;2021-02-25 04:15:00;Evlampiev V. (Rus);Suharkov O. (Rus);2;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 4, 'away': 11}, {'home': 12, 'away': 10}, {'home': 6, 'away': 11}];1.42;2.55
Liga Pro (Rusia);1;g_25_ITdBcGpo;Finalizado;2021-02-25 04:30:00;Mikheev D. (Rus);Afanasev I. (Rus);2;3;[{'home': 11, 'away': 4}, {'home': 5, 'away': 11}, {'home': 11, 'away': 3}, {'home': 6, 'away': 11}, {'home': 2, 'away': 11}];;
Liga Pro (Rusia);1;g_25_WWpgMaNo;Finalizado;2021-02-25 05:00:00;Potapkov A. (Rus);Petrochenko D. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}];2.17;1.57
Liga Pro (Rusia);1;g_25_6kw6Jc74;Finalizado;2021-02-25 04:45:00;Grishaev E. (Rus);Evlampiev V. (Rus);1;3;[{'home': 3, 'away': 11}, {'home': 17, 'away': 15}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}];2.02;1.67
Liga Pro (Rusia);1;g_25_KCqMFF6T;Finalizado;2021-02-25 04:15:00;Kozlov A. (Rus);Turabekov T. (Rus);3;1;[{'home': 4, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}];1.83;1.83
Liga Pro (Rusia);1;g_25_C4ylBZEp;Finalizado;2021-02-25 04:45:00;Lyfenko N. (Rus);Kozlov A. (Rus);3;1;[{'home': 11, 'away': 9}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 11, 'away': 1}];1.57;2.17
Liga Pro (Rusia);1;g_25_ANqcLJxh;Finalizado;2021-02-25 05:30:00;Petrochenko D. (Rus);Afanasev I. (Rus);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];1.32;2.95
