league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Bundesliga (Alemania);1;g_25_2eemVxlt;Finalizado;2021-02-09 13:00:00;Bad Homburg;Ochsenhausen;1;3;[];;
Bundesliga (Alemania);1;g_25_rmxwldoT;Finalizado;2021-02-09 00:00:00;Sipos R. (Rou);Kulczycki S. (Pol);0;3;[{'home': 11, 'away': 13}, {'home': 2, 'away': 11}, {'home': 6, 'away': 11}];;
Bundesliga (Alemania);1;g_25_zuU4qGgp;Finalizado;2021-02-09 00:00:00;Grebnev M. (Rus);Gauzy S. (Fra);0;3;[{'home': 5, 'away': 11}, {'home': 12, 'away': 14}, {'home': 9, 'away': 11}];;
Bundesliga (Alemania);1;g_25_EVS8rz9j;Finalizado;2021-02-09 00:00:00;Katsman L. (Ger);Kubik M. (Pol);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 3}, {'home': 11, 'away': 9}];;
Bundesliga (Alemania);1;g_25_Gz7i7Joi;Anulado;2021-02-09 00:00:00;Sipos R. (Rou);Gauzy S. (Fra);0;0;[];;
Bundesliga (Alemania);1;g_25_8lzQig4f;Finalizado;2021-02-09 00:00:00;Hohmeier N. (Ger);Gauzy S. (Fra);0;3;[{'home': 2, 'away': 11}, {'home': 5, 'away': 11}, {'home': 3, 'away': 11}];;
Challenger Series (Alemania);1;g_25_W8v86eti;Finalizado;2021-02-09 00:00:00;Berglund S. (Swe);Gonzalez E. (Ger);3;1;[{'home': 11, 'away': 4}, {'home': 11, 'away': 13}, {'home': 11, 'away': 4}, {'home': 11, 'away': 8}];;
Challenger Series (Alemania);1;g_25_rqrC5Fec;Finalizado;2021-02-09 00:00:00;Bluhm F. (Ger);Martinko J. (Cze);3;2;[{'home': 6, 'away': 11}, {'home': 12, 'away': 10}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];;
Challenger Series (Alemania);1;g_25_Q7XG4ZA3;Finalizado;2021-02-09 00:00:00;Kuzmin F. (Rus);Klein D. (Ger);0;3;[{'home': 8, 'away': 11}, {'home': 5, 'away': 11}, {'home': 10, 'away': 12}];;
Challenger Series (Alemania);1;g_25_4bWK3gQ9;Finalizado;2021-02-09 00:00:00;Cheaib D. (Leb);Gonzalez E. (Ger);3;0;[{'home': 11, 'away': 1}, {'home': 11, 'away': 1}, {'home': 11, 'away': 7}];;
Challenger Series (Alemania);1;g_25_YXzP2DuG;Finalizado;2021-02-09 00:00:00;Huzjak J. (Cro);Klein D. (Ger);3;2;[{'home': 10, 'away': 12}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 12, 'away': 10}, {'home': 15, 'away': 13}];;
Challenger Series (Alemania);1;g_25_COZS1XfM;Finalizado;2021-02-09 00:00:00;Berglund S. (Swe);Kuzmin F. (Rus);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 5}, {'home': 11, 'away': 6}];;
Challenger Series (Alemania);1;g_25_fmPX0iAS;Finalizado;2021-02-09 00:00:00;Bluhm F. (Ger);Huzjak J. (Cro);3;1;[{'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}];;
Challenger Series (Alemania);1;g_25_W8GadBIq;Finalizado;2021-02-09 00:00:00;Cheaib D. (Leb);Martinko J. (Cze);3;1;[{'home': 13, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}];;
Challenger Series (Alemania);1;g_25_AwWMFPHk;Finalizado;2021-02-09 00:00:00;Berglund S. (Swe);Kuzmin F. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 12, 'away': 10}, {'home': 9, 'away': 11}, {'home': 5, 'away': 11}];;
