league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_SnC0PT1n;Finalizado;2021-01-22;Havirov;Havl. Brod;1;3;[];;
Extraliga (República Checa);1;g_25_Eq8dQ9nt;Finalizado;2021-01-22;Hodonin;Cheb;0;3;[];;
Extraliga (República Checa);1;g_25_l209N7Wb;Finalizado;2021-01-22;KT Prague;Hradec Kralove;3;0;[];;
Extraliga (República Checa);1;g_25_dSaDMRo5;Finalizado;2021-01-22;Liberec;TTC Ostrava;1;3;[];;
Extraliga (República Checa);1;g_25_AB15OmHh;Finalizado;2021-01-22;TJ Ostrava;Prague;3;2;[];;
Extraliga (República Checa);1;g_25_t4g43kkS;Finalizado;2021-01-22;Valenta J. (Cze);Prokopcov D. (Cze);0;3;[{'home': 7, 'away': 11}, {'home': 7, 'away': 11}, {'home': 10, 'away': 12}];;
Extraliga (República Checa);1;g_25_IaFzd7s2;Finalizado;2021-01-22;David P. (Cze);Tregler T. (Cze);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 8}, {'home': 12, 'away': 10}];;
Extraliga (República Checa);1;g_25_K4gJKjK2;Finalizado;2021-01-22;Bajger O. (Cze);Obeslo M. (Cze);2;3;[{'home': 11, 'away': 9}, {'home': 11, 'away': 8}, {'home': 4, 'away': 11}, {'home': 8, 'away': 11}, {'home': 9, 'away': 11}];;
Extraliga (República Checa);1;g_25_IchoBh5d;Finalizado;2021-01-22;Seibert J. (Cze);Delincak F. (Svk);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 4}, {'home': 11, 'away': 8}];;
Extraliga (República Checa);1;g_25_djzAA6de;Finalizado;2021-01-22;Martinko T. (Cze);Kaucky P. (Cze);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 7}, {'home': 11, 'away': 7}];;
Extraliga (República Checa);1;g_25_Chw1W2y5;Finalizado;2021-01-22;Olejnik M. (Cze);Mokrejs J. (Cze);3;0;[{'home': 11, 'away': 3}, {'home': 11, 'away': 9}, {'home': 11, 'away': 6}];;
