league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_lnU7lszM;Finalizado;2021-02-13 10:00:00;Havl. Brod;Cheb;3;0;[];;
Extraliga (República Checa);1;g_25_YR3YLfef;Finalizado;2021-02-13 10:00:00;Hodonin;TTC Ostrava;2;3;[];;
Extraliga (República Checa);1;g_25_KAdOU9Su;Finalizado;2021-02-13 10:00:00;Gavlas A. (Cze);Obeslo M. (Cze);2;3;[{'home': 11, 'away': 7}, {'home': 11, 'away': 9}, {'home': 4, 'away': 11}, {'home': 4, 'away': 11}, {'home': 7, 'away': 11}];;
Extraliga (República Checa);1;g_25_vcO1D8c5;Finalizado;2021-02-13 10:00:00;Klos P. (Cze);Belik S. (Cze);3;1;[{'home': 11, 'away': 9}, {'home': 11, 'away': 8}, {'home': 10, 'away': 12}, {'home': 11, 'away': 7}];;
Extraliga (República Checa);1;g_25_nNR9BnSH;Finalizado;2021-02-13 10:30:00;Brhel S. (Cze);Delincak F. (Svk);2;3;[{'home': 11, 'away': 6}, {'home': 11, 'away': 6}, {'home': 11, 'away': 13}, {'home': 8, 'away': 11}, {'home': 7, 'away': 11}];;
Extraliga (República Checa);1;g_25_b1eSTTsn;Finalizado;2021-02-13 10:30:00;Stepanek D. (Cze);Tregler T. (Cze);2;3;[{'home': 11, 'away': 7}, {'home': 5, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 4, 'away': 11}];;
Extraliga (República Checa);1;g_25_vDCPSmch;Finalizado;2021-02-13 11:00:00;Jadrny S. (Cze);Prokopcov D. (Cze);0;3;[{'home': 9, 'away': 11}, {'home': 5, 'away': 11}, {'home': 9, 'away': 11}];;
Extraliga (República Checa);1;g_25_UoHEA6sO;Finalizado;2021-02-13 11:00:00;Tymofieiev O. (Ukr);Kleprlik J. (Cze);1;3;[{'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 1, 'away': 11}, {'home': 7, 'away': 11}];;
Extraliga (República Checa);1;g_25_rkLI9QdU;Finalizado;2021-02-13 11:30:00;Brhel S. (Cze);Belik S. (Cze);0;3;[{'home': 8, 'away': 11}, {'home': 2, 'away': 11}, {'home': 12, 'away': 14}];;
Extraliga (República Checa);1;g_25_I3BTR7Cb;Anulado;2021-02-13 11:30:00;Gavlas A. (Cze);Tregler T. (Cze);0;0;[];;
Extraliga (República Checa);1;g_25_CQAXQRR4;Anulado;2021-02-13 12:00:00;Stepanek D. (Cze);Obeslo M. (Cze);0;0;[];;
Liga Pro (Rusia);1;g_25_Khyw4ZlJ;Finalizado;2021-02-13 00:00:00;Gancev S. (Rus);Bogomolov A. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 7, 'away': 11}, {'home': 4, 'away': 11}];2.1;1.6
