league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Challenger Series (Alemania);1;g_25_l4ZzaH5k;Finalizado;2021-03-02;Cheaib D. (Leb);Chtchetinine E. (Blr);3;1;[{'home': 11, 'away': 5}, {'home': 11, 'away': 4}, {'home': 4, 'away': 11}, {'home': 11, 'away': 5}];;
Challenger Series (Alemania);1;g_25_IwvubyLe;Finalizado;2021-03-02;Kucera S. (Cze);Huzjak J. (Cro);1;3;[{'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 12, 'away': 14}, {'home': 3, 'away': 11}];;
Challenger Series (Alemania);1;g_25_dUxqcez2;Finalizado;2021-03-02;Muhlbach C. (Ger);Martinko J. (Cze);2;3;[{'home': 11, 'away': 7}, {'home': 11, 'away': 9}, {'home': 3, 'away': 11}, {'home': 6, 'away': 11}, {'home': 2, 'away': 11}];;
Challenger Series (Alemania);1;g_25_bZGRLvD2;Finalizado;2021-03-02;Qiu L. (Ger);Chtchetinine E. (Blr);3;1;[{'home': 9, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 8}, {'home': 12, 'away': 10}];;
Challenger Series (Alemania);1;g_25_CxLVKbS8;Finalizado;2021-03-02;Zeptner H. (Ger);Martinko J. (Cze);0;3;[{'home': 7, 'away': 11}, {'home': 9, 'away': 11}, {'home': 4, 'away': 11}];;
Challenger Series (Alemania);1;g_25_6aKZJIsF;Finalizado;2021-03-02;Cheaib D. (Leb);Muhlbach C. (Ger);3;2;[{'home': 11, 'away': 13}, {'home': 4, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 4}, {'home': 11, 'away': 6}];;
Challenger Series (Alemania);1;g_25_rPs32jCs;Finalizado;2021-03-02;Kucera S. (Cze);Zeptner H. (Ger);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 7}, {'home': 11, 'away': 6}];;
Challenger Series (Alemania);1;g_25_AoEa1ARm;Finalizado;2021-03-02;Qiu L. (Ger);Huzjak J. (Cro);3;2;[{'home': 11, 'away': 6}, {'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 6}];;
Challenger Series (Alemania);1;g_25_xET7aheN;Finalizado;2021-03-02;Martinko J. (Cze);Muhlbach C. (Ger);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 7}, {'home': 11, 'away': 5}];;
Challenger Series (Alemania);1;g_25_G4SBbCAT;Finalizado;2021-03-02;Cheaib D. (Leb);Qiu L. (Ger);3;2;[{'home': 12, 'away': 14}, {'home': 11, 'away': 6}, {'home': 11, 'away': 5}, {'home': 10, 'away': 12}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_6BOW1X8N;Finalizado;2021-03-02;Chernjavskiy M. (Rus);Vshivkov P. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 5}, {'home': 11, 'away': 2}];;
Liga Pro (Rusia);1;g_25_zPcnp2rE;Finalizado;2021-03-02;Yanshaev A. (Rus);Petrochenko D. (Rus);3;2;[{'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 7, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_EgLFWrEE;Finalizado;2021-03-02;Sergeevich I. (Rus);Chernjavskiy M. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 4, 'away': 11}, {'home': 12, 'away': 14}];;
Liga Pro (Rusia);1;g_25_OS43dBWp;Finalizado;2021-03-02;Gavrilov Y. (Ukr);Tolmachev I. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 5}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_EFdjqMcK;Finalizado;2021-03-02;Bazilevskii V. (Rus);Yanshaev A. (Rus);3;2;[{'home': 11, 'away': 8}, {'home': 18, 'away': 16}, {'home': 10, 'away': 12}, {'home': 10, 'away': 12}, {'home': 11, 'away': 2}];;
Liga Pro (Rusia);1;g_25_6i0fP06l;Finalizado;2021-03-02;Khomutov S. (Rus);Gavrilov Y. (Ukr);0;3;[{'home': 1, 'away': 11}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_dIAKV2TK;Finalizado;2021-03-02;Vshivkov P. (Rus);Selkin V. (Rus);3;1;[{'home': 11, 'away': 6}, {'home': 13, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_rk1frtDQ;Finalizado;2021-03-02;Petrochenko D. (Rus);Razinkov D. (Rus);3;2;[{'home': 19, 'away': 17}, {'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_n3HiOKLf;Finalizado;2021-03-02;Tolmachev I. (Rus);Nikiforov O. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 8, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_ALEOUMrR;Finalizado;2021-03-02;Selkin V. (Rus);Chernjavskiy M. (Rus);1;3;[{'home': 12, 'away': 10}, {'home': 7, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 13}];;
Liga Pro (Rusia);1;g_25_QgGeNvy1;Finalizado;2021-03-02;Nikiforov O. (Rus);Gavrilov Y. (Ukr);3;0;[{'home': 11, 'away': 2}, {'home': 11, 'away': 8}, {'home': 14, 'away': 12}];;
Liga Pro (Rusia);1;g_25_S01jQtir;Finalizado;2021-03-02;Sergeevich I. (Rus);Vshivkov P. (Rus);3;2;[{'home': 11, 'away': 9}, {'home': 4, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 2}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_xWhoLf9o;Finalizado;2021-03-02;Razinkov D. (Rus);Yanshaev A. (Rus);2;3;[{'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 14, 'away': 16}, {'home': 11, 'away': 5}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_KGFaMbj7;Finalizado;2021-03-02;Khomutov S. (Rus);Tolmachev I. (Rus);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 7}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_pnDyVSA6;Finalizado;2021-03-02;Vshivkov P. (Rus);Selkin V. (Rus);1;3;[{'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 4, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_pbmMw0Ls;Finalizado;2021-03-02;Bazilevskii V. (Rus);Petrochenko D. (Rus);2;3;[{'home': 11, 'away': 5}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_hCGqT6uJ;Finalizado;2021-03-02;Khomutov S. (Rus);Tolmachev I. (Rus);3;0;[{'home': 11, 'away': 3}, {'home': 11, 'away': 8}, {'home': 11, 'away': 3}];;
Liga Pro (Rusia);1;g_25_vsxDavGc;Finalizado;2021-03-02;Petrochenko D. (Rus);Razinkov D. (Rus);3;2;[{'home': 11, 'away': 9}, {'home': 12, 'away': 10}, {'home': 12, 'away': 14}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}];;
