league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_SAfyUUAS;Finalizado;2021-03-19;KT Prague;Havirov;3;2;[];;
Extraliga (República Checa);1;g_25_xppBNSmd;Finalizado;2021-03-19;Hradec Kralove;Prague;1;3;[];;
Extraliga (República Checa);1;g_25_UJt3PlJq;Finalizado;2021-03-19;Liberec;Cheb;0;3;[];;
Extraliga (República Checa);1;g_25_bgo7O8Yk;Finalizado;2021-03-19;TTC Ostrava;Havl. Brod;2;3;[];;
Extraliga (República Checa);1;g_25_8nHAMsxJ;Finalizado;2021-03-19;Olejnik M. (Cze);David P. (Cze);3;1;[{'home': 11, 'away': 6}, {'home': 9, 'away': 11}, {'home': 12, 'away': 10}, {'home': 17, 'away': 15}];;
Extraliga (República Checa);1;g_25_KOTHUvUu;Finalizado;2021-03-19;Pavelka T. (Cze);Bajger O. (Cze);1;3;[{'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 7}, {'home': 7, 'away': 11}];;
Extraliga (República Checa);1;g_25_bFSLTbqn;Finalizado;2021-03-19;Koblizek M. (Cze);Valenta J. (Cze);3;1;[{'home': 11, 'away': 6}, {'home': 5, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 9}];;
Extraliga (República Checa);1;g_25_MVKpgFCc;Finalizado;2021-03-19;Lebeda M. (Cze);Kaucky J. (Cze);1;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 9}, {'home': 4, 'away': 11}, {'home': 9, 'away': 11}];;
Extraliga (República Checa);1;g_25_4fAkhZR3;Finalizado;2021-03-19;Mokrejs J. (Cze);Sip M. (Cze);1;3;[{'home': 7, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}];;
Extraliga (República Checa);1;g_25_GjNQSIbh;Finalizado;2021-03-19;Olejnik M. (Cze);Bajger O. (Cze);2;3;[{'home': 11, 'away': 13}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 11, 'away': 8}, {'home': 7, 'away': 11}];;
Extraliga (República Checa);1;g_25_rNjdOc8a;Finalizado;2021-03-19;Blinka M. (Cze);Stepanek D. (Cze);1;3;[{'home': 2, 'away': 11}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}, {'home': 7, 'away': 11}];;
Extraliga (República Checa);1;g_25_CKDcjDdG;Finalizado;2021-03-19;Crha J. (Cze);Prida K. (Cze);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 8}, {'home': 11, 'away': 7}];;
Extraliga (República Checa);1;g_25_W25MBKOg;Finalizado;2021-03-19;Kleprlik J. (Cze);Prokopcov D. (Cze);3;2;[{'home': 7, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 3}, {'home': 6, 'away': 11}, {'home': 13, 'away': 11}];;
