league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Win Cup (Ucrania);1;g_25_jizByQJ8;Finalizado;2021-01-04;Boychuk V. (Ukr);Nepochatov A. (Ukr);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 6}, {'home': 11, 'away': 7}];;
Win Cup (Ucrania);1;g_25_YFPFzpZE;Finalizado;2021-01-04;Rybakov Y. (Ukr);Shapovalov O. (Ukr);3;2;[{'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 15, 'away': 13}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_l0u0pULM;Finalizado;2021-01-04;Makarov V. (Ukr);Metelskiy V. (Ukr);2;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 4}, {'home': 8, 'away': 11}, {'home': 11, 'away': 6}, {'home': 6, 'away': 11}];;
Win Cup (Ucrania);1;g_25_hYoinjiA;Finalizado;2021-01-04;Oplachko A. (Ukr);Kutniy I. (Ukr);3;2;[{'home': 11, 'away': 7}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}, {'home': 11, 'away': 6}];;
Win Cup (Ucrania);1;g_25_nJTJZ3lL;Finalizado;2021-01-04;Shapovalov O. (Ukr);Nepochatov A. (Ukr);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_pbcwKrWp;Finalizado;2021-01-04;Bratukhin Y. (Ukr);Zubko V. (Ukr);3;2;[{'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 9}, {'home': 11, 'away': 6}];;
Win Cup (Ucrania);1;g_25_rNv4qlyT;Finalizado;2021-01-04;Butkov M. (Ukr);Vedmid S. (Ukr);0;3;[{'home': 4, 'away': 11}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}];;
Win Cup (Ucrania);1;g_25_A9tdoA6G;Finalizado;2021-01-04;Isakov V. (Ukr);Moroz K. (Ukr);3;1;[{'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_xhpPsnOi;Finalizado;2021-01-04;Panin V. (Ukr);Krivoshey S. (Ukr);0;3;[{'home': 10, 'away': 12}, {'home': 11, 'away': 13}, {'home': 10, 'away': 12}];;
Win Cup (Ucrania);1;g_25_ttTNYN3R;Finalizado;2021-01-04;Rybakov Y. (Ukr);Boychuk V. (Ukr);3;2;[{'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 12, 'away': 10}, {'home': 11, 'away': 7}];;
Win Cup (Ucrania);1;g_25_YJwYuQh4;Finalizado;2021-01-04;Saenko O. (Ukr);Zezyulin A. (Ukr);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_0zHVvT0s;Finalizado;2021-01-04;Makarov V. (Ukr);Vedmid S. (Ukr);0;3;[{'home': 10, 'away': 12}, {'home': 4, 'away': 11}, {'home': 10, 'away': 12}];;
