league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_vc2d2Too;Finalizado;2021-01-23;Bogomolov A. (Rus);Merezhko A. (Rus);3;1;[{'home': 2, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 5}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_t2tuRCOo;Finalizado;2021-01-23;Arutiunyan A. (Rus);Khomutov S. (Rus);2;3;[{'home': 6, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 3}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_lSqmPjgb;Finalizado;2021-01-23;Doncenko A. (Rus);Iskenderov I. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 7, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_WAoaIuxq;Finalizado;2021-01-23;Duka A. (Rus);Bogomolov A. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_dzbzG7Xs;Finalizado;2021-01-23;Muslikov S. (Rus);Doncenko A. (Rus);3;1;[{'home': 12, 'away': 14}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_vy9dNku8;Finalizado;2021-01-23;Poletaev I. (Rus);Arutiunyan A. (Rus);3;2;[{'home': 11, 'away': 4}, {'home': 3, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_lnt4Haik;Finalizado;2021-01-23;Merezhko A. (Rus);Kononenko A. (Rus);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 6}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_Aw2vFRnl;Finalizado;2021-01-23;Iskenderov I. (Rus);Staroverov V. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_IR70M9fE;Finalizado;2021-01-23;Khomutov S. (Rus);Olshakov K. (Rus);2;3;[{'home': 4, 'away': 11}, {'home': 11, 'away': 8}, {'home': 13, 'away': 11}, {'home': 12, 'away': 14}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_Sxu8GJ6e;Finalizado;2021-01-23;Kononenko A. (Rus);Bogomolov A. (Rus);3;1;[{'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 13, 'away': 11}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_401rEo2f;Finalizado;2021-01-23;Staroverov V. (Rus);Doncenko A. (Rus);3;1;[{'home': 11, 'away': 7}, {'home': 11, 'away': 5}, {'home': 8, 'away': 11}, {'home': 11, 'away': 6}];;
