league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_ABcLvhEk;Finalizado;2021-03-04;Duka A. (Rus);Ovechkin S. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 16, 'away': 18}];;
Liga Pro (Rusia);1;g_25_bXwG0Zz9;Finalizado;2021-03-04;Nemashkalo V. (Rus);Zirin A. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_rPeTxWr2;Finalizado;2021-03-04;Tsvetkov V. (Rus);Nikiforov O. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_ziK47slg;Finalizado;2021-03-04;Bogomolov A. (Rus);Duka A. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 7}, {'home': 15, 'away': 13}];;
Liga Pro (Rusia);1;g_25_UDuvMt3n;Finalizado;2021-03-04;Dukhin M. (Rus);Nemashkalo V. (Rus);3;1;[{'home': 14, 'away': 12}, {'home': 8, 'away': 11}, {'home': 12, 'away': 10}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_vqHL3amI;Finalizado;2021-03-04;Khomutov S. (Rus);Tsvetkov V. (Rus);3;2;[{'home': 4, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_hSE9613a;Finalizado;2021-03-04;Ovechkin S. (Rus);Karpovkin G. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 7, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_M76Q2J2O;Finalizado;2021-03-04;Nikiforov O. (Rus);Lisov A. (Rus);2;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 8}, {'home': 10, 'away': 12}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_CxVrL0Ih;Finalizado;2021-03-04;Zirin A. (Rus);Sadkov A. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_WIDD5LI5;Finalizado;2021-03-04;Karpovkin G. (Rus);Duka A. (Rus);3;1;[{'home': 11, 'away': 9}, {'home': 12, 'away': 10}, {'home': 6, 'away': 11}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_QuZnKKXb;Finalizado;2021-03-04;Sadkov A. (Rus);Nemashkalo V. (Rus);3;2;[{'home': 12, 'away': 14}, {'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_0b5U1wIU;Finalizado;2021-03-04;Lisov A. (Rus);Tsvetkov V. (Rus);2;3;[{'home': 10, 'away': 12}, {'home': 11, 'away': 6}, {'home': 7, 'away': 11}, {'home': 11, 'away': 8}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_QuDH4uYB;Finalizado;2021-03-04;Bogomolov A. (Rus);Ovechkin S. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 10, 'away': 12}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_K2YjJvm5;Finalizado;2021-03-04;Dukhin M. (Rus);Zirin A. (Rus);2;3;[{'home': 8, 'away': 11}, {'home': 12, 'away': 10}, {'home': 5, 'away': 11}, {'home': 16, 'away': 14}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_jNtzNMmt;Finalizado;2021-03-04;Khomutov S. (Rus);Nikiforov O. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 8, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_GvHxnXgC;Finalizado;2021-03-04;Ovechkin S. (Rus);Duka A. (Rus);3;2;[{'home': 12, 'away': 10}, {'home': 12, 'away': 10}, {'home': 9, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_jir81Cga;Finalizado;2021-03-04;Lisov A. (Rus);Tsvetkov V. (Rus);0;3;[{'home': 6, 'away': 11}, {'home': 9, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_Yk4CTUxh;Finalizado;2021-03-04;Sadkov A. (Rus);Nemashkalo V. (Rus);1;3;[{'home': 11, 'away': 8}, {'home': 7, 'away': 11}, {'home': 10, 'away': 12}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_C6AopBOO;Finalizado;2021-03-04;Bogomolov A. (Rus);Karpovkin G. (Rus);3;2;[{'home': 7, 'away': 11}, {'home': 12, 'away': 10}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_jRbHSlhb;Finalizado;2021-03-04;Zirin A. (Rus);Dukhin M. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 13}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_UssC0W85;Finalizado;2021-03-04;Nikiforov O. (Rus);Khomutov S. (Rus);3;1;[{'home': 11, 'away': 9}, {'home': 12, 'away': 10}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_bgXfIb2B;Finalizado;2021-03-04;Kobytov R. (Rus);Afanasev I. (Rus);1;3;[{'home': 11, 'away': 7}, {'home': 13, 'away': 15}, {'home': 6, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_ralWFQcA;Finalizado;2021-03-04;Serebrennikov A. (Rus);Lobanov A. (Rus);3;0;[{'home': 13, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_4UtObD5L;Finalizado;2021-03-04;Evlampiev V. (Rus);Grishaev E. (Rus);3;1;[{'home': 15, 'away': 13}, {'home': 12, 'away': 10}, {'home': 7, 'away': 11}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_hfwKagjF;Finalizado;2021-03-04;Ilichev M. (Rus);Mikheev D. (Rus);2;3;[{'home': 16, 'away': 18}, {'home': 11, 'away': 3}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_l2IfgiTr;Finalizado;2021-03-04;Kozlov A. (Rus);Sayanov D. (Rus);3;2;[{'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 5, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_ngWScXKR;Finalizado;2021-03-04;Kurilchik N. (Rus);Buyanin I. (Rus);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 7}, {'home': 14, 'away': 12}];;
Liga Pro (Rusia);1;g_25_GURaHIHH;Finalizado;2021-03-04;Afanasev I. (Rus);Ilichev M. (Rus);2;3;[{'home': 11, 'away': 6}, {'home': 8, 'away': 11}, {'home': 3, 'away': 11}, {'home': 11, 'away': 8}, {'home': 2, 'away': 11}];;
Liga Pro (Rusia);1;g_25_jPivE4SM;Finalizado;2021-03-04;Lobanov A. (Rus);Kozlov A. (Rus);0;3;[{'home': 7, 'away': 11}, {'home': 11, 'away': 13}, {'home': 3, 'away': 11}];;
Liga Pro (Rusia);1;g_25_EJdFJ8bo;Finalizado;2021-03-04;Grishaev E. (Rus);Kurilchik N. (Rus);2;3;[{'home': 11, 'away': 5}, {'home': 11, 'away': 9}, {'home': 10, 'away': 12}, {'home': 10, 'away': 12}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_fLQ3GxXN;Finalizado;2021-03-04;Mikheev D. (Rus);Kobytov R. (Rus);2;3;[{'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 12, 'away': 14}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_UFjrDOsT;Finalizado;2021-03-04;Sayanov D. (Rus);Serebrennikov A. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_hAeJISDi;Finalizado;2021-03-04;Buyanin I. (Rus);Evlampiev V. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_lrQ7FdnU;Finalizado;2021-03-04;Kobytov R. (Rus);Ilichev M. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_Yqe38rjp;Finalizado;2021-03-04;Serebrennikov A. (Rus);Kozlov A. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 12, 'away': 10}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_Mq0NHnTc;Finalizado;2021-03-04;Evlampiev V. (Rus);Kurilchik N. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 6}, {'home': 16, 'away': 14}];;
Liga Pro (Rusia);1;g_25_AoWYAGfo;Finalizado;2021-03-04;Afanasev I. (Rus);Mikheev D. (Rus);3;0;[{'home': 14, 'away': 12}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_Czf7725j;Finalizado;2021-03-04;Lobanov A. (Rus);Sayanov D. (Rus);2;3;[{'home': 11, 'away': 7}, {'home': 12, 'away': 14}, {'home': 12, 'away': 14}, {'home': 11, 'away': 8}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_0zaRG6r4;Finalizado;2021-03-04;Grishaev E. (Rus);Buyanin I. (Rus);2;3;[{'home': 8, 'away': 11}, {'home': 5, 'away': 11}, {'home': 13, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_Gf34HJC9;Finalizado;2021-03-04;Ilichev M. (Rus);Mikheev D. (Rus);2;3;[{'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 11, 'away': 6}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_jkFYKhJ1;Finalizado;2021-03-04;Sayanov D. (Rus);Lobanov A. (Rus);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 5}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_fJ5OsGQE;Finalizado;2021-03-04;Buyanin I. (Rus);Grishaev E. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_EuM7GwSF;Finalizado;2021-03-04;Afanasev I. (Rus);Kobytov R. (Rus);2;3;[{'home': 14, 'away': 12}, {'home': 6, 'away': 11}, {'home': 12, 'away': 10}, {'home': 4, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_UuExKCY7;Finalizado;2021-03-04;Serebrennikov A. (Rus);Kozlov A. (Rus);3;2;[{'home': 11, 'away': 2}, {'home': 11, 'away': 6}, {'home': 7, 'away': 11}, {'home': 1, 'away': 11}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_zHJhQmes;Finalizado;2021-03-04;Evlampiev V. (Rus);Kurilchik N. (Rus);3;1;[{'home': 11, 'away': 6}, {'home': 4, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 2}];;
Liga Pro (Rusia);1;g_25_hfFBk9S7;Finalizado;2021-03-04;Madan E. (Rus);Vshivkov P. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_IyNbhBrk;Finalizado;2021-03-04;Sverdlov M. (Rus);Gusev M. (Rus);2;3;[{'home': 11, 'away': 7}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 10, 'away': 12}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_viB7jkD1;Finalizado;2021-03-04;Evlakhin D. (Rus);Beliakov V. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 11, 'away': 6}, {'home': 7, 'away': 11}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_6c3gEh58;Finalizado;2021-03-04;Marchenko M. (Rus);Zabrodin A. (Rus);3;0;[{'home': 11, 'away': 1}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_UVv6S3sG;Finalizado;2021-03-04;Frolov A. G. (Rus);Novikov I. (Rus);3;2;[{'home': 11, 'away': 13}, {'home': 11, 'away': 13}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_dSL2iVce;Finalizado;2021-03-04;Lavrinenko D. (Ukr);Alekseev A. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 5, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_QwrkWori;Finalizado;2021-03-04;Gusev M. (Rus);Lavrinenko D. (Ukr);1;3;[{'home': 4, 'away': 11}, {'home': 10, 'away': 12}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_Y7gj7gB7;Finalizado;2021-03-04;Vshivkov P. (Rus);Marchenko M. (Rus);0;3;[{'home': 6, 'away': 11}, {'home': 4, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_6e2ZAyCr;Finalizado;2021-03-04;Beliakov V. (Rus);Frolov A. G. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 8, 'away': 11}, {'home': 12, 'away': 10}, {'home': 3, 'away': 11}];;
Liga Pro (Rusia);1;g_25_vsngV5cc;Finalizado;2021-03-04;Alekseev A. (Rus);Sverdlov M. (Rus);3;2;[{'home': 5, 'away': 11}, {'home': 11, 'away': 6}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_APxZVxl8;Finalizado;2021-03-04;Zabrodin A. (Rus);Madan E. (Rus);0;3;[{'home': 7, 'away': 11}, {'home': 10, 'away': 12}, {'home': 13, 'away': 15}];;
Liga Pro (Rusia);1;g_25_lKivAeRl;Finalizado;2021-03-04;Novikov I. (Rus);Evlakhin D. (Rus);2;3;[{'home': 5, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 6, 'away': 11}, {'home': 2, 'away': 11}];;
Liga Pro (Rusia);1;g_25_M5ybUPC3;Finalizado;2021-03-04;Sverdlov M. (Rus);Lavrinenko D. (Ukr);1;3;[{'home': 12, 'away': 10}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_lGywVd3E;Finalizado;2021-03-04;Madan E. (Rus);Marchenko M. (Rus);2;3;[{'home': 11, 'away': 6}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_0fer9Fte;Finalizado;2021-03-04;Evlakhin D. (Rus);Frolov A. G. (Rus);0;3;[{'home': 15, 'away': 17}, {'home': 5, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_0dz2TqS9;Finalizado;2021-03-04;Gusev M. (Rus);Alekseev A. (Rus);1;3;[{'home': 11, 'away': 13}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_rwysUGIK;Finalizado;2021-03-04;Vshivkov P. (Rus);Zabrodin A. (Rus);3;2;[{'home': 12, 'away': 10}, {'home': 11, 'away': 4}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_fHfn8Ze1;Finalizado;2021-03-04;Beliakov V. (Rus);Novikov I. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 8, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_U7xCmm2K;Finalizado;2021-03-04;Gusev M. (Rus);Sverdlov M. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_t0yjt5ff;Finalizado;2021-03-04;Beliakov V. (Rus);Evlakhin D. (Rus);0;3;[{'home': 7, 'away': 11}, {'home': 6, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_nqXGn7HQ;Finalizado;2021-03-04;Alekseev A. (Rus);Lavrinenko D. (Ukr);3;1;[{'home': 11, 'away': 9}, {'home': 11, 'away': 5}, {'home': 10, 'away': 12}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_AamWvGFH;Finalizado;2021-03-04;Madan E. (Rus);Zabrodin A. (Rus);2;3;[{'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_OOQfuP90;Finalizado;2021-03-04;Frolov A. G. (Rus);Novikov I. (Rus);3;1;[{'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 3}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_O2izvzVN;Finalizado;2021-03-04;Marchenko M. (Rus);Vshivkov P. (Rus);1;3;[{'home': 11, 'away': 8}, {'home': 6, 'away': 11}, {'home': 4, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_pl2cDCKE;Finalizado;2021-03-04;Zhulyabin V. (Rus);Pronin O. (Rus);3;0;[{'home': 11, 'away': 2}, {'home': 12, 'away': 10}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_lzdNf44m;Finalizado;2021-03-04;Kabanov E. (Rus);Zhelubenkov A. (Rus);2;3;[{'home': 7, 'away': 11}, {'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 12, 'away': 10}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_AqcJepks;Finalizado;2021-03-04;Shirshov V. (Rus);Chernov V. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_d0aVhrZa;Anulado;2021-03-04;Tunitsyn D. (Rus);Yanshaev A. (Rus);0;0;[];;
