league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Bundesliga (Alemania);1;g_25_S2tDPYHH;Finalizado;2021-03-22 00:00:00;Bremen;Grenzau;3;1;[];;
Bundesliga (Alemania);1;g_25_IPQ5Aebl;Finalizado;2021-03-22 00:00:00;Gerassimenko K. (Kaz);Sgouropoulos I. (Gre);3;1;[{'home': 11, 'away': 13}, {'home': 11, 'away': 6}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}];;
Bundesliga (Alemania);1;g_25_0lGA9FDf;Finalizado;2021-03-22 00:00:00;Aguirre M. (Par);Pletea C. (Rou);3;2;[{'home': 11, 'away': 13}, {'home': 14, 'away': 12}, {'home': 5, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 7}];;
Bundesliga (Alemania);1;g_25_COJE8ZS0;Finalizado;2021-03-22 00:00:00;Szocs H. (Rou);Devos R. (Bel);2;3;[{'home': 11, 'away': 13}, {'home': 11, 'away': 8}, {'home': 14, 'away': 12}, {'home': 6, 'away': 11}, {'home': 9, 'away': 11}];;
Bundesliga (Alemania);1;g_25_6oJI7gr7;Finalizado;2021-03-22 00:00:00;Gerassimenko K. (Kaz);Pletea C. (Rou);3;1;[{'home': 11, 'away': 5}, {'home': 11, 'away': 7}, {'home': 3, 'away': 11}, {'home': 11, 'away': 4}];;
Challenger Series (Alemania);1;g_25_nFJdmU07;Finalizado;2021-03-22 00:00:00;Semenov A. (Rus);Kuzmin F. (Rus);2;3;[{'home': 12, 'away': 14}, {'home': 12, 'away': 10}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 3, 'away': 11}];;
Challenger Series (Alemania);1;g_25_Q5I0nlGD;Finalizado;2021-03-22 00:00:00;Chtchetinine E. (Blr);Bluhm F. (Ger);3;2;[{'home': 12, 'away': 10}, {'home': 9, 'away': 11}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}, {'home': 11, 'away': 7}];;
Challenger Series (Alemania);1;g_25_hC6rBXhE;Finalizado;2021-03-22 00:00:00;Hribar P. (Slo);Klein D. (Ger);2;3;[{'home': 12, 'away': 10}, {'home': 5, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 4}, {'home': 4, 'away': 11}];;
Challenger Series (Alemania);1;g_25_ERfi9BNQ;Finalizado;2021-03-22 00:00:00;Semenov A. (Rus);Chtchetinine E. (Blr);1;3;[{'home': 3, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 4, 'away': 11}];;
Challenger Series (Alemania);1;g_25_W25nAi8K;Finalizado;2021-03-22 00:00:00;Sanchi F. (Arg);Chamorro M. (Esp);3;1;[{'home': 11, 'away': 3}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 5}];;
