league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_ddFHjW5F;Finalizado;2021-02-17 00:00:00;Bogomolov A. (Rus);Belugin O. (Rus);2;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 6, 'away': 11}, {'home': 13, 'away': 11}, {'home': 6, 'away': 11}];1.67;2.02
Liga Pro (Rusia);1;g_25_lffdqlbk;Finalizado;2021-02-17 00:00:00;Shmakov A. (Rus);Zubkov V. (Rus);3;1;[{'home': 10, 'away': 12}, {'home': 11, 'away': 7}, {'home': 11, 'away': 4}, {'home': 11, 'away': 8}];1.83;1.83
Liga Pro (Rusia);1;g_25_U9DPlAzS;Finalizado;2021-02-17 00:00:00;Arutiunyan A. (Rus);Tolmachev I. (Rus);3;2;[{'home': 11, 'away': 5}, {'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 5}];1.47;2.42
Liga Pro (Rusia);1;g_25_MuEXDa3t;Finalizado;2021-02-17 00:00:00;Kolmin A. (Rus);Bogomolov A. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];1.55;2.22
Liga Pro (Rusia);1;g_25_hp256Z1U;Finalizado;2021-02-17 00:00:00;Pisar A. (Rus);Shmakov A. (Rus);3;2;[{'home': 9, 'away': 11}, {'home': 12, 'away': 10}, {'home': 12, 'away': 10}, {'home': 6, 'away': 11}, {'home': 12, 'away': 10}];1.58;2.15
Liga Pro (Rusia);1;g_25_G2DyDJIn;Finalizado;2021-02-17 00:00:00;Belugin O. (Rus);Duka A. (Rus);3;0;[{'home': 14, 'away': 12}, {'home': 11, 'away': 8}, {'home': 11, 'away': 2}];1.73;1.93
Liga Pro (Rusia);1;g_25_jL5lAH25;Finalizado;2021-02-17 00:00:00;Simonov S. (Rus);Arutiunyan A. (Rus);3;1;[{'home': 11, 'away': 4}, {'home': 5, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}];1.78;1.88
Liga Pro (Rusia);1;g_25_U5wBRIXu;Finalizado;2021-02-17 00:00:00;Zubkov V. (Rus);Savinskiy A. (Rus);3;1;[{'home': 11, 'away': 9}, {'home': 10, 'away': 12}, {'home': 11, 'away': 5}, {'home': 11, 'away': 6}];1.52;2.28
Liga Pro (Rusia);1;g_25_KfAh9yIB;Finalizado;2021-02-17 00:00:00;Tolmachev I. (Rus);Minchenkov M. (Rus);2;3;[{'home': 10, 'away': 12}, {'home': 11, 'away': 8}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_U5HuCwYh;Finalizado;2021-02-17 00:00:00;Duka A. (Rus);Bogomolov A. (Rus);3;2;[{'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 11, 'away': 5}, {'home': 7, 'away': 11}, {'home': 11, 'away': 4}];1.78;1.88
Liga Pro (Rusia);1;g_25_8dxFQxmn;Finalizado;2021-02-17 00:00:00;Savinskiy A. (Rus);Shmakov A. (Rus);2;3;[{'home': 12, 'away': 14}, {'home': 7, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}];2.22;1.55
