league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_O0YLAoVC;4º Set;2021-03-23 23:45:00;Alov R. (Rus);Marchenko M. (Rus);1;2;[{'home': 5, 'away': 11}, {'home': 13, 'away': 15}, {'home': 11, 'away': 8}, {'home': 0, 'away': 0}];1.7;1.96
Liga Pro (Rusia);1;g_25_GzVDC700;3er Set;2021-03-23 23:45:00;Lisov A. (Rus);Bazilevskii V. (Rus);1;1;[{'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 8, 'away': 9}];1.63;2.08
Liga Pro (Rusia);1;g_25_YBu9Dmof;2º Set;2021-03-24 00:00:00;Vshivkov P. (Rus);Zabrodin A. (Rus);1;0;[{'home': 11, 'away': 9}, {'home': 0, 'away': 2}];2.7;1.38
Liga Pro (Rusia);1;g_25_UwZHBRF6;;2021-03-24 00:15:00;Kryuchkov E. (Rus);Klavdenkov A. (Rus);0;0;[];1.55;2.22
Liga Pro (Rusia);1;g_25_2iXP95pJ;;2021-03-24 00:15:00;Shmakov A. (Rus);Makarenkov E. (Rus);0;0;[];1.96;1.7
Liga Pro (Rusia);1;g_25_GSdcucz4;;2021-03-24 00:30:00;Karpovkin G. (Rus);Vshivkov P. (Rus);0;0;[];1.55;2.22
Liga Pro (Rusia);1;g_25_p8lEyFZS;;2021-03-24 00:45:00;Bazilevskii V. (Rus);Kryuchkov E. (Rus);0;0;[];2.15;1.58
Liga Pro (Rusia);1;g_25_AkIWgdkc;;2021-03-24 00:45:00;Marchenko M. (Rus);Shmakov A. (Rus);0;0;[];1.83;1.83
Liga Pro (Rusia);1;g_25_fJe1vHkA;;2021-03-24 01:00:00;Zabrodin A. (Rus);Selkin V. (Rus);0;0;[];1.83;1.83
Liga Pro (Rusia);1;g_25_MTutXYsp;;2021-03-24 01:15:00;Klavdenkov A. (Rus);Lisov A. (Rus);0;0;[];2.28;1.52
Liga Pro (Rusia);1;g_25_ltHzgG43;;2021-03-24 01:15:00;Makarenkov E. (Rus);Alov R. (Rus);0;0;[];1.38;2.7
Liga Pro (Rusia);1;g_25_Cfj6wy5G;;2021-03-24 01:30:00;Selkin V. (Rus);Vshivkov P. (Rus);0;0;[];1.7;1.96
