league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_E3WEtTa8;Finalizado;2021-03-18;Andreev S. (Rus);Burov S. (Rus);1;3;[{'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 7, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_lACzJP71;Finalizado;2021-03-18;Khomutov S. (Rus);Gavrilov Y. (Ukr);3;1;[{'home': 3, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 8}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_fmDWJ5he;Finalizado;2021-03-18;Vologzhanin V. (Rus);Vshivkov P. (Rus);3;0;[{'home': 13, 'away': 11}, {'home': 12, 'away': 10}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_hfVIumFE;Finalizado;2021-03-18;Slashchev A. (Rus);Rachkov V. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 9}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_0nVFneSb;Finalizado;2021-03-18;Andreev A. (Rus);Vologzhanin V. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_S0BvIqN7;Finalizado;2021-03-18;Tsvetkov V. (Rus);Nikiforov O. (Rus);2;3;[{'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_00Al1fsh;Finalizado;2021-03-18;Burov S. (Rus);Slashchev A. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 7}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_lMtWrDRN;Finalizado;2021-03-18;Gavrilov Y. (Ukr);Tsvetkov V. (Rus);1;3;[{'home': 4, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_INPKoFs5;Finalizado;2021-03-18;Vshivkov P. (Rus);Bogomolov A. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_rPag0Edb;Finalizado;2021-03-18;Rachkov V. (Rus);Andreev S. (Rus);3;0;[{'home': 14, 'away': 12}, {'home': 11, 'away': 7}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_WpWzrXtU;Finalizado;2021-03-18;Nikiforov O. (Rus);Khomutov S. (Rus);3;1;[{'home': 11, 'away': 4}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_dEOOpZdB;Finalizado;2021-03-18;Bogomolov A. (Rus);Vologzhanin V. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 9}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_dS3caYB4;Finalizado;2021-03-18;Andreev S. (Rus);Slashchev A. (Rus);0;3;[{'home': 11, 'away': 13}, {'home': 6, 'away': 11}, {'home': 10, 'away': 12}];;
