league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_6Lq4z2he;Finalizado;;Staroverov V. (Rus);Iskenderov I. (Rus);3;1;[{'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 5}];1.52;2.28
Setka Cup (Ucrania);1;g_25_8vaN6DIP;Finalizado;;Chepurnyi A. (Ukr);Kovalchuk O. (Ukr);3;1;[{'home': 11, 'away': 6}, {'home': 4, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 6}];;
Bundesliga (Alemania);1;g_25_6JO7cGYO;Finalizado;2021-02-05 00:00:00;Bad Homburg;Grunwettersbach;1;3;[];;
Bundesliga (Alemania);1;g_25_Y5Qaax4C;Finalizado;2021-02-05 00:00:00;Grenzau;Bad Konigshofen;3;2;[];;
Bundesliga (Alemania);1;g_25_K2Me0Il6;Finalizado;2021-02-05 00:00:00;Muhlhausen;Bremen;3;2;[];;
Bundesliga (Alemania);1;g_25_xvXj1bZa;Finalizado;2021-02-05 00:00:00;Ochsenhausen;Düsseldorf;3;2;[];;
Bundesliga (Alemania);1;g_25_SSP3bdJI;Finalizado;2021-02-05 00:00:00;Bergneustadt;Fulda-Maberzell;3;1;[];;
Extraliga (República Checa);1;g_25_tbOosaSe;Finalizado;2021-02-05 00:00:00;TTC Ostrava;TJ Ostrava;2;3;[];;
Extraliga (República Checa);1;g_25_2kYBm1kS;Finalizado;2021-02-05 00:00:00;Havl. Brod;Hodonin;3;0;[];;
Extraliga (República Checa);1;g_25_nN9rruDk;Finalizado;2021-02-05 00:00:00;Hradec Kralove;Havirov;2;3;[];;
Extraliga (República Checa);1;g_25_KlNktJs2;Finalizado;2021-02-05 00:00:00;Liberec;KT Prague;1;3;[];;
Bundesliga (Alemania);1;g_25_6wmfBSxp;Finalizado;2021-02-05 00:00:00;Habesohn D. (Aut);Gerassimenko K. (Kaz);2;3;[{'home': 11, 'away': 3}, {'home': 11, 'away': 7}, {'home': 10, 'away': 12}, {'home': 7, 'away': 11}, {'home': 11, 'away': 13}];;
Bundesliga (Alemania);1;g_25_zk9BJjV3;Finalizado;2021-02-05 00:00:00;Jha K. (Usa);Heister D. (Ned);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}];;
Bundesliga (Alemania);1;g_25_A7NgWTE9;Finalizado;2021-02-05 00:00:00;Sgouropoulos I. (Gre);Ort K. (Ger);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 4}, {'home': 11, 'away': 6}];;
Bundesliga (Alemania);1;g_25_jPsvBJr1;Finalizado;2021-02-05 00:00:00;Sipos R. (Rou);Qiu D. (Ger);0;3;[{'home': 6, 'away': 11}, {'home': 5, 'away': 11}, {'home': 9, 'away': 11}];;
Bundesliga (Alemania);1;g_25_lbMcVmUF;Finalizado;2021-02-05 00:00:00;Karakasevic A. (Srb);Steger B. (Ger);0;3;[{'home': 12, 'away': 14}, {'home': 10, 'away': 12}, {'home': 9, 'away': 11}];;
Bundesliga (Alemania);1;g_25_Eu8FIApA;Finalizado;2021-02-05 00:00:00;Calderano H. (Bra);Kallberg A. (Swe);3;2;[{'home': 11, 'away': 2}, {'home': 10, 'away': 12}, {'home': 12, 'away': 14}, {'home': 11, 'away': 7}, {'home': 11, 'away': 3}];;
Bundesliga (Alemania);1;g_25_OEsaAnhj;Finalizado;2021-02-05 00:00:00;Ionescu O. (Rou);Falck M. (Swe);3;2;[{'home': 11, 'away': 1}, {'home': 6, 'away': 11}, {'home': 11, 'away': 7}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}];;
Bundesliga (Alemania);1;g_25_G6kRDLbr;Finalizado;2021-02-05 00:00:00;Pletea C. (Rou);Zeljko F. (Cro);3;1;[{'home': 12, 'away': 10}, {'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 11, 'away': 5}];;
