league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_zsoVMztl;Finalizado;2021-01-07 00:00:00;TTC Ostrava;Hradec Kralove;3;0;[];;
Challenger Series (Alemania);1;g_25_ph6cZ6eB;Finalizado;2021-01-07 00:00:00;Qiu L. (Ger);Muhlbach C. (Ger);3;2;[{'home': 11, 'away': 6}, {'home': 10, 'away': 12}, {'home': 13, 'away': 11}, {'home': 6, 'away': 11}, {'home': 12, 'away': 10}];;
Challenger Series (Alemania);1;g_25_SGe2YQAH;Finalizado;2021-01-07 00:00:00;Cheaib D. (Leb);Muhlbach H. (Ger);1;3;[{'home': 12, 'away': 10}, {'home': 8, 'away': 11}, {'home': 6, 'away': 11}, {'home': 10, 'away': 12}];;
Challenger Series (Alemania);1;g_25_Q1E5XpQN;Finalizado;2021-01-07 00:00:00;Muhlbach C. (Ger);Wenger N. (Ger);3;1;[{'home': 11, 'away': 5}, {'home': 11, 'away': 5}, {'home': 8, 'away': 11}, {'home': 11, 'away': 6}];;
Challenger Series (Alemania);1;g_25_KOD9W4uU;Finalizado;2021-01-07 00:00:00;Henninger M. (Ger);Huzjak J. (Cro);2;3;[{'home': 12, 'away': 14}, {'home': 12, 'away': 10}, {'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 4, 'away': 11}];;
Challenger Series (Alemania);1;g_25_MXaySOmo;Finalizado;2021-01-07 00:00:00;Qiu L. (Ger);Chtchetinine E. (Blr);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 2}, {'home': 11, 'away': 8}];;
Challenger Series (Alemania);1;g_25_bkqKj8Qo;Finalizado;2021-01-07 00:00:00;Muhlbach H. (Ger);Wenger N. (Ger);3;1;[{'home': 11, 'away': 7}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 11, 'away': 3}];;
Challenger Series (Alemania);1;g_25_xtrOkSuh;Finalizado;2021-01-07 00:00:00;Cheaib D. (Leb);Huzjak J. (Cro);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];;
Challenger Series (Alemania);1;g_25_W2sSlneb;Finalizado;2021-01-07 00:00:00;Muhlbach C. (Ger);Chtchetinine E. (Blr);3;1;[{'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}];;
Challenger Series (Alemania);1;g_25_p6oWm6A4;Finalizado;2021-01-07 00:00:00;Henninger M. (Ger);Qiu L. (Ger);0;3;[{'home': 9, 'away': 11}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}];;
Challenger Series (Alemania);1;g_25_SUzymQPA;Finalizado;2021-01-07 00:00:00;Chtchetinine E. (Blr);Wenger N. (Ger);3;1;[{'home': 12, 'away': 10}, {'home': 6, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 4}];;
Extraliga (República Checa);1;g_25_GGlj8NQo;Finalizado;2021-01-07 00:00:00;Kleprlik J. (Cze);Buben V. (Cze);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 7}, {'home': 11, 'away': 7}];;
Extraliga (República Checa);1;g_25_f7mf7sth;Finalizado;2021-01-07 00:00:00;Belik S. (Cze);Crha J. (Cze);3;1;[{'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 12, 'away': 10}, {'home': 11, 'away': 5}];;
Extraliga (República Checa);1;g_25_Othb61eb;Finalizado;2021-01-07 00:00:00;Delincak F. (Svk);Mokrejs J. (Cze);3;2;[{'home': 11, 'away': 7}, {'home': 5, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}];;
Extraliga (República Checa);1;g_25_2Xj25LA4;Anulado;2021-01-07 00:00:00;Kleprlik J. (Cze);Crha J. (Cze);0;0;[];;
Extraliga (República Checa);1;g_25_pdt74uQA;Anulado;2021-01-07 00:00:00;Belik S. (Cze);Buben V. (Cze);0;0;[];;
Liga Pro (Rusia);1;g_25_z3GdhLOH;Finalizado;2021-01-07 00:00:00;Belugin O. (Rus);Bogomolov A. (Rus);2;3;[{'home': 11, 'away': 5}, {'home': 11, 'away': 6}, {'home': 9, 'away': 11}, {'home': 7, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_t0J4jagU;Finalizado;2021-01-07 00:00:00;Khomutov S. (Rus);Tolmachev I. (Rus);3;2;[{'home': 11, 'away': 3}, {'home': 8, 'away': 11}, {'home': 4, 'away': 11}, {'home': 13, 'away': 11}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_r3dqXGiG;Finalizado;2021-01-07 00:00:00;Nemashkalo V. (Rus);Minkov M. (Rus);0;3;[{'home': 2, 'away': 11}, {'home': 4, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_0QR5JcNG;Finalizado;2021-01-07 00:00:00;Karpovkin G. (Rus);Belugin O. (Rus);1;3;[{'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 5, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_MgemWz7M;Finalizado;2021-01-07 00:00:00;Vlasov A. (Rus);Nemashkalo V. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_x6LqCFFj;Finalizado;2021-01-07 00:00:00;Tsvetkov V. (Rus);Khomutov S. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 8}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_rkHAIHxN;Finalizado;2021-01-07 00:00:00;Bogomolov A. (Rus);Vshivkov P. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 3, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_UJfiVfMS;Finalizado;2021-01-07 00:00:00;Minkov M. (Rus);Chahur V. (Rus);2;3;[{'home': 7, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_EN4Szahi;Finalizado;2021-01-07 00:00:00;Tolmachev I. (Rus);Matveyev I. (Rus);2;3;[{'home': 11, 'away': 13}, {'home': 11, 'away': 6}, {'home': 11, 'away': 4}, {'home': 6, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_tzzEHyhT;Finalizado;2021-01-07 00:00:00;Vshivkov P. (Rus);Belugin O. (Rus);2;3;[{'home': 10, 'away': 12}, {'home': 11, 'away': 3}, {'home': 4, 'away': 11}, {'home': 11, 'away': 3}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_6NpBBrPu;Finalizado;2021-01-07 00:00:00;Chahur V. (Rus);Nemashkalo V. (Rus);3;0;[{'home': 17, 'away': 15}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_hE3WZI7c;Finalizado;2021-01-07 00:00:00;Matveyev I. (Rus);Khomutov S. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 7}, {'home': 14, 'away': 12}];;
Liga Pro (Rusia);1;g_25_bFMuDe0p;Finalizado;2021-01-07 00:00:00;Karpovkin G. (Rus);Bogomolov A. (Rus);3;0;[{'home': 11, 'away': 3}, {'home': 11, 'away': 9}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_WStJQEUq;Finalizado;2021-01-07 00:00:00;Vlasov A. (Rus);Minkov M. (Rus);0;3;[{'home': 4, 'away': 11}, {'home': 3, 'away': 11}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_ny3zZxN3;Finalizado;2021-01-07 00:00:00;Tsvetkov V. (Rus);Tolmachev I. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 5}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_lIWE85Ci;Finalizado;2021-01-07 00:00:00;Vshivkov P. (Rus);Bogomolov A. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 5}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_xCtFJPLo;Finalizado;2021-01-07 00:00:00;Nemashkalo V. (Rus);Vlasov A. (Rus);3;2;[{'home': 8, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_YwzOH3jb;Finalizado;2021-01-07 00:00:00;Tsvetkov V. (Rus);Tolmachev I. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 9}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_WzJ9GKAS;Finalizado;2021-01-07 00:00:00;Belugin O. (Rus);Karpovkin G. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_G2uJIqyh;Finalizado;2021-01-07 00:00:00;Chahur V. (Rus);Minkov M. (Rus);3;2;[{'home': 11, 'away': 6}, {'home': 6, 'away': 11}, {'home': 11, 'away': 2}, {'home': 5, 'away': 11}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_CUYRGN54;Finalizado;2021-01-07 00:00:00;Matveyev I. (Rus);Khomutov S. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 8}, {'home': 11, 'away': 5}];;
