league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_K8up4gwr;Finalizado;2021-01-16;Belugin O. (Rus);Vologzhanin V. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 6, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_SCiYV2Si;Finalizado;2021-01-16;Klimentev V. (Rus);Muslikov S. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 7, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_tGZ6FsrB;Finalizado;2021-01-16;Olshakov K. (Rus);Kolesnikov D. (Rus);3;1;[{'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_xOxjJPrn;Finalizado;2021-01-16;Karpovkin G. (Rus);Belugin O. (Rus);3;1;[{'home': 11, 'away': 7}, {'home': 11, 'away': 8}, {'home': 6, 'away': 11}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_OvPBE1cH;Finalizado;2021-01-16;Khomutov S. (Rus);Olshakov K. (Rus);2;3;[{'home': 13, 'away': 11}, {'home': 9, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_tOTh2X7f;Finalizado;2021-01-16;Makarenkov E. (Rus);Klimentev V. (Rus);2;3;[{'home': 11, 'away': 8}, {'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 10, 'away': 12}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_faXfIqbh;Finalizado;2021-01-16;Vologzhanin V. (Rus);Kolmin A. (Rus);3;1;[{'home': 11, 'away': 7}, {'home': 11, 'away': 5}, {'home': 1, 'away': 11}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_MZjxVMsb;Finalizado;2021-01-16;Muslikov S. (Rus);Gusev M. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 4}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_2VNFDLCN;Finalizado;2021-01-16;Kolesnikov D. (Rus);Nikiforov O. (Rus);1;3;[{'home': 7, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_YkWbH3Db;Finalizado;2021-01-16;Kolmin A. (Rus);Belugin O. (Rus);2;3;[{'home': 5, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 1}, {'home': 11, 'away': 3}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_0QktUtc4;Finalizado;2021-01-16;Gusev M. (Rus);Klimentev V. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 8}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_AeNJCuST;Finalizado;2021-01-16;Nikiforov O. (Rus);Olshakov K. (Rus);3;1;[{'home': 11, 'away': 13}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_SCV2GNS4;Finalizado;2021-01-16;Karpovkin G. (Rus);Vologzhanin V. (Rus);2;3;[{'home': 9, 'away': 11}, {'home': 14, 'away': 12}, {'home': 11, 'away': 5}, {'home': 4, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_C49o8azo;Finalizado;2021-01-16;Khomutov S. (Rus);Kolesnikov D. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 3}, {'home': 11, 'away': 5}];;
