league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_GYVaj359;Finalizado;2021-02-06 09:00:00;TJ Ostrava;Hradec Kralove;2;3;[];;
Extraliga (República Checa);1;g_25_fPU3kNKF;Finalizado;2021-02-06 09:30:00;Havirov;Prague;3;0;[];;
Extraliga (República Checa);1;g_25_bcyeiqj3;Finalizado;2021-02-06 10:00:00;KT Prague;TTC Ostrava;1;3;[];;
Extraliga (República Checa);1;g_25_K6xihPzc;Finalizado;2021-02-06 10:00:00;Liberec;Hodonin;2;3;[];;
Extraliga (República Checa);1;g_25_U9sE0R3G;Finalizado;2021-02-06 09:00:00;Martinko T. (Cze);Klasek M. (Cze);3;2;[{'home': 4, 'away': 11}, {'home': 11, 'away': 8}, {'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 8}];;
Extraliga (República Checa);1;g_25_IeuIIKta;Finalizado;2021-02-06 09:30:00;David P. (Cze);Zelinka J. (Svk);3;2;[{'home': 11, 'away': 7}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 10, 'away': 12}, {'home': 11, 'away': 8}];;
Extraliga (República Checa);1;g_25_80tIaoJM;Finalizado;2021-02-06 09:30:00;Onderka F. (Cze);Buben V. (Cze);1;3;[{'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 8, 'away': 11}, {'home': 4, 'away': 11}];;
Extraliga (República Checa);1;g_25_WbqMHvd5;Finalizado;2021-02-06 10:00:00;Bajger O. (Cze);Rozinek V. (Cze);3;1;[{'home': 11, 'away': 8}, {'home': 11, 'away': 2}, {'home': 10, 'away': 12}, {'home': 12, 'away': 10}];;
Extraliga (República Checa);1;g_25_I9KjXJeh;Finalizado;;Blinka M. (Cze);Klos P. (Cze);2;3;[{'home': 16, 'away': 14}, {'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}];;
Extraliga (República Checa);1;g_25_0hGBSeAN;Finalizado;;Olejnik M. (Cze);Kleprlik J. (Cze);3;2;[{'home': 3, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 7, 'away': 11}, {'home': 11, 'away': 8}];;
Extraliga (República Checa);1;g_25_GQuMb5YS;Finalizado;;Stalzer A. (Cze);Pavlica M. (Cze);3;1;[{'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 9}];;
