league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_rq6jUImE;Finalizado;2021-02-20 11:00:00;Havirov;Hodonin;3;0;[];;
Extraliga (República Checa);1;g_25_21lYRTwT;Finalizado;2021-02-20 11:00:00;Bajger O. (Cze);Tymofieiev O. (Ukr);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];;
Extraliga (República Checa);1;g_25_4Az0Nmnp;Finalizado;2021-02-20 11:30:00;David P. (Cze);Klos P. (Cze);3;0;[{'home': 11, 'away': 2}, {'home': 11, 'away': 9}, {'home': 14, 'away': 12}];;
Extraliga (República Checa);1;g_25_bXZ3M71j;Finalizado;2021-02-20 12:00:00;Cihak M. (Cze);Kadlcek M. (Cze);3;2;[{'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 13, 'away': 11}, {'home': 10, 'away': 12}, {'home': 11, 'away': 5}];;
Extraliga (República Checa);1;g_25_Czv8LRGd;Anulado;2021-02-20 12:30:00;Bajger O. (Cze);Klos P. (Cze);0;0;[];;
Extraliga (República Checa);1;g_25_G84lUJKd;;2021-02-20 13:00:00;David P. (Cze);Tymofieiev O. (Ukr);0;0;[];;
Liga Pro (Rusia);1;g_25_WtCBB5xj;Finalizado;2021-02-20 00:00:00;Chernjavskiy M. (Rus);Karpovkin G. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}];1.63;2.08
Liga Pro (Rusia);1;g_25_6HkAmak7;Finalizado;2021-02-20 00:00:00;Olshakov K. (Rus);Klavdenkov A. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 7, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_GtxW40Ks;Finalizado;2021-02-20 00:00:00;Chernov V. (Rus);Kharlakin O. (Rus);1;3;[{'home': 11, 'away': 4}, {'home': 11, 'away': 13}, {'home': 10, 'away': 12}, {'home': 10, 'away': 12}];1.83;1.83
Liga Pro (Rusia);1;g_25_KdBReNsR;Finalizado;2021-02-20 00:00:00;Vologzhanin V. (Rus);Chernjavskiy M. (Rus);3;2;[{'home': 8, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 6}, {'home': 12, 'away': 10}, {'home': 11, 'away': 4}];2.55;1.42
Liga Pro (Rusia);1;g_25_428DnJ4D;Finalizado;2021-02-20 00:00:00;Tolmachev I. (Rus);Olshakov K. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 6}, {'home': 11, 'away': 4}];2.55;1.42
Liga Pro (Rusia);1;g_25_b5Rz4KZm;Finalizado;2021-02-20 00:00:00;Zubkov V. (Rus);Chernov V. (Rus);0;3;[{'home': 6, 'away': 11}, {'home': 9, 'away': 11}, {'home': 8, 'away': 11}];2.22;1.55
Liga Pro (Rusia);1;g_25_xxbgisjr;Finalizado;2021-02-20 00:00:00;Karpovkin G. (Rus);Vshivkov P. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 3, 'away': 11}, {'home': 11, 'away': 6}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_C8Vv3vkf;Finalizado;2021-02-20 00:00:00;Kharlakin O. (Rus);Iskenderov I. (Rus);2;3;[{'home': 11, 'away': 6}, {'home': 8, 'away': 11}, {'home': 10, 'away': 12}, {'home': 11, 'away': 9}, {'home': 8, 'away': 11}];3.2;1.28
Liga Pro (Rusia);1;g_25_67ndB2sE;Finalizado;2021-02-20 00:00:00;Klavdenkov A. (Rus);Minchenkov M. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 8, 'away': 11}, {'home': 13, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_GSdcj15l;Finalizado;2021-02-20 00:00:00;Vshivkov P. (Rus);Chernjavskiy M. (Rus);3;2;[{'home': 10, 'away': 12}, {'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];2.08;1.63
Liga Pro (Rusia);1;g_25_pbo0AMdK;Finalizado;2021-02-20 00:00:00;Minchenkov M. (Rus);Olshakov K. (Rus);3;0;[{'home': 16, 'away': 14}, {'home': 11, 'away': 6}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_6VUr2b40;Finalizado;2021-02-20 00:00:00;Iskenderov I. (Rus);Chernov V. (Rus);2;3;[{'home': 11, 'away': 7}, {'home': 5, 'away': 11}, {'home': 10, 'away': 12}, {'home': 13, 'away': 11}, {'home': 6, 'away': 11}];1.93;1.73
Liga Pro (Rusia);1;g_25_Y3i2kLKf;Finalizado;2021-02-20 00:00:00;Vologzhanin V. (Rus);Karpovkin G. (Rus);3;2;[{'home': 8, 'away': 11}, {'home': 14, 'away': 12}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 11, 'away': 8}];1.78;1.88
