league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_WphQJPVN;Finalizado;2021-02-11;Hradec Kralove;TJ Ostrava;3;2;[];;
Challenger Series (Alemania);1;g_25_bRlC0bYR;Finalizado;2021-02-11;Berglund S. (Swe);Chamorro M. (Esp);1;3;[{'home': 11, 'away': 6}, {'home': 7, 'away': 11}, {'home': 8, 'away': 11}, {'home': 13, 'away': 15}];;
Challenger Series (Alemania);1;g_25_l2zpszbJ;Finalizado;2021-02-11;Chtchetinine E. (Blr);Cheaib D. (Leb);0;3;[{'home': 1, 'away': 11}, {'home': 5, 'away': 11}, {'home': 2, 'away': 11}];;
Challenger Series (Alemania);1;g_25_2oC2UdED;Anulado;2021-02-11;Qiu L. (Ger);Cheaib D. (Leb);0;0;[];;
Challenger Series (Alemania);1;g_25_Gl0pgtiE;Finalizado;2021-02-11;Chamorro M. (Esp);Bluhm F. (Ger);0;3;[{'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 8, 'away': 11}];;
Challenger Series (Alemania);1;g_25_Ui4lh06K;Finalizado;2021-02-11;Happek S. (Ger);Mino A. (Ecu);0;3;[{'home': 9, 'away': 11}, {'home': 8, 'away': 11}, {'home': 4, 'away': 11}];;
Challenger Series (Alemania);1;g_25_G6yvdItq;Finalizado;2021-02-11;Berglund S. (Swe);Kuzmin F. (Rus);0;3;[{'home': 4, 'away': 11}, {'home': 8, 'away': 11}, {'home': 10, 'away': 12}];;
Challenger Series (Alemania);1;g_25_CGggiKLQ;Anulado;2021-02-11;Chtchetinine E. (Blr);Kuzmin F. (Rus);0;0;[];;
Challenger Series (Alemania);1;g_25_EPuLnvUs;Finalizado;2021-02-11;Cheaib D. (Leb);Bluhm F. (Ger);3;1;[{'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 12, 'away': 10}, {'home': 11, 'away': 3}];;
Challenger Series (Alemania);1;g_25_ENSMCXnB;Finalizado;2021-02-11;Chtchetinine E. (Blr);Mino A. (Ecu);0;3;[{'home': 6, 'away': 11}, {'home': 7, 'away': 11}, {'home': 1, 'away': 11}];;
Challenger Series (Alemania);1;g_25_rapPobql;Anulado;2021-02-11;Qiu L. (Ger);Mino A. (Ecu);0;0;[];;
Challenger Series (Alemania);1;g_25_MkqTpIbf;Finalizado;2021-02-11;Chamorro M. (Esp);Kuzmin F. (Rus);0;3;[{'home': 6, 'away': 11}, {'home': 6, 'away': 11}, {'home': 4, 'away': 11}];;
