league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_GGxUgxC1;Finalizado;2021-01-14;Havirov;Liberec;3;1;[];;
Challenger Series (Alemania);1;g_25_UXcrcgoU;Finalizado;2021-01-14;Chambers D. (Aus);Huzjak J. (Cro);2;3;[{'home': 11, 'away': 6}, {'home': 5, 'away': 11}, {'home': 10, 'away': 12}, {'home': 12, 'away': 10}, {'home': 5, 'away': 11}];;
Challenger Series (Alemania);1;g_25_6gkAhDgo;Finalizado;2021-01-14;Bluhm F. (Ger);Qiu L. (Ger);3;1;[{'home': 11, 'away': 6}, {'home': 11, 'away': 6}, {'home': 10, 'away': 12}, {'home': 11, 'away': 8}];;
Challenger Series (Alemania);1;g_25_ARFj15co;Finalizado;2021-01-14;Huzjak J. (Cro);Ligocki C. (Ger);3;0;[{'home': 11, 'away': 3}, {'home': 11, 'away': 6}, {'home': 11, 'away': 2}];;
Challenger Series (Alemania);1;g_25_lIEf0PCi;Finalizado;2021-01-14;Zeptner H. (Ger);Chtchetinine E. (Blr);1;3;[{'home': 11, 'away': 13}, {'home': 11, 'away': 13}, {'home': 11, 'away': 6}, {'home': 1, 'away': 11}];;
Challenger Series (Alemania);1;g_25_drEbaqSc;Finalizado;2021-01-14;Chambers D. (Aus);Cheaib D. (Leb);1;3;[{'home': 6, 'away': 11}, {'home': 11, 'away': 8}, {'home': 6, 'away': 11}, {'home': 10, 'away': 12}];;
Challenger Series (Alemania);1;g_25_zZC2b3s4;Finalizado;2021-01-14;Qiu L. (Ger);Ligocki C. (Ger);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 8}, {'home': 11, 'away': 7}];;
Challenger Series (Alemania);1;g_25_Ic27cNdA;Finalizado;2021-01-14;Bluhm F. (Ger);Chtchetinine E. (Blr);2;3;[{'home': 11, 'away': 13}, {'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 6}, {'home': 4, 'away': 11}];;
Challenger Series (Alemania);1;g_25_W06BdsCG;Finalizado;2021-01-14;Huzjak J. (Cro);Cheaib D. (Leb);0;3;[{'home': 11, 'away': 13}, {'home': 9, 'away': 11}, {'home': 7, 'away': 11}];;
Challenger Series (Alemania);1;g_25_QN5Fe1RM;Finalizado;2021-01-14;Zeptner H. (Ger);Chambers D. (Aus);2;3;[{'home': 4, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}, {'home': 4, 'away': 11}, {'home': 9, 'away': 11}];;
Challenger Series (Alemania);1;g_25_4E4JfLtT;Finalizado;2021-01-14;Cheaib D. (Leb);Ligocki C. (Ger);3;0;[{'home': 14, 'away': 12}, {'home': 11, 'away': 7}, {'home': 11, 'away': 5}];;
Extraliga (República Checa);1;g_25_rebFhd4q;Finalizado;2021-01-14;David P. (Cze);Seibert J. (Cze);3;2;[{'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 2}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}];;
Extraliga (República Checa);1;g_25_db2JiGJk;Finalizado;2021-01-14;Bajger O. (Cze);Blinka M. (Cze);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 7}, {'home': 11, 'away': 5}];;
Extraliga (República Checa);1;g_25_jL1NjzZe;Finalizado;2021-01-14;Valenta J. (Cze);Prusa D. (Cze);1;3;[{'home': 11, 'away': 8}, {'home': 13, 'away': 15}, {'home': 10, 'away': 12}, {'home': 10, 'away': 12}];;
Extraliga (República Checa);1;g_25_UB0Rkfl2;Finalizado;2021-01-14;David P. (Cze);Blinka M. (Cze);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}];;
Extraliga (República Checa);1;g_25_6TqAEwR2;Anulado;2021-01-14;Bajger O. (Cze);Seibert J. (Cze);0;0;[];;
Liga Pro (Rusia);1;g_25_WbuweslI;Finalizado;2021-01-14;Zabrodin A. (Rus);Vologzhanin V. (Rus);2;3;[{'home': 7, 'away': 11}, {'home': 11, 'away': 5}, {'home': 10, 'away': 12}, {'home': 11, 'away': 6}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_AqLawFIp;Finalizado;2021-01-14;Andreev S. (Rus);Nemashkalo V. (Rus);3;2;[{'home': 10, 'away': 12}, {'home': 13, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_2w8o1IAi;Finalizado;2021-01-14;Kolesnikov D. (Rus);Poletaev I. (Rus);0;3;[{'home': 4, 'away': 11}, {'home': 5, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_2uuL7ukL;Finalizado;2021-01-14;Gavrilov Y. (Ukr);Kolesnikov D. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 13, 'away': 11}, {'home': 13, 'away': 11}];;
Liga Pro (Rusia);1;g_25_EJbQobS1;Finalizado;2021-01-14;Gerasimov A. (Rus);Andreev S. (Rus);3;1;[{'home': 20, 'away': 18}, {'home': 4, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_URKsfMKL;Finalizado;2021-01-14;Karpovkin G. (Rus);Zabrodin A. (Rus);0;3;[{'home': 4, 'away': 11}, {'home': 8, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_8IJogtzS;Finalizado;2021-01-14;Vologzhanin V. (Rus);Vshivkov P. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_SMn8As52;Finalizado;2021-01-14;Nemashkalo V. (Rus);Ermilov A. (Rus);2;3;[{'home': 11, 'away': 6}, {'home': 11, 'away': 7}, {'home': 5, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 13}];;
Liga Pro (Rusia);1;g_25_d2vP6a4R;Finalizado;2021-01-14;Poletaev I. (Rus);Tolmachev I. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_v16Dl0rq;Finalizado;2021-01-14;Vshivkov P. (Rus);Zabrodin A. (Rus);1;3;[{'home': 10, 'away': 12}, {'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 13}];;
Liga Pro (Rusia);1;g_25_6DoC91K8;Finalizado;2021-01-14;Ermilov A. (Rus);Andreev S. (Rus);3;2;[{'home': 5, 'away': 11}, {'home': 12, 'away': 10}, {'home': 8, 'away': 11}, {'home': 11, 'away': 5}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_WfVj2JCr;Finalizado;2021-01-14;Tolmachev I. (Rus);Kolesnikov D. (Rus);2;3;[{'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 14, 'away': 12}, {'home': 6, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_Ii5HmKck;Finalizado;2021-01-14;Karpovkin G. (Rus);Vologzhanin V. (Rus);3;2;[{'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 5, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_EJKe1wSl;Finalizado;2021-01-14;Gavrilov Y. (Ukr);Poletaev I. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 9}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_OltH8LZE;Finalizado;2021-01-14;Gerasimov A. (Rus);Nemashkalo V. (Rus);3;1;[{'home': 11, 'away': 6}, {'home': 4, 'away': 11}, {'home': 11, 'away': 6}, {'home': 17, 'away': 15}];;
Liga Pro (Rusia);1;g_25_Euxz1iam;Finalizado;2021-01-14;Andreev S. (Rus);Nemashkalo V. (Rus);0;3;[{'home': 7, 'away': 11}, {'home': 7, 'away': 11}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_joTfdTDI;Finalizado;2021-01-14;Ermilov A. (Rus);Gerasimov A. (Rus);3;2;[{'home': 6, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}, {'home': 11, 'away': 1}];;
Liga Pro (Rusia);1;g_25_GtCk0xQc;Finalizado;2021-01-14;Potapkov A. (Rus);Bochkarev A. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_b51fadu4;Finalizado;2021-01-14;Evlampiev V. (Rus);Buyanin I. (Rus);3;1;[{'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_ClLUDGBf;Finalizado;2021-01-14;Serebrennikov A. (Rus);Tsybikov Z. (Rus);3;0;[{'home': 11, 'away': 3}, {'home': 11, 'away': 6}, {'home': 11, 'away': 3}];;
Liga Pro (Rusia);1;g_25_hAJa0cse;Finalizado;2021-01-14;Minchenkov I. (Rus);Kalashnikov E. (Rus);2;3;[{'home': 7, 'away': 11}, {'home': 11, 'away': 7}, {'home': 10, 'away': 12}, {'home': 12, 'away': 10}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_QiPYCzR0;Finalizado;2021-01-14;Fedosov A. (Rus);Petrov D. (Rus);1;3;[{'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 3, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_xd0bbGfA;Finalizado;2021-01-14;Grishaev E. (Rus);Suharkov O. (Rus);1;3;[{'home': 10, 'away': 12}, {'home': 11, 'away': 5}, {'home': 9, 'away': 11}, {'home': 6, 'away': 11}];;
