league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_rqrYnQ7b;Finalizado;2021-03-06 00:00:00;Gancev S. (Rus);Merezhko A. (Rus);2;3;[{'home': 11, 'away': 8}, {'home': 4, 'away': 11}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 15, 'away': 17}];;
Liga Pro (Rusia);1;g_25_zuY46B4l;Finalizado;2021-03-06 00:00:00;Gavrilov Y. (Ukr);Khomutov S. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 6, 'away': 11}, {'home': 13, 'away': 15}];;
Liga Pro (Rusia);1;g_25_COVppOiH;Finalizado;2021-03-06 00:00:00;Pisar A. (Rus);Iskenderov I. (Rus);0;3;[{'home': 7, 'away': 11}, {'home': 14, 'away': 16}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_6JfMEZd8;Finalizado;2021-03-06 00:00:00;Bogomolov A. (Rus);Gancev S. (Rus);2;3;[{'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 11, 'away': 1}, {'home': 12, 'away': 14}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_hGS95VJf;Finalizado;2021-03-06 00:00:00;Olshakov K. (Rus);Gavrilov Y. (Ukr);0;3;[{'home': 13, 'away': 15}, {'home': 6, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_vXUL2T3D;Finalizado;2021-03-06 00:00:00;Klimentev V. (Rus);Pisar A. (Rus);0;3;[{'home': 6, 'away': 11}, {'home': 7, 'away': 11}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_pAgQDgCE;Finalizado;2021-03-06 00:00:00;Merezhko A. (Rus);Kononenko A. (Rus);3;1;[{'home': 11, 'away': 8}, {'home': 11, 'away': 5}, {'home': 4, 'away': 11}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_Q7XxnpN4;Finalizado;2021-03-06 00:00:00;Khomutov S. (Rus);Nikiforov O. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 10, 'away': 12}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_tx94RCtE;Finalizado;2021-03-06 00:00:00;Iskenderov I. (Rus);Kharlakin O. (Rus);3;2;[{'home': 11, 'away': 7}, {'home': 15, 'away': 13}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_SYrVCDRK;Finalizado;2021-03-06 00:00:00;Kononenko A. (Rus);Gancev S. (Rus);1;3;[{'home': 11, 'away': 9}, {'home': 4, 'away': 11}, {'home': 10, 'away': 12}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_W6RD4kZ0;Finalizado;2021-03-06 00:00:00;Nikiforov O. (Rus);Gavrilov Y. (Ukr);3;1;[{'home': 11, 'away': 5}, {'home': 11, 'away': 9}, {'home': 13, 'away': 15}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_KS78QWeK;Finalizado;2021-03-06 00:00:00;Kharlakin O. (Rus);Pisar A. (Rus);2;3;[{'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 13, 'away': 11}, {'home': 0, 'away': 11}, {'home': 11, 'away': 13}];;
Liga Pro (Rusia);1;g_25_v9nZBXtR;Finalizado;2021-03-06 00:00:00;Bogomolov A. (Rus);Merezhko A. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 11, 'away': 13}];;
Liga Pro (Rusia);1;g_25_QTQH39l7;Finalizado;2021-03-06 00:00:00;Olshakov K. (Rus);Khomutov S. (Rus);2;3;[{'home': 9, 'away': 11}, {'home': 10, 'away': 12}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_Sh7CPjBQ;Finalizado;2021-03-06 00:00:00;Klimentev V. (Rus);Iskenderov I. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 4, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_4d1J8Swl;Finalizado;2021-03-06 00:00:00;Bogomolov A. (Rus);Kononenko A. (Rus);3;1;[{'home': 11, 'away': 9}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_dQf1Jqh6;Finalizado;2021-03-06 00:00:00;Gavrilov Y. (Ukr);Olshakov K. (Rus);1;3;[{'home': 12, 'away': 14}, {'home': 11, 'away': 8}, {'home': 3, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_nVgQR7pQ;Finalizado;2021-03-06 00:00:00;Kharlakin O. (Rus);Klimentev V. (Rus);1;3;[{'home': 10, 'away': 12}, {'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_2sKM7ngf;Finalizado;2021-03-06 00:00:00;Merezhko A. (Rus);Gancev S. (Rus);3;1;[{'home': 6, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_4AthNRhs;Finalizado;2021-03-06 00:00:00;Iskenderov I. (Rus);Pisar A. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 4}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_ATb5I37C;Finalizado;2021-03-06 00:00:00;Nikiforov O. (Rus);Khomutov S. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 1}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_llgESeMq;Finalizado;2021-03-06 00:00:00;Burov S. (Rus);Kutin V. (Rus);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_xAZ8lwq3;Finalizado;2021-03-06 00:00:00;Merkushin Y. (Rus);Zolotov A. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 10, 'away': 12}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_pGnNQZjd;Finalizado;2021-03-06 00:00:00;Kirpitnev I. (Rus);Pinkovskii P. (Rus);0;3;[{'home': 1, 'away': 11}, {'home': 3, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_WCrJRFyj;Finalizado;2021-03-06 00:00:00;Staroverov V. (Rus);Medvedev P. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 3, 'away': 11}, {'home': 11, 'away': 9}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_foUDmcb9;Finalizado;2021-03-06 00:00:00;Markelov E. (Rus);Chumikov A. (Rus);2;3;[{'home': 4, 'away': 11}, {'home': 11, 'away': 6}, {'home': 9, 'away': 11}, {'home': 11, 'away': 3}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_bJz5kJTd;Finalizado;2021-03-06 00:00:00;Demic Y. (Rus);Petrov V. (Rus);2;3;[{'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 11, 'away': 8}, {'home': 1, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_U1gvLAJs;Finalizado;2021-03-06 00:00:00;Kutin V. (Rus);Staroverov V. (Rus);3;2;[{'home': 11, 'away': 13}, {'home': 7, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_bsoeHSI6;Finalizado;2021-03-06 00:00:00;Pinkovskii P. (Rus);Demic Y. (Rus);3;1;[{'home': 11, 'away': 7}, {'home': 10, 'away': 12}, {'home': 11, 'away': 9}, {'home': 11, 'away': 4}];;
