league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Win Cup (Ucrania);1;g_25_feVwtmAo;Finalizado;2021-01-02 00:00:00;Nechitaylo E. (Ukr);Rodin A. (Ukr);3;1;[{'home': 11, 'away': 7}, {'home': 11, 'away': 6}, {'home': 1, 'away': 11}, {'home': 11, 'away': 6}];;
Win Cup (Ucrania);1;g_25_YoUsu7Pi;Finalizado;2021-01-02 00:00:00;Nechitaylo E. (Ukr);Akimov Y. (Ukr);2;3;[{'home': 11, 'away': 6}, {'home': 11, 'away': 4}, {'home': 5, 'away': 11}, {'home': 7, 'away': 11}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_GAJnvRvb;Finalizado;2021-01-02 00:00:00;Akimov Y. (Ukr);Mashtakov A. (Ukr);3;1;[{'home': 11, 'away': 3}, {'home': 11, 'away': 5}, {'home': 8, 'away': 11}, {'home': 11, 'away': 4}];;
Win Cup (Ucrania);1;g_25_xpWxkrgG;Finalizado;2021-01-02 00:00:00;Polusmiak V. (Ukr);Kireev S. (Ukr);3;1;[{'home': 11, 'away': 13}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}, {'home': 12, 'away': 10}];;
Win Cup (Ucrania);1;g_25_UJxDQhh8;Finalizado;2021-01-02 00:00:00;Popov A. (Ukr);Derypaska R. (Ukr);3;1;[{'home': 12, 'away': 10}, {'home': 9, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_QoWLOWMK;Finalizado;2021-01-02 00:00:00;Ermoshin S. (Ukr);Chetverikov O. (Ukr);3;2;[{'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_rNtHPC7E;Finalizado;2021-01-02 00:00:00;Nikolenko M. (Ukr);Kirsanov K. (Ukr);3;1;[{'home': 13, 'away': 11}, {'home': 12, 'away': 10}, {'home': 4, 'away': 11}, {'home': 11, 'away': 8}];;
Win Cup (Ucrania);1;g_25_SpNjwof4;Finalizado;2021-01-02 00:00:00;Rodin A. (Ukr);Mashtakov A. (Ukr);3;2;[{'home': 10, 'away': 12}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 11, 'away': 4}];;
Win Cup (Ucrania);1;g_25_6sao2I9j;Finalizado;2021-01-02 00:00:00;Serikov V. (Ukr);Zavada N. (Ukr);2;3;[{'home': 6, 'away': 11}, {'home': 11, 'away': 4}, {'home': 19, 'away': 17}, {'home': 7, 'away': 11}, {'home': 5, 'away': 11}];;
Win Cup (Ucrania);1;g_25_jmzsl28M;Finalizado;2021-01-02 00:00:00;Polusmiak V. (Ukr);Chetverikov O. (Ukr);1;3;[{'home': 14, 'away': 16}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 6, 'away': 11}];;
