league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Win Cup (Ucrania);1;g_25_K2jKZvqm;Finalizado;2021-01-08 00:00:00;Shapovalov O. (Ukr);Rybakov Y. (Ukr);3;1;[{'home': 13, 'away': 15}, {'home': 11, 'away': 7}, {'home': 12, 'away': 10}, {'home': 11, 'away': 6}];;
Win Cup (Ucrania);1;g_25_EPkOYbbg;Finalizado;2021-01-08 00:00:00;Boychuk V. (Ukr);Lukander D. (Ukr);2;3;[{'home': 11, 'away': 7}, {'home': 7, 'away': 11}, {'home': 13, 'away': 11}, {'home': 5, 'away': 11}, {'home': 6, 'away': 11}];;
Win Cup (Ucrania);1;g_25_YmL2mWsj;Finalizado;2021-01-08 00:00:00;Ivchenko D. (Ukr);Grushko V. (Ukr);0;3;[{'home': 5, 'away': 11}, {'home': 8, 'away': 11}, {'home': 5, 'away': 11}];;
Win Cup (Ucrania);1;g_25_SSgSXIDa;Finalizado;2021-01-08 00:00:00;Lukander D. (Ukr);Rybakov Y. (Ukr);3;2;[{'home': 9, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 15, 'away': 13}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_AiqXWxT5;Finalizado;2021-01-08 00:00:00;Boychuk V. (Ukr);Shapovalov O. (Ukr);1;3;[{'home': 7, 'away': 11}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_CvK6njcd;Finalizado;2021-01-08 00:00:00;Butkov M. (Ukr);Makarov V. (Ukr);3;2;[{'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 12, 'away': 10}, {'home': 11, 'away': 5}];;
Win Cup (Ucrania);1;g_25_MulG66uD;Finalizado;2021-01-08 00:00:00;Nesterenko I. (Ukr);Saenko O. (Ukr);1;3;[{'home': 11, 'away': 6}, {'home': 4, 'away': 11}, {'home': 11, 'away': 13}, {'home': 10, 'away': 12}];;
Win Cup (Ucrania);1;g_25_0Qa78SA0;Finalizado;2021-01-08 00:00:00;Treshchyov E. (Ukr);Panin V. (Ukr);3;1;[{'home': 11, 'away': 3}, {'home': 11, 'away': 5}, {'home': 8, 'away': 11}, {'home': 11, 'away': 3}];;
Win Cup (Ucrania);1;g_25_lnt2U9XJ;Finalizado;2021-01-08 00:00:00;Grabskiy A. (Ukr);Zezyulin A. (Ukr);3;2;[{'home': 11, 'away': 8}, {'home': 10, 'away': 12}, {'home': 12, 'away': 14}, {'home': 11, 'away': 7}, {'home': 11, 'away': 5}];;
Win Cup (Ucrania);1;g_25_vRLblCSq;Finalizado;2021-01-08 00:00:00;Ivchenko D. (Ukr);Makarov V. (Ukr);0;3;[{'home': 6, 'away': 11}, {'home': 6, 'away': 11}, {'home': 8, 'away': 11}];;
