league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_6FAIU0Xr;Finalizado;2021-03-03;Karpovkin G. (Rus);Vshivkov P. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_SUbRSv2e;Finalizado;2021-03-03;Simonov S. (Rus);Arutiunyan A. (Rus);0;3;[{'home': 3, 'away': 11}, {'home': 2, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_0GKvaR3J;Finalizado;2021-03-03;Sergeevich I. (Rus);Karpovkin G. (Rus);1;3;[{'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_KtJSm1eI;Finalizado;2021-03-03;Alov R. (Rus);Savinskiy A. (Rus);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 5}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_hEaJiqdg;Finalizado;2021-03-03;Nikiforov O. (Rus);Simonov S. (Rus);3;1;[{'home': 11, 'away': 6}, {'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_A9UweI2o;Finalizado;2021-03-03;Sinkovskiy V. (Rus);Savinskiy A. (Rus);2;3;[{'home': 11, 'away': 9}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}, {'home': 5, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_v7JrboJP;Finalizado;2021-03-03;Vshivkov P. (Rus);Belugin O. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 6}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_6H3Nj3Ba;Finalizado;2021-03-03;Arutiunyan A. (Rus);Gavrilov Y. (Ukr);1;3;[{'home': 3, 'away': 11}, {'home': 11, 'away': 2}, {'home': 6, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_d6tdWYPp;Finalizado;2021-03-03;Zubkov V. (Rus);Sinkovskiy V. (Rus);1;3;[{'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_WbBAg5Rt;Finalizado;2021-03-03;Belugin O. (Rus);Karpovkin G. (Rus);2;3;[{'home': 5, 'away': 11}, {'home': 11, 'away': 3}, {'home': 2, 'away': 11}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_0v3RkNQ5;Finalizado;2021-03-03;Gavrilov Y. (Ukr);Simonov S. (Rus);3;2;[{'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_AkAEhPtm;Finalizado;2021-03-03;Sergeevich I. (Rus);Vshivkov P. (Rus);3;2;[{'home': 6, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_ze2ZQIW7;Finalizado;2021-03-03;Savinskiy A. (Rus);Zubkov V. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 3, 'away': 11}, {'home': 11, 'away': 6}, {'home': 13, 'away': 15}];;
Liga Pro (Rusia);1;g_25_vV1VlstC;Finalizado;2021-03-03;Nikiforov O. (Rus);Arutiunyan A. (Rus);0;3;[{'home': 6, 'away': 11}, {'home': 10, 'away': 12}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_OCYsfxIi;Finalizado;2021-03-03;Alov R. (Rus);Zubkov V. (Rus);3;1;[{'home': 11, 'away': 6}, {'home': 7, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_I185e9P1;Finalizado;2021-03-03;Vshivkov P. (Rus);Belugin O. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 11, 'away': 2}];;
Liga Pro (Rusia);1;g_25_4dDP041s;Finalizado;2021-03-03;Zubkov V. (Rus);Savinskiy A. (Rus);1;3;[{'home': 11, 'away': 13}, {'home': 11, 'away': 9}, {'home': 10, 'away': 12}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_p80iJCH8;Finalizado;2021-03-03;Nikiforov O. (Rus);Simonov S. (Rus);3;2;[{'home': 11, 'away': 9}, {'home': 3, 'away': 11}, {'home': 5, 'away': 11}, {'home': 13, 'away': 11}, {'home': 11, 'away': 3}];;
Liga Pro (Rusia);1;g_25_W4dmKh22;Finalizado;2021-03-03;Karpovkin G. (Rus);Sergeevich I. (Rus);3;1;[{'home': 11, 'away': 8}, {'home': 5, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_CMCTaOGm;Finalizado;2021-03-03;Alov R. (Rus);Sinkovskiy V. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 9}, {'home': 11, 'away': 2}];;
Liga Pro (Rusia);1;g_25_SWkdIWWE;Finalizado;2021-03-03;Gavrilov Y. (Ukr);Arutiunyan A. (Rus);3;2;[{'home': 12, 'away': 10}, {'home': 10, 'away': 12}, {'home': 6, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_x0tIk298;Finalizado;2021-03-03;Andreev S. (Rus);Kutin V. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 8}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_rcqQmtvL;Finalizado;2021-03-03;Khomenko R. (Rus);Poletaev I. (Rus);3;2;[{'home': 11, 'away': 4}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 11, 'away': 13}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_2sQdrK1r;Finalizado;2021-03-03;Ivanov Va. (Rus);Mikheev D. (Rus);3;0;[{'home': 13, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_lzpMlMOE;Finalizado;2021-03-03;Mohnachev A. (Rus);Malahov K. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 2, 'away': 11}, {'home': 11, 'away': 8}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_6k3L7eni;Finalizado;2021-03-03;Grebenyuk B. (Rus);Volkov A. (Rus);3;1;[{'home': 11, 'away': 9}, {'home': 10, 'away': 12}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_MmrUn0gR;Finalizado;2021-03-03;Grishaev E. (Rus);Libatskii A. (Rus);3;0;[{'home': 11, 'away': 2}, {'home': 11, 'away': 8}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_6yOngdXc;Finalizado;2021-03-03;Kutin V. (Rus);Mohnachev A. (Rus);3;2;[{'home': 6, 'away': 11}, {'home': 12, 'away': 10}, {'home': 11, 'away': 13}, {'home': 11, 'away': 4}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_pt2P6F1c;Finalizado;2021-03-03;Mikheev D. (Rus);Grebenyuk B. (Rus);0;3;[{'home': 6, 'away': 11}, {'home': 9, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_zHF3kEWM;Finalizado;2021-03-03;Poletaev I. (Rus);Grishaev E. (Rus);2;3;[{'home': 11, 'away': 8}, {'home': 12, 'away': 10}, {'home': 5, 'away': 11}, {'home': 1, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_pSMjhGn4;Finalizado;2021-03-03;Malahov K. (Rus);Andreev S. (Rus);3;1;[{'home': 12, 'away': 10}, {'home': 12, 'away': 14}, {'home': 11, 'away': 5}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_Y1Y6lYoT;Finalizado;2021-03-03;Libatskii A. (Rus);Khomenko R. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 6, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_v31T5ZG3;Finalizado;2021-03-03;Volkov A. (Rus);Ivanov Va. (Rus);3;1;[{'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_E1Rfiz2A;Finalizado;2021-03-03;Andreev S. (Rus);Mohnachev A. (Rus);3;2;[{'home': 9, 'away': 11}, {'home': 12, 'away': 10}, {'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_h65X4gW9;Finalizado;2021-03-03;Ivanov Va. (Rus);Grebenyuk B. (Rus);3;1;[{'home': 11, 'away': 4}, {'home': 8, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_jsLYqhfp;Finalizado;2021-03-03;Khomenko R. (Rus);Grishaev E. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 13, 'away': 11}];;
Liga Pro (Rusia);1;g_25_hhQbjfHG;Finalizado;2021-03-03;Kutin V. (Rus);Malahov K. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 7, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_zVfx4DoG;Finalizado;2021-03-03;Mikheev D. (Rus);Volkov A. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 3, 'away': 11}, {'home': 2, 'away': 11}];;
Liga Pro (Rusia);1;g_25_UXJxqC9j;Finalizado;2021-03-03;Poletaev I. (Rus);Libatskii A. (Rus);2;3;[{'home': 8, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 5}, {'home': 5, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_dfGItj83;Finalizado;2021-03-03;Andreev S. (Rus);Mohnachev A. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_QTnHu4O2;Finalizado;2021-03-03;Grebenyuk B. (Rus);Mikheev D. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 12, 'away': 10}, {'home': 11, 'away': 3}];;
Liga Pro (Rusia);1;g_25_OxIYIyhT;Finalizado;2021-03-03;Libatskii A. (Rus);Poletaev I. (Rus);3;2;[{'home': 11, 'away': 8}, {'home': 5, 'away': 11}, {'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_Srf1YRFq;Finalizado;2021-03-03;Malahov K. (Rus);Kutin V. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_vXjLvOw9;Finalizado;2021-03-03;Volkov A. (Rus);Ivanov Va. (Rus);3;2;[{'home': 7, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 9}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_tI40Ee0p;Finalizado;2021-03-03;Khomenko R. (Rus);Grishaev E. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 8}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_tYO0svHl;Finalizado;2021-03-03;Anisimov E. (Rus);Lavrinenko D. (Ukr);0;3;[{'home': 2, 'away': 11}, {'home': 7, 'away': 11}, {'home': 3, 'away': 11}];;
Liga Pro (Rusia);1;g_25_lbS8uIo1;Finalizado;2021-03-03;Uezdin A. (Rus);Fedosov A. (Rus);2;3;[{'home': 10, 'away': 12}, {'home': 8, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 9}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_zeO4tbWf;Finalizado;2021-03-03;Muslikov S. (Rus);Yakovlev A. (Rus);0;3;[{'home': 6, 'away': 11}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_WMHDvx17;Finalizado;2021-03-03;Lobanov A. (Rus);Zhurba N. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_ELgt3X0M;Finalizado;2021-03-03;Lavrinenko D. (Ukr);Muslikov S. (Rus);3;1;[{'home': 11, 'away': 7}, {'home': 11, 'away': 6}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_KMYKekgd;Finalizado;2021-03-03;Fedosov A. (Rus);Lobanov A. (Rus);3;1;[{'home': 11, 'away': 6}, {'home': 13, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_Mogp2iGS;Finalizado;2021-03-03;Yakovlev A. (Rus);Anisimov E. (Rus);3;1;[{'home': 11, 'away': 5}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_YPM2KYVd;Finalizado;2021-03-03;Zhurba N. (Rus);Uezdin A. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_OfuCcBOq;Finalizado;2021-03-03;Anisimov E. (Rus);Muslikov S. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 5}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_CGL6Jho3;Finalizado;2021-03-03;Uezdin A. (Rus);Lobanov A. (Rus);3;2;[{'home': 11, 'away': 5}, {'home': 10, 'away': 12}, {'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_6JUGdVwj;Finalizado;2021-03-03;Lavrinenko D. (Ukr);Yakovlev A. (Rus);3;1;[{'home': 8, 'away': 11}, {'home': 12, 'away': 10}, {'home': 11, 'away': 8}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_UiGBIC09;Finalizado;2021-03-03;Fedosov A. (Rus);Zhurba N. (Rus);3;2;[{'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_bXXFquO5;Finalizado;2021-03-03;Anisimov E. (Rus);Muslikov S. (Rus);1;3;[{'home': 7, 'away': 11}, {'home': 14, 'away': 12}, {'home': 10, 'away': 12}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_IDboaKNh;Finalizado;2021-03-03;Uezdin A. (Rus);Lobanov A. (Rus);3;2;[{'home': 9, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 14, 'away': 12}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_CzxKrawC;Finalizado;2021-03-03;Lavrinenko D. (Ukr);Yakovlev A. (Rus);2;3;[{'home': 11, 'away': 5}, {'home': 15, 'away': 17}, {'home': 7, 'away': 11}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_Czbkbvwa;Finalizado;2021-03-03;Fedosov A. (Rus);Zhurba N. (Rus);2;3;[{'home': 12, 'away': 10}, {'home': 10, 'away': 12}, {'home': 11, 'away': 9}, {'home': 4, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_ADGHwdGD;Finalizado;2021-03-03;Tikhnenko D. (Rus);Shirshov V. (Rus);2;3;[{'home': 10, 'away': 12}, {'home': 11, 'away': 4}, {'home': 11, 'away': 4}, {'home': 7, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_2LI21a8K;Finalizado;2021-03-03;Korolev S. (Rus);Petrov V. (Rus);1;3;[{'home': 10, 'away': 12}, {'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_M5aZewWs;Finalizado;2021-03-03;Andrusenko M. (Rus);Moshkov I. (Rus);3;1;[{'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 4}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_OUJb2ugE;Finalizado;2021-03-03;Zemit I. (Rus);Gerasimov A. (Rus);2;3;[{'home': 11, 'away': 7}, {'home': 12, 'away': 14}, {'home': 7, 'away': 11}, {'home': 11, 'away': 8}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_pp870JNQ;Finalizado;2021-03-03;Fedorov V. (Rus);Shirshov A. (Rus);2;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 8}, {'home': 4, 'away': 11}, {'home': 11, 'away': 9}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_GSbwecol;Finalizado;2021-03-03;Kryuchkov E. (Rus);Yanshaev A. (Rus);3;2;[{'home': 11, 'away': 7}, {'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 7, 'away': 11}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_8rFFHWFF;Finalizado;2021-03-03;Shirshov V. (Rus);Zemit I. (Rus);3;1;[{'home': 14, 'away': 12}, {'home': 11, 'away': 7}, {'home': 7, 'away': 11}, {'home': 13, 'away': 11}];;
