league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_Sl3xLEA0;Finalizado;2021-01-15;Hradec Kralove;Liberec;3;2;[];;
Extraliga (República Checa);1;g_25_27ekICfJ;Finalizado;2021-01-15;Havirov;Cheb;3;0;[];;
Extraliga (República Checa);1;g_25_OGdoJhuD;Finalizado;2021-01-15;Havl. Brod;TJ Ostrava;3;2;[];;
Extraliga (República Checa);1;g_25_YR3YLfef;Aplazado;2021-01-15;Hodonin;TTC Ostrava;0;0;[];;
Extraliga (República Checa);1;g_25_6u2tKYP6;Finalizado;2021-01-15;Prague;KT Prague;0;3;[];;
Challenger Series (Alemania);1;g_25_p8nnjukp;Finalizado;2021-01-15;Qiu L. (Ger);Chtchetinine E. (Blr);0;3;[{'home': 14, 'away': 16}, {'home': 10, 'away': 12}, {'home': 7, 'away': 11}];;
Challenger Series (Alemania);1;g_25_Obojka4j;Finalizado;2021-01-15;Bluhm F. (Ger);Chambers D. (Aus);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 6}, {'home': 11, 'away': 3}];;
Challenger Series (Alemania);1;g_25_x2ZXDrsi;Finalizado;2021-01-15;Zeptner H. (Ger);Huzjak J. (Cro);0;3;[{'home': 9, 'away': 11}, {'home': 5, 'away': 11}, {'home': 2, 'away': 11}];;
Challenger Series (Alemania);1;g_25_IBstCMB3;Finalizado;2021-01-15;Qiu L. (Ger);Chambers D. (Aus);3;1;[{'home': 11, 'away': 5}, {'home': 11, 'away': 5}, {'home': 10, 'away': 12}, {'home': 12, 'away': 10}];;
Challenger Series (Alemania);1;g_25_d2tpBtR9;Finalizado;2021-01-15;Bluhm F. (Ger);Huzjak J. (Cro);1;3;[{'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}, {'home': 4, 'away': 11}];;
Challenger Series (Alemania);1;g_25_zmhyD2dc;Anulado;2021-01-15;Chtchetinine E. (Blr);Ligocki C. (Ger);0;0;[];;
Challenger Series (Alemania);1;g_25_QyolA0tG;Finalizado;2021-01-15;Zeptner H. (Ger);Cheaib D. (Leb);0;3;[{'home': 4, 'away': 11}, {'home': 6, 'away': 11}, {'home': 8, 'away': 11}];;
Extraliga (República Checa);1;g_25_lQlE9FFK;Finalizado;2021-01-15;Buben V. (Cze);Blinka M. (Cze);1;3;[{'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 13}];;
Extraliga (República Checa);1;g_25_SnQo2R8m;Finalizado;2021-01-15;Klasek M. (Cze);Seibert J. (Cze);1;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 13}, {'home': 4, 'away': 11}];;
Extraliga (República Checa);1;g_25_dtPD7yGp;Finalizado;2021-01-15;David P. (Cze);Stepanek D. (Cze);3;1;[{'home': 11, 'away': 7}, {'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 12, 'away': 10}];;
Extraliga (República Checa);1;g_25_ABFj1oOg;Finalizado;2021-01-15;Mokrejs J. (Cze);Prusa D. (Cze);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];;
