league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_hIXJZYti;Finalizado;2021-03-11;Prague;Hodonin;2;3;[];;
Challenger Series (Alemania);1;g_25_8rFESdBU;Finalizado;2021-03-11;Kuzmin F. (Rus);Levajac D. (Ger);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 7}, {'home': 11, 'away': 4}];;
Challenger Series (Alemania);1;g_25_pI5Jmtst;Finalizado;2021-03-11;Cheaib D. (Leb);Happek S. (Ger);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 4}, {'home': 11, 'away': 4}];;
Challenger Series (Alemania);1;g_25_O84Nn0dn;Finalizado;2021-03-11;Levajac D. (Ger);Chambers D. (Aus);0;3;[{'home': 10, 'away': 12}, {'home': 9, 'away': 11}, {'home': 6, 'away': 11}];;
Challenger Series (Alemania);1;g_25_6XgSoKBh;Finalizado;2021-03-11;Thimon J. (Swe);Chtchetinine E. (Blr);0;3;[{'home': 11, 'away': 13}, {'home': 7, 'away': 11}, {'home': 7, 'away': 11}];;
Challenger Series (Alemania);1;g_25_KzbWpvRb;Finalizado;2021-03-11;Kuzmin F. (Rus);Huzjak J. (Cro);3;2;[{'home': 6, 'away': 11}, {'home': 11, 'away': 8}, {'home': 12, 'away': 14}, {'home': 11, 'away': 5}, {'home': 11, 'away': 6}];;
Challenger Series (Alemania);1;g_25_Ecczpbt5;Finalizado;2021-03-11;Happek S. (Ger);Chambers D. (Aus);3;2;[{'home': 11, 'away': 3}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 10, 'away': 12}, {'home': 13, 'away': 11}];;
Challenger Series (Alemania);1;g_25_hldvqIeB;Finalizado;2021-03-11;Cheaib D. (Leb);Chtchetinine E. (Blr);3;0;[{'home': 11, 'away': 4}, {'home': 15, 'away': 13}, {'home': 11, 'away': 9}];;
Challenger Series (Alemania);1;g_25_APjqrxBH;Finalizado;2021-03-11;Levajac D. (Ger);Huzjak J. (Cro);3;1;[{'home': 11, 'away': 8}, {'home': 4, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}];;
Challenger Series (Alemania);1;g_25_nkECQ9up;Finalizado;2021-03-11;Thimon J. (Swe);Kuzmin F. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 3, 'away': 11}, {'home': 8, 'away': 11}];;
