league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Challenger Series (Alemania);1;g_25_tW5gp8je;Finalizado;2021-04-13 02:00:00;Cheaib D. (Leb);Huzjak J. (Cro);3;1;[{'home': 11, 'away': 2}, {'home': 9, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 4}];;
Challenger Series (Alemania);1;g_25_OfebqS51;Finalizado;2021-04-13 02:40:00;Bluhm F. (Ger);Chamorro M. (Esp);3;2;[{'home': 12, 'away': 14}, {'home': 11, 'away': 5}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 11, 'away': 8}];;
Challenger Series (Alemania);1;g_25_2of2rnL7;Finalizado;2021-04-13 03:20:00;Chtchetinine E. (Blr);Henninger M. (Ger);3;1;[{'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 4}, {'home': 11, 'away': 2}];;
Challenger Series (Alemania);1;g_25_j1mp7Vc8;Finalizado;2021-04-13 04:00:00;Klein D. (Ger);Huzjak J. (Cro);3;2;[{'home': 11, 'away': 6}, {'home': 5, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 3}];;
Challenger Series (Alemania);1;g_25_Uinl6kDE;Finalizado;2021-04-13 04:40:00;Semenov A. (Rus);Henninger M. (Ger);0;3;[{'home': 14, 'away': 16}, {'home': 6, 'away': 11}, {'home': 3, 'away': 11}];;
Challenger Series (Alemania);1;g_25_CGyg59SK;Finalizado;2021-04-13 05:20:00;Cheaib D. (Leb);Chtchetinine E. (Blr);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 3}, {'home': 11, 'away': 3}];;
Challenger Series (Alemania);1;g_25_QJuc4TsR;Finalizado;2021-04-13 06:00:00;Bluhm F. (Ger);Semenov A. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 7}, {'home': 11, 'away': 5}];;
Challenger Series (Alemania);1;g_25_raSOamjr;Finalizado;2021-04-13 06:40:00;Klein D. (Ger);Chamorro M. (Esp);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 5}, {'home': 11, 'away': 9}];;
Challenger Series (Alemania);1;g_25_Qg83w0gc;Finalizado;2021-04-13 07:45:00;Cheaib D. (Leb);Bluhm F. (Ger);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 6}, {'home': 11, 'away': 7}];;
Challenger Series (Alemania);1;g_25_Cj4avtvi;Finalizado;2021-04-13 08:15:00;Klein D. (Ger);Chtchetinine E. (Blr);3;1;[{'home': 14, 'away': 12}, {'home': 2, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 8}];;
Challenger Series (Alemania);1;g_25_zsgN0lhE;Finalizado;2021-04-13 09:15:00;Bluhm F. (Ger);Chtchetinine E. (Blr);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 7}, {'home': 11, 'away': 6}];;
Challenger Series (Alemania);1;g_25_Mw5ux5FD;Finalizado;2021-04-13 09:40:00;Cheaib D. (Leb);Klein D. (Ger);3;2;[{'home': 11, 'away': 8}, {'home': 10, 'away': 12}, {'home': 4, 'away': 11}, {'home': 11, 'away': 4}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_jRK6GfLi;Finalizado;2021-04-13 00:00:00;Vshivkov P. (Rus);Sergeevich I. (Rus);2;3;[{'home': 3, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 8}, {'home': 14, 'away': 12}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_biOEEYk4;Anulado;2021-04-13 00:15:00;Minchenkov M. (Rus);Poletaev I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_tGDJDh5A;Finalizado;2021-04-13 00:15:00;Sinkovskiy V. (Rus);Zabrodin A. (Rus);2;3;[{'home': 8, 'away': 11}, {'home': 18, 'away': 16}, {'home': 6, 'away': 11}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_nyXAxgIC;Finalizado;2021-04-13 00:15:00;Minchenkov M. (Rus);Kryuchkov E. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 13, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 13}];;
Liga Pro (Rusia);1;g_25_vTSBLt3l;Finalizado;2021-04-13 00:30:00;Selkin V. (Rus);Vshivkov P. (Rus);3;1;[{'home': 11, 'away': 7}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_rLPSHb2D;Finalizado;2021-04-13 00:45:00;Arutiunyan A. (Rus);Minchenkov M. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 5}, {'home': 13, 'away': 11}];;
Liga Pro (Rusia);1;g_25_82XFK0If;Finalizado;2021-04-13 01:00:00;Sergeevich I. (Rus);Chernjavskiy M. (Rus);3;2;[{'home': 11, 'away': 8}, {'home': 6, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_CdFsZaXm;Finalizado;2021-04-13 00:45:00;Zubkov V. (Rus);Sinkovskiy V. (Rus);3;2;[{'home': 12, 'away': 10}, {'home': 5, 'away': 11}, {'home': 2, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}];;
