league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_8WAvqLcq;Finalizado;2021-02-04 12:00:00;Prague;Cheb;1;3;[];;
Extraliga (República Checa);1;g_25_MaMi05dn;Finalizado;;Zelinka J. (Svk);Stepanek D. (Cze);0;3;[{'home': 8, 'away': 11}, {'home': 10, 'away': 12}, {'home': 7, 'away': 11}];;
Extraliga (República Checa);1;g_25_4OBdaPBh;Finalizado;;Rozinek V. (Cze);Gavlas A. (Cze);0;3;[{'home': 10, 'away': 12}, {'home': 7, 'away': 11}, {'home': 6, 'away': 11}];;
Extraliga (República Checa);1;g_25_rFA0bqRb;Finalizado;;Kaucky J. (Cze);Slapnicka J. (Cze);3;1;[{'home': 11, 'away': 13}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}, {'home': 11, 'away': 8}];;
Extraliga (República Checa);1;g_25_xjP3c3t5;Finalizado;;Zelinka J. (Svk);Gavlas A. (Cze);0;3;[{'home': 5, 'away': 11}, {'home': 8, 'away': 11}, {'home': 9, 'away': 11}];;
Extraliga (República Checa);1;g_25_GtO7dNeB;Anulado;;Rozinek V. (Cze);Stepanek D. (Cze);0;0;[];;
Liga Pro (Rusia);1;g_25_6e8W5UeS;Finalizado;;Andreev A. (Rus);Karpovkin G. (Rus);2;3;[{'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 13, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 13}];2.4;1.48
Liga Pro (Rusia);1;g_25_K2l7aSYe;Finalizado;;Ermilov A. (Rus);Kutin V. (Rus);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 9}, {'home': 11, 'away': 6}];1.5;2.3
Liga Pro (Rusia);1;g_25_bgmBbnl2;Finalizado;;Dukhin M. (Rus);Zirin A. (Rus);3;0;[{'home': 11, 'away': 2}, {'home': 11, 'away': 7}, {'home': 11, 'away': 6}];2.02;1.67
Liga Pro (Rusia);1;g_25_Quk308Jk;Finalizado;;Lisov A. (Rus);Klavdenkov A. (Rus);3;2;[{'home': 15, 'away': 13}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 5, 'away': 11}, {'home': 12, 'away': 10}];1.83;1.83
Liga Pro (Rusia);1;g_25_SvQyYnuL;Finalizado;;Vshivkov P. (Rus);Andreev A. (Rus);3;2;[{'home': 7, 'away': 11}, {'home': 11, 'away': 7}, {'home': 7, 'away': 11}, {'home': 16, 'away': 14}, {'home': 11, 'away': 5}];1.96;1.7
Liga Pro (Rusia);1;g_25_ARX8WfLD;Finalizado;;Kutin V. (Rus);Dukhin M. (Rus);1;3;[{'home': 12, 'away': 10}, {'home': 4, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 13}];1.96;1.7
Liga Pro (Rusia);1;g_25_Kx5GQ4Xf;Finalizado;;Khomutov S. (Rus);Lisov A. (Rus);1;3;[{'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 12, 'away': 14}, {'home': 6, 'away': 11}];1.32;2.95
Liga Pro (Rusia);1;g_25_6VOuX6fR;Finalizado;;Karpovkin G. (Rus);Vologzhanin V. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 12, 'away': 10}, {'home': 11, 'away': 3}];1.83;1.83
Liga Pro (Rusia);1;g_25_Kz0xFSkt;Finalizado;;Zirin A. (Rus);Ermilov A. (Rus);1;3;[{'home': 11, 'away': 1}, {'home': 9, 'away': 11}, {'home': 10, 'away': 12}, {'home': 8, 'away': 11}];2.42;1.47
Liga Pro (Rusia);1;g_25_bT3KPOn1;Finalizado;;Klavdenkov A. (Rus);Tsvetkov V. (Rus);2;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 2}, {'home': 11, 'away': 13}, {'home': 11, 'away': 5}, {'home': 6, 'away': 11}];2.26;1.53
Liga Pro (Rusia);1;g_25_OAB7SQ2r;Finalizado;;Vologzhanin V. (Rus);Andreev A. (Rus);0;3;[{'home': 2, 'away': 11}, {'home': 5, 'away': 11}, {'home': 7, 'away': 11}];2.22;1.55
Liga Pro (Rusia);1;g_25_EcatEn5n;Finalizado;;Ermilov A. (Rus);Dukhin M. (Rus);3;2;[{'home': 15, 'away': 13}, {'home': 5, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 12, 'away': 10}];1.67;2.02
Liga Pro (Rusia);1;g_25_S28OOr27;Finalizado;;Tsvetkov V. (Rus);Lisov A. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 5, 'away': 11}];1.63;2.08
Liga Pro (Rusia);1;g_25_xEFBRpIl;Finalizado;;Vshivkov P. (Rus);Karpovkin G. (Rus);3;1;[{'home': 14, 'away': 12}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}];1.96;1.7
Liga Pro (Rusia);1;g_25_6g7SN2HD;Finalizado;;Khomutov S. (Rus);Klavdenkov A. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 5}, {'home': 12, 'away': 10}];1.55;2.22
Liga Pro (Rusia);1;g_25_hlbpD6Kh;Finalizado;;Kutin V. (Rus);Zirin A. (Rus);1;3;[{'home': 4, 'away': 11}, {'home': 6, 'away': 11}, {'home': 12, 'away': 10}, {'home': 6, 'away': 11}];1.57;2.17
Liga Pro (Rusia);1;g_25_APhkCQZb;Finalizado;;Mikheev D. (Rus);Volkov A. (Rus);3;0;[{'home': 13, 'away': 11}, {'home': 11, 'away': 9}, {'home': 12, 'away': 10}];1.68;1.98
Liga Pro (Rusia);1;g_25_E1VcMkt9;Finalizado;;Suharkov O. (Rus);Poletaev I. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 12, 'away': 10}, {'home': 8, 'away': 11}, {'home': 7, 'away': 11}];1.73;1.93
Liga Pro (Rusia);1;g_25_69m5KTAL;Finalizado;;Sayanov D. (Rus);Frolov A. G. (Rus);1;3;[{'home': 10, 'away': 12}, {'home': 7, 'away': 11}, {'home': 12, 'away': 10}, {'home': 9, 'away': 11}];1.35;2.82
Liga Pro (Rusia);1;g_25_lGigBpk5;Finalizado;;Afanasev I. (Rus);Petrochenko D. (Rus);2;3;[{'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 4, 'away': 11}, {'home': 8, 'away': 11}, {'home': 13, 'away': 15}];;
Liga Pro (Rusia);1;g_25_8OU1L9eF;Finalizado;;Evlampiev V. (Rus);Vahnin G. (Rus);1;3;[{'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 4, 'away': 11}];1.43;2.52
Liga Pro (Rusia);1;g_25_lYxAJmQR;Anulado;;Uezdin A. (Rus);Ilichev M. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_vRa5mb9R;Finalizado;;Zhurba N. (Rus);Ilichev M. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 11, 'away': 7}, {'home': 7, 'away': 11}, {'home': 11, 'away': 13}];1.68;1.98
Liga Pro (Rusia);1;g_25_rwicA44B;Finalizado;;Volkov A. (Rus);Afanasev I. (Rus);3;0;[{'home': 11, 'away': 1}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];1.58;2.15
Liga Pro (Rusia);1;g_25_UmSRPq4b;Anulado;;Frolov A. G. (Rus);Uezdin A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_tznXrIHr;Finalizado;;Frolov A. G. (Rus);Zhurba N. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 5, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_dte19OJH;Finalizado;;Petrochenko D. (Rus);Mikheev D. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 3, 'away': 11}];1.7;1.96
Liga Pro (Rusia);1;g_25_IeqA72lU;Finalizado;;Poletaev I. (Rus);Evlampiev V. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 9}, {'home': 14, 'away': 12}];2.58;1.4
Liga Pro (Rusia);1;g_25_OARVO3J4;Finalizado;;Ilichev M. (Rus);Sayanov D. (Rus);3;1;[{'home': 11, 'away': 8}, {'home': 13, 'away': 11}, {'home': 9, 'away': 11}, {'home': 12, 'away': 10}];1.95;1.72
Liga Pro (Rusia);1;g_25_fVZESoKu;Finalizado;;Vahnin G. (Rus);Suharkov O. (Rus);2;3;[{'home': 11, 'away': 4}, {'home': 7, 'away': 11}, {'home': 11, 'away': 13}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}];1.7;1.96
Liga Pro (Rusia);1;g_25_zBWgNVQ2;Finalizado;;Mikheev D. (Rus);Afanasev I. (Rus);3;1;[{'home': 8, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}];1.48;2.4
Liga Pro (Rusia);1;g_25_21QZNNYA;Anulado;;Sayanov D. (Rus);Uezdin A. (Rus);0;0;[];;
