league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_xIwx5RtR;Finalizado;2021-03-20;Vologzhanin V. (Rus);Zabrodin A. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 3}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_UFECbPJf;Finalizado;2021-03-20;Shmakov A. (Rus);Savinskiy A. (Rus);3;2;[{'home': 12, 'away': 14}, {'home': 11, 'away': 7}, {'home': 11, 'away': 5}, {'home': 11, 'away': 13}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_80Q30okr;Finalizado;2021-03-20;Trushkin A. (Rus);Bazilevskii V. (Rus);3;0;[{'home': 11, 'away': 3}, {'home': 11, 'away': 6}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_OWztLwXO;Finalizado;2021-03-20;Meteleshko I. (Rus);Vologzhanin V. (Rus);1;3;[{'home': 2, 'away': 11}, {'home': 11, 'away': 7}, {'home': 7, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_IXEqIAGp;Finalizado;2021-03-20;Kharlakin O. (Rus);Shmakov A. (Rus);2;3;[{'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 6, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_jJb3xu2a;Finalizado;2021-03-20;Kupryakov E. (Rus);Trushkin A. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 8}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_QyFOqN9P;Finalizado;2021-03-20;Zabrodin A. (Rus);Chernjavskiy M. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 4}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_U9c7yaH5;Finalizado;2021-03-20;Bazilevskii V. (Rus);Kolesnikov D. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 11, 'away': 7}, {'home': 3, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_dODmHUVj;Finalizado;2021-03-20;Savinskiy A. (Rus);Klimentev V. (Rus);3;1;[{'home': 11, 'away': 7}, {'home': 12, 'away': 10}, {'home': 9, 'away': 11}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_0U5jusIt;Finalizado;2021-03-20;Chernjavskiy M. (Rus);Vologzhanin V. (Rus);3;2;[{'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 7}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_OWdBzJWB;Finalizado;2021-03-20;Kolesnikov D. (Rus);Trushkin A. (Rus);3;1;[{'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 11, 'away': 13}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_AuHUuE8i;Finalizado;2021-03-20;Klimentev V. (Rus);Shmakov A. (Rus);0;3;[{'home': 6, 'away': 11}, {'home': 5, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_fi5fv1Xn;Finalizado;2021-03-20;Meteleshko I. (Rus);Zabrodin A. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 8}, {'home': 1, 'away': 11}];;
Liga Pro (Rusia);1;g_25_lWFYvYNc;Finalizado;2021-03-20;Kharlakin O. (Rus);Savinskiy A. (Rus);2;3;[{'home': 11, 'away': 5}, {'home': 12, 'away': 14}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 1, 'away': 11}];;
Liga Pro (Rusia);1;g_25_xz1FZxnI;Finalizado;2021-03-20;Kupryakov E. (Rus);Bazilevskii V. (Rus);3;2;[{'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_AwfP2qKe;Finalizado;2021-03-20;Chernjavskiy M. (Rus);Meteleshko I. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 8, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_E7pFP6R8;Finalizado;2021-03-20;Kharlakin O. (Rus);Klimentev V. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 5}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_882m7bBs;Finalizado;2021-03-20;Trushkin A. (Rus);Bazilevskii V. (Rus);3;1;[{'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 17, 'away': 15}, {'home': 11, 'away': 3}];;
Liga Pro (Rusia);1;g_25_MDcT13Z1;Finalizado;2021-03-20;Vologzhanin V. (Rus);Zabrodin A. (Rus);3;2;[{'home': 11, 'away': 2}, {'home': 11, 'away': 9}, {'home': 10, 'away': 12}, {'home': 5, 'away': 11}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_2V1i6IQm;Finalizado;2021-03-20;Kupryakov E. (Rus);Kolesnikov D. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_WruKOQtF;Finalizado;2021-03-20;Shmakov A. (Rus);Savinskiy A. (Rus);3;1;[{'home': 11, 'away': 6}, {'home': 10, 'away': 12}, {'home': 11, 'away': 4}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_rJIGcqZ0;Finalizado;2021-03-20;Staroverov V. (Rus);Agapov A. (Rus);1;3;[{'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 7, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_GWGOeN3D;Finalizado;2021-03-20;Chentsov A. (Rus);Kuznetsov A. (Rus);3;1;[{'home': 4, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 8}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_nRHAx0Jd;Finalizado;2021-03-20;Chumikov A. (Rus);Kobytov R. (Rus);3;2;[{'home': 11, 'away': 2}, {'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_xtIKd3l7;Finalizado;2021-03-20;Ekzhanov A. (Rus);Suslov A. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_hl07K6tE;Finalizado;2021-03-20;Petrov V. (Rus);Pinkovskii P. (Rus);2;3;[{'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_WvaBJQeK;Finalizado;2021-03-20;Potapkov A. (Rus);Troyanov Y. (Rus);3;2;[{'home': 11, 'away': 7}, {'home': 11, 'away': 5}, {'home': 8, 'away': 11}, {'home': 4, 'away': 11}, {'home': 14, 'away': 12}];;
Liga Pro (Rusia);1;g_25_Wf5wvhw4;Finalizado;2021-03-20;Agapov A. (Rus);Ekzhanov A. (Rus);2;3;[{'home': 11, 'away': 9}, {'home': 5, 'away': 11}, {'home': 11, 'away': 3}, {'home': 5, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_QHGEyKY2;Finalizado;2021-03-20;Kobytov R. (Rus);Potapkov A. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 5}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_zm2fzAxT;Finalizado;2021-03-20;Kuznetsov A. (Rus);Petrov V. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_pb9swChA;Finalizado;2021-03-20;Suslov A. (Rus);Staroverov V. (Rus);3;1;[{'home': 12, 'away': 10}, {'home': 10, 'away': 12}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_xdlMVTpp;Finalizado;2021-03-20;Pinkovskii P. (Rus);Chentsov A. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 5}, {'home': 9, 'away': 11}, {'home': 11, 'away': 13}];;
Liga Pro (Rusia);1;g_25_fiLIzvl9;Finalizado;2021-03-20;Troyanov Y. (Rus);Chumikov A. (Rus);2;3;[{'home': 7, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_vL8oxW7G;Finalizado;2021-03-20;Staroverov V. (Rus);Ekzhanov A. (Rus);2;3;[{'home': 11, 'away': 6}, {'home': 7, 'away': 11}, {'home': 11, 'away': 13}, {'home': 12, 'away': 10}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_WImQUm0j;Finalizado;2021-03-20;Chentsov A. (Rus);Petrov V. (Rus);3;2;[{'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 15, 'away': 13}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_YsKMZc3F;Finalizado;2021-03-20;Chumikov A. (Rus);Potapkov A. (Rus);3;1;[{'home': 11, 'away': 4}, {'home': 9, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_IB7kyjNM;Finalizado;2021-03-20;Agapov A. (Rus);Suslov A. (Rus);0;3;[{'home': 7, 'away': 11}, {'home': 9, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_G69RYHIL;Finalizado;2021-03-20;Kobytov R. (Rus);Troyanov Y. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 5}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_rgiUT7Fd;Finalizado;2021-03-20;Kuznetsov A. (Rus);Pinkovskii P. (Rus);1;3;[{'home': 11, 'away': 4}, {'home': 9, 'away': 11}, {'home': 3, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_67GQN8pM;Finalizado;2021-03-20;Agapov A. (Rus);Staroverov V. (Rus);2;3;[{'home': 12, 'away': 10}, {'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 5, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_xj7dIn8q;Finalizado;2021-03-20;Kobytov R. (Rus);Potapkov A. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 6}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_djE8Fph2;Finalizado;2021-03-20;Petrov V. (Rus);Kuznetsov A. (Rus);2;3;[{'home': 11, 'away': 3}, {'home': 6, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 0}, {'home': 11, 'away': 13}];;
Liga Pro (Rusia);1;g_25_pbFUMSaS;Finalizado;2021-03-20;Suslov A. (Rus);Ekzhanov A. (Rus);3;1;[{'home': 11, 'away': 2}, {'home': 10, 'away': 12}, {'home': 11, 'away': 5}, {'home': 14, 'away': 12}];;
Liga Pro (Rusia);1;g_25_Gt60H6Nk;Finalizado;2021-03-20;Chumikov A. (Rus);Troyanov Y. (Rus);2;3;[{'home': 7, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 7}, {'home': 3, 'away': 11}];;
