league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_Kd7DXC6L;Finalizado;2021-03-14 00:00:00;Selkin V. (Rus);Andreev A. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 14, 'away': 16}, {'home': 9, 'away': 11}];1.55;2.1
Liga Pro (Rusia);1;g_25_CfnhQUbe;Finalizado;2021-03-14 00:00:00;Kharlakin O. (Rus);Muslikov S. (Rus);3;1;[{'home': 9, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 5}, {'home': 16, 'away': 14}];2.67;1.34
Liga Pro (Rusia);1;g_25_4UrpSjUr;Finalizado;2021-03-14 00:00:00;Lisov A. (Rus);Klavdenkov A. (Rus);2;3;[{'home': 2, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 5}, {'home': 4, 'away': 11}, {'home': 7, 'away': 11}];1.27;2.98
Liga Pro (Rusia);1;g_25_21Yuf0Jh;Finalizado;2021-03-14 00:00:00;Ovechkin S. (Rus);Selkin V. (Rus);2;3;[{'home': 2, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}];1.78;1.78
Liga Pro (Rusia);1;g_25_ry85h8ao;Finalizado;2021-03-14 00:00:00;Iskenderov I. (Rus);Kharlakin O. (Rus);3;2;[{'home': 3, 'away': 11}, {'home': 10, 'away': 12}, {'home': 13, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}];1.27;2.98
Liga Pro (Rusia);1;g_25_UTikjIIH;Finalizado;2021-03-14 00:00:00;Trushkin A. (Rus);Lisov A. (Rus);1;3;[{'home': 7, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 9, 'away': 11}];1.74;1.84
Liga Pro (Rusia);1;g_25_G4xpgKYb;Finalizado;2021-03-14 00:00:00;Andreev A. (Rus);Chernjavskiy M. (Rus);3;2;[{'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}, {'home': 7, 'away': 11}, {'home': 17, 'away': 15}];1.48;2.23
Liga Pro (Rusia);1;g_25_8KjgkxYN;Finalizado;2021-03-14 00:00:00;Klavdenkov A. (Rus);Kupryakov E. (Rus);2;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 1, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_MR69iSEi;Finalizado;2021-03-14 00:00:00;Muslikov S. (Rus);Alov R. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 4, 'away': 11}];2.55;1.37
Liga Pro (Rusia);1;g_25_ARylhvl5;Finalizado;2021-03-14 00:00:00;Chernjavskiy M. (Rus);Selkin V. (Rus);3;1;[{'home': 7, 'away': 11}, {'home': 11, 'away': 5}, {'home': 12, 'away': 10}, {'home': 11, 'away': 2}];1.57;2.07
Liga Pro (Rusia);1;g_25_j1BDjnUc;Finalizado;2021-03-14 00:00:00;Alov R. (Rus);Kharlakin O. (Rus);3;2;[{'home': 7, 'away': 11}, {'home': 11, 'away': 8}, {'home': 14, 'away': 16}, {'home': 11, 'away': 3}, {'home': 13, 'away': 11}];1.25;3.1
Liga Pro (Rusia);1;g_25_2sjcldmU;Finalizado;2021-03-14 00:00:00;Kupryakov E. (Rus);Lisov A. (Rus);3;1;[{'home': 2, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 6}, {'home': 11, 'away': 3}];;
Liga Pro (Rusia);1;g_25_lIzhib3B;Finalizado;2021-03-14 00:00:00;Ovechkin S. (Rus);Andreev A. (Rus);3;2;[{'home': 3, 'away': 11}, {'home': 3, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];1.78;1.78
Liga Pro (Rusia);1;g_25_v3sPqGeo;Finalizado;2021-03-14 00:00:00;Trushkin A. (Rus);Klavdenkov A. (Rus);3;2;[{'home': 11, 'away': 8}, {'home': 6, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}];1.74;1.84
Liga Pro (Rusia);1;g_25_UiAHk6q4;Finalizado;2021-03-14 00:00:00;Iskenderov I. (Rus);Muslikov S. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}];3.1;1.25
Liga Pro (Rusia);1;g_25_xUP8YHf8;Finalizado;2021-03-14 00:00:00;Chernjavskiy M. (Rus);Selkin V. (Rus);2;3;[{'home': 3, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_SEWuRZnr;Finalizado;2021-03-14 00:00:00;Lisov A. (Rus);Trushkin A. (Rus);0;3;[{'home': 3, 'away': 11}, {'home': 9, 'away': 11}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_jXTCXyAE;Finalizado;2021-03-14 00:00:00;Andreev A. (Rus);Ovechkin S. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}];;
