league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_KU25GBtT;Finalizado;2021-02-26 00:00:00;TTC Ostrava;Havirov;3;2;[];;
Extraliga (República Checa);1;g_25_QBuYBVlp;Finalizado;2021-02-26 00:00:00;Hradec Kralove;Cheb;0;3;[];;
Extraliga (República Checa);1;g_25_vFqxBk4j;Finalizado;2021-02-26 00:00:00;Prague;Havl. Brod;0;3;[];;
Challenger Series (Alemania);1;g_25_Mc5aznYn;Finalizado;2021-02-26 00:00:00;Klein D. (Ger);Chamorro M. (Esp);3;1;[{'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}];;
Challenger Series (Alemania);1;g_25_0l43Z5mg;Finalizado;2021-02-26 00:00:00;Qiu L. (Ger);Sanchi F. (Arg);3;1;[{'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 7}];;
Challenger Series (Alemania);1;g_25_rBSEScz9;Finalizado;2021-02-26 00:00:00;Happek S. (Ger);Martinko J. (Cze);1;3;[{'home': 7, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 10, 'away': 12}];;
Challenger Series (Alemania);1;g_25_rDg8YP2a;Finalizado;2021-02-26 00:00:00;Chamorro M. (Esp);Cheaib D. (Leb);0;3;[{'home': 3, 'away': 11}, {'home': 5, 'away': 11}, {'home': 7, 'away': 11}];;
Challenger Series (Alemania);1;g_25_dGcCXqI5;Finalizado;2021-02-26 00:00:00;Klein D. (Ger);Sanchi F. (Arg);3;2;[{'home': 11, 'away': 9}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 11, 'away': 5}];;
Challenger Series (Alemania);1;g_25_jwcGW3XB;Finalizado;2021-02-26 00:00:00;Qiu L. (Ger);Martinko J. (Cze);0;3;[{'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 10, 'away': 12}];;
Challenger Series (Alemania);1;g_25_UTeKVNnI;Anulado;2021-02-26 00:00:00;Happek S. (Ger);Chirita C. (Rou);0;0;[];;
Challenger Series (Alemania);1;g_25_bm6woczC;Finalizado;2021-02-26 00:00:00;Happek S. (Ger);Wenger N. (Ger);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 5}, {'home': 11, 'away': 9}];;
Challenger Series (Alemania);1;g_25_zaWj4OiO;Finalizado;2021-02-26 00:00:00;Martinko J. (Cze);Klein D. (Ger);2;3;[{'home': 10, 'away': 12}, {'home': 11, 'away': 5}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 7, 'away': 11}];;
Challenger Series (Alemania);1;g_25_l2ze3r7U;Finalizado;2021-02-26 00:00:00;Cheaib D. (Leb);Qiu L. (Ger);3;2;[{'home': 4, 'away': 11}, {'home': 11, 'away': 6}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];;
Challenger Series (Alemania);1;g_25_jVYVREOc;Finalizado;2021-02-26 00:00:00;Martinko J. (Cze);Qiu L. (Ger);3;1;[{'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}, {'home': 12, 'away': 10}];;
Challenger Series (Alemania);1;g_25_Ii5SQYw4;Finalizado;2021-02-26 00:00:00;Klein D. (Ger);Cheaib D. (Leb);0;3;[{'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 6, 'away': 11}];;
Extraliga (República Checa);1;g_25_8ClLdevG;Finalizado;2021-02-26 00:00:00;Belik S. (Cze);David P. (Cze);3;2;[{'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 11, 'away': 7}, {'home': 10, 'away': 12}, {'home': 12, 'away': 10}];;
Extraliga (República Checa);1;g_25_n3mPeFgM;Finalizado;2021-02-26 00:00:00;Kleprlik J. (Cze);Bajger O. (Cze);1;3;[{'home': 9, 'away': 11}, {'home': 12, 'away': 10}, {'home': 11, 'away': 13}, {'home': 12, 'away': 14}];;
Extraliga (República Checa);1;g_25_tQnTfZ8S;Finalizado;2021-02-26 00:00:00;Korbel P. (Cze);Cihak M. (Cze);3;1;[{'home': 11, 'away': 8}, {'home': 6, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 4}];;
Extraliga (República Checa);1;g_25_zJbltUfS;Finalizado;2021-02-26 00:00:00;Mokrejs J. (Cze);Stepanek D. (Cze);1;3;[{'home': 7, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 9, 'away': 11}];;
Extraliga (República Checa);1;g_25_pYLxOUYq;Finalizado;2021-02-26 00:00:00;Sip M. (Cze);Obeslo M. (Cze);1;3;[{'home': 11, 'away': 8}, {'home': 2, 'away': 11}, {'home': 5, 'away': 11}, {'home': 4, 'away': 11}];;
Extraliga (República Checa);1;g_25_GIwejgHq;Finalizado;2021-02-26 00:00:00;Belik S. (Cze);Bajger O. (Cze);2;3;[{'home': 3, 'away': 11}, {'home': 11, 'away': 5}, {'home': 17, 'away': 15}, {'home': 7, 'away': 11}, {'home': 10, 'away': 12}];;
Extraliga (República Checa);1;g_25_hboGyl3q;Finalizado;2021-02-26 00:00:00;Buben V. (Cze);Gavlas A. (Cze);0;3;[{'home': 4, 'away': 11}, {'home': 11, 'away': 13}, {'home': 6, 'away': 11}];;
Extraliga (República Checa);1;g_25_E7QtNllj;Finalizado;2021-02-26 00:00:00;Cernota F. (Cze);Skala R. (Cze);2;3;[{'home': 12, 'away': 10}, {'home': 7, 'away': 11}, {'home': 6, 'away': 11}, {'home': 13, 'away': 11}, {'home': 9, 'away': 11}];;
