league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_YD0gJDdA;Finalizado;2021-02-18 12:00:00;KT Prague;Liberec;3;2;[];;
Extraliga (República Checa);1;g_25_Of1OVo9i;Finalizado;2021-02-18 12:00:00;Olejnik M. (Cze);Seibert J. (Cze);1;3;[{'home': 7, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 4}, {'home': 7, 'away': 11}];;
Extraliga (República Checa);1;g_25_KMfXTPw4;Finalizado;2021-02-18 12:30:00;Koblizek M. (Cze);Blinka M. (Cze);1;3;[{'home': 11, 'away': 6}, {'home': 3, 'away': 11}, {'home': 8, 'away': 11}, {'home': 7, 'away': 11}];;
Extraliga (República Checa);1;g_25_fJB9EpvH;Finalizado;2021-02-18 13:00:00;Pavelka T. (Cze);Prusa D. (Cze);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 5}, {'home': 11, 'away': 9}];;
Extraliga (República Checa);1;g_25_SnbuS38G;Finalizado;2021-02-18 13:30:00;Olejnik M. (Cze);Blinka M. (Cze);3;1;[{'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 11, 'away': 2}, {'home': 11, 'away': 6}];;
Extraliga (República Checa);1;g_25_nyBD9ehk;Finalizado;2021-02-18 14:00:00;Koblizek M. (Cze);Seibert J. (Cze);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 5}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_tQhczs1a;Finalizado;2021-02-18 00:00:00;Ermilov A. (Rus);Nemashkalo V. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 5}, {'home': 14, 'away': 12}];1.63;2.08
Liga Pro (Rusia);1;g_25_n3ggyNog;Finalizado;2021-02-18 00:00:00;Belugin O. (Rus);Kolmin A. (Rus);1;3;[{'home': 11, 'away': 13}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_nwOcYKVB;Finalizado;2021-02-18 00:00:00;Lisov A. (Rus);Klavdenkov A. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 4}, {'home': 11, 'away': 3}];1.83;1.83
Liga Pro (Rusia);1;g_25_KGi1Z0G5;Finalizado;2021-02-18 00:00:00;Dukhin M. (Rus);Rachkov V. (Rus);3;1;[{'home': 7, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 11, 'away': 5}];2.08;1.63
Liga Pro (Rusia);1;g_25_CUlnUpj1;Finalizado;2021-02-18 00:00:00;Tolmachev I. (Rus);Lisov A. (Rus);2;3;[{'home': 8, 'away': 11}, {'home': 13, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}];1.55;2.22
Liga Pro (Rusia);1;g_25_YLMbvmb2;Finalizado;2021-02-18 00:00:00;Vologzhanin V. (Rus);Belugin O. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 5}, {'home': 11, 'away': 9}];1.47;2.42
Liga Pro (Rusia);1;g_25_693iuBb2;Finalizado;2021-02-18 00:00:00;Kolmin A. (Rus);Andreev A. (Rus);3;0;[{'home': 13, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}];1.52;2.28
Liga Pro (Rusia);1;g_25_QTM1XvoI;Finalizado;2021-02-18 00:00:00;Gavrilov Y. (Ukr);Tolmachev I. (Rus);2;3;[{'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}];1.83;1.83
Liga Pro (Rusia);1;g_25_x8K2x9rL;Finalizado;2021-02-18 00:00:00;Nemashkalo V. (Rus);Dukhin M. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}];1.73;1.93
Liga Pro (Rusia);1;g_25_p02evVD8;Finalizado;2021-02-18 00:00:00;Andreev A. (Rus);Belugin O. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 7}, {'home': 11, 'away': 8}];2.15;1.58
Liga Pro (Rusia);1;g_25_KW97yTcR;Finalizado;2021-02-18 00:00:00;Rachkov V. (Rus);Ermilov A. (Rus);3;1;[{'home': 11, 'away': 7}, {'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 11, 'away': 6}];1.88;1.78
Liga Pro (Rusia);1;g_25_U5asVQze;Finalizado;2021-02-18 00:00:00;Klavdenkov A. (Rus);Gavrilov Y. (Ukr);0;3;[{'home': 7, 'away': 11}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}];2.22;1.55
Liga Pro (Rusia);1;g_25_vN1awkTE;Finalizado;2021-02-18 00:00:00;Vologzhanin V. (Rus);Kolmin A. (Rus);3;2;[{'home': 8, 'away': 11}, {'home': 11, 'away': 3}, {'home': 9, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];2.67;1.38
Liga Pro (Rusia);1;g_25_MudZWn6r;Finalizado;2021-02-18 00:00:00;Ermilov A. (Rus);Dukhin M. (Rus);2;3;[{'home': 11, 'away': 7}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}, {'home': 6, 'away': 11}];1.83;1.83
Liga Pro (Rusia);1;g_25_QXhjT457;Finalizado;2021-02-18 00:00:00;Lisov A. (Rus);Gavrilov Y. (Ukr);2;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 6, 'away': 11}];1.83;1.83
Liga Pro (Rusia);1;g_25_jF0wW6Ll;Finalizado;2021-02-18 00:00:00;Nemashkalo V. (Rus);Rachkov V. (Rus);2;3;[{'home': 7, 'away': 11}, {'home': 13, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 8}, {'home': 9, 'away': 11}];3.5;1.23
Liga Pro (Rusia);1;g_25_vysYilr8;Finalizado;2021-02-18 00:00:00;Klavdenkov A. (Rus);Tolmachev I. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 4}, {'home': 8, 'away': 11}];3.5;1.24
Liga Pro (Rusia);1;g_25_KjM5Wb0O;Finalizado;2021-02-18 00:00:00;Potapkov A. (Rus);Afanasev I. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 6, 'away': 11}, {'home': 12, 'away': 10}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_YgQ9VIFU;Finalizado;2021-02-18 00:00:00;Suharkov O. (Rus);Poletaev I. (Rus);3;2;[{'home': 11, 'away': 5}, {'home': 11, 'away': 6}, {'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 3}];1.68;1.98
