league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Win Cup (Ucrania);1;g_25_dflPO3P4;Finalizado;2021-01-01;Shapovalov O. (Ukr);Lukander D. (Ukr);3;1;[{'home': 12, 'away': 10}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}];;
Win Cup (Ucrania);1;g_25_zomTNNvB;Finalizado;2021-01-01;Rybakov Y. (Ukr);Sharpay V. (Ukr);3;2;[{'home': 11, 'away': 6}, {'home': 3, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_4QztLLOT;Finalizado;2021-01-01;Derevynskyi D. (Ukr);Shtaer A. (Ukr);3;2;[{'home': 10, 'away': 12}, {'home': 14, 'away': 12}, {'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 11, 'away': 8}];;
Win Cup (Ucrania);1;g_25_rBnXMsfH;Finalizado;2021-01-01;Sharpay V. (Ukr);Lukander D. (Ukr);3;1;[{'home': 11, 'away': 5}, {'home': 4, 'away': 11}, {'home': 11, 'away': 7}, {'home': 14, 'away': 12}];;
Win Cup (Ucrania);1;g_25_OU76ys9A;Finalizado;2021-01-01;Bratukhin Y. (Ukr);Zubko V. (Ukr);3;2;[{'home': 7, 'away': 11}, {'home': 12, 'away': 10}, {'home': 7, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 7}];;
Win Cup (Ucrania);1;g_25_tnS7GuXp;Finalizado;2021-01-01;Butkov M. (Ukr);Plyushch P. (Ukr);1;3;[{'home': 8, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 6}, {'home': 8, 'away': 11}];;
Win Cup (Ucrania);1;g_25_fot2K3j9;Finalizado;2021-01-01;Dotsenko V. (Ukr);Rafikov R. (Ukr);3;0;[{'home': 20, 'away': 18}, {'home': 11, 'away': 7}, {'home': 11, 'away': 7}];;
Win Cup (Ucrania);1;g_25_M1oyM19N;Finalizado;2021-01-01;Rybakov Y. (Ukr);Shapovalov O. (Ukr);0;3;[{'home': 6, 'away': 11}, {'home': 10, 'away': 12}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_OSSnHCNe;Finalizado;2021-01-01;Oleynik I. (Ukr);Gedz V. (Ukr);3;2;[{'home': 8, 'away': 11}, {'home': 11, 'away': 13}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 11, 'away': 7}];;
Win Cup (Ucrania);1;g_25_EXPDVBxk;Finalizado;2021-01-01;Derevynskyi D. (Ukr);Plyushch P. (Ukr);1;3;[{'home': 2, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 13}, {'home': 10, 'away': 12}];;
Win Cup (Ucrania);1;g_25_G2PvJYhq;Finalizado;2021-01-01;Dyakov V. (Ukr);Rafikov R. (Ukr);3;1;[{'home': 18, 'away': 16}, {'home': 11, 'away': 1}, {'home': 10, 'away': 12}, {'home': 11, 'away': 4}];;
Win Cup (Ucrania);1;g_25_z5BAz1OG;Finalizado;2021-01-01;Gotsulyak E. (Ukr);Panin V. (Ukr);2;3;[{'home': 11, 'away': 6}, {'home': 6, 'away': 11}, {'home': 11, 'away': 5}, {'home': 5, 'away': 11}, {'home': 8, 'away': 11}];;
Win Cup (Ucrania);1;g_25_U3fpXtzF;Finalizado;2021-01-01;Kievskiy Y. (Ukr);Kushko D. (Ukr);2;3;[{'home': 11, 'away': 7}, {'home': 7, 'away': 11}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_vXKNNHu4;Finalizado;2021-01-01;Bratukhin Y. (Ukr);Panin V. (Ukr);2;3;[{'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 7}, {'home': 10, 'away': 12}];;
Win Cup (Ucrania);1;g_25_I1vryYER;Finalizado;2021-01-01;Buluy S. (Ukr);Akimov Y. (Ukr);1;3;[{'home': 11, 'away': 7}, {'home': 3, 'away': 11}, {'home': 8, 'away': 11}, {'home': 7, 'away': 11}];;
Win Cup (Ucrania);1;g_25_SzUHUVie;Finalizado;2021-01-01;Butkov M. (Ukr);Shtaer A. (Ukr);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 12, 'away': 10}];;
Win Cup (Ucrania);1;g_25_fgOrIh8k;Finalizado;2021-01-01;Dotsenko V. (Ukr);Kiyanov A. (Ukr);2;3;[{'home': 14, 'away': 12}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 13}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_r7blW0kL;Finalizado;2021-01-01;Oleynik I. (Ukr);Kushko D. (Ukr);2;3;[{'home': 11, 'away': 5}, {'home': 12, 'away': 10}, {'home': 4, 'away': 11}, {'home': 10, 'away': 12}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_AaJMTk71;Finalizado;2021-01-01;Derevynskyi D. (Ukr);Butkov M. (Ukr);3;2;[{'home': 11, 'away': 5}, {'home': 6, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}];;
Win Cup (Ucrania);1;g_25_Yyu6JN5F;Finalizado;2021-01-01;Dyakov V. (Ukr);Kiyanov A. (Ukr);1;3;[{'home': 4, 'away': 11}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}];;
Win Cup (Ucrania);1;g_25_INJRMyeA;Finalizado;2021-01-01;Gotsulyak E. (Ukr);Zubko V. (Ukr);2;3;[{'home': 12, 'away': 10}, {'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 8, 'away': 11}];;
Win Cup (Ucrania);1;g_25_KAQ9WiNr;Finalizado;2021-01-01;Yunusov E. (Ukr);Rodin A. (Ukr);0;3;[{'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_xUchVK4R;Finalizado;2021-01-01;Kievskiy Y. (Ukr);Gedz V. (Ukr);3;1;[{'home': 11, 'away': 3}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 2}];;
Win Cup (Ucrania);1;g_25_CpJVLeAG;Finalizado;2021-01-01;Bratukhin Y. (Ukr);Gotsulyak E. (Ukr);1;3;[{'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 13}];;
Win Cup (Ucrania);1;g_25_MizVeN8p;Finalizado;2021-01-01;Buluy S. (Ukr);Rodin A. (Ukr);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];;
Win Cup (Ucrania);1;g_25_jDZAIsLL;Finalizado;2021-01-01;Dotsenko V. (Ukr);Dyakov V. (Ukr);2;3;[{'home': 11, 'away': 4}, {'home': 11, 'away': 3}, {'home': 7, 'away': 11}, {'home': 6, 'away': 11}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_ljIQS9M7;Finalizado;2021-01-01;Plyushch P. (Ukr);Shtaer A. (Ukr);1;3;[{'home': 11, 'away': 6}, {'home': 10, 'away': 12}, {'home': 7, 'away': 11}, {'home': 11, 'away': 13}];;
Win Cup (Ucrania);1;g_25_vwpKQvDr;Finalizado;2021-01-01;Oleynik I. (Ukr);Kievskiy Y. (Ukr);1;3;[{'home': 11, 'away': 4}, {'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 6, 'away': 11}];;
Win Cup (Ucrania);1;g_25_U3YEH1zS;Finalizado;2021-01-01;Kiyanov A. (Ukr);Rafikov R. (Ukr);3;1;[{'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 8}];;
Win Cup (Ucrania);1;g_25_QmNZKFPM;Finalizado;2021-01-01;Panin V. (Ukr);Zubko V. (Ukr);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 5}, {'home': 11, 'away': 6}];;
Win Cup (Ucrania);1;g_25_x6B8iga8;Finalizado;2021-01-01;Shtaer A. (Ukr);Derevynskyi D. (Ukr);3;1;[{'home': 14, 'away': 12}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}];;
Win Cup (Ucrania);1;g_25_0rZYfsOj;Finalizado;2021-01-01;Yunusov E. (Ukr);Akimov Y. (Ukr);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}];;
Win Cup (Ucrania);1;g_25_Kl1HPbSl;Finalizado;2021-01-01;Kushko D. (Ukr);Gedz V. (Ukr);3;1;[{'home': 12, 'away': 10}, {'home': 8, 'away': 11}, {'home': 11, 'away': 2}, {'home': 11, 'away': 6}];;
Win Cup (Ucrania);1;g_25_2mDHJQ0i;Finalizado;2021-01-01;Buluy S. (Ukr);Yunusov E. (Ukr);3;2;[{'home': 10, 'away': 12}, {'home': 10, 'away': 12}, {'home': 11, 'away': 7}, {'home': 11, 'away': 6}, {'home': 11, 'away': 7}];;
Win Cup (Ucrania);1;g_25_GdACjDEE;Finalizado;2021-01-01;Plyushch P. (Ukr);Butkov M. (Ukr);3;0;[{'home': 11, 'away': 9}, {'home': 13, 'away': 11}, {'home': 11, 'away': 3}];;
Win Cup (Ucrania);1;g_25_nqLtDLrq;Finalizado;2021-01-01;Rafikov R. (Ukr);Dotsenko V. (Ukr);3;2;[{'home': 6, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_8CCvKZvT;Finalizado;2021-01-01;Zubko V. (Ukr);Bratukhin Y. (Ukr);1;3;[{'home': 11, 'away': 13}, {'home': 2, 'away': 11}, {'home': 11, 'away': 8}, {'home': 7, 'away': 11}];;
Win Cup (Ucrania);1;g_25_bu0LOIse;Finalizado;2021-01-01;Gedz V. (Ukr);Oleynik I. (Ukr);1;3;[{'home': 3, 'away': 11}, {'home': 11, 'away': 7}, {'home': 3, 'away': 11}, {'home': 3, 'away': 11}];;
Win Cup (Ucrania);1;g_25_bJOpCubk;Finalizado;2021-01-01;Kiyanov A. (Ukr);Dyakov V. (Ukr);3;2;[{'home': 15, 'away': 13}, {'home': 12, 'away': 10}, {'home': 6, 'away': 11}, {'home': 2, 'away': 11}, {'home': 11, 'away': 8}];;
Win Cup (Ucrania);1;g_25_ALb6Fgmp;Finalizado;2021-01-01;Panin V. (Ukr);Gotsulyak E. (Ukr);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 4}, {'home': 11, 'away': 6}];;
Win Cup (Ucrania);1;g_25_bLaHkXTK;Finalizado;2021-01-01;Plyushch P. (Ukr);Derevynskyi D. (Ukr);2;3;[{'home': 11, 'away': 8}, {'home': 11, 'away': 3}, {'home': 10, 'away': 12}, {'home': 7, 'away': 11}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_ENGLIpGc;Finalizado;2021-01-01;Rodin A. (Ukr);Akimov Y. (Ukr);0;3;[{'home': 6, 'away': 11}, {'home': 10, 'away': 12}, {'home': 2, 'away': 11}];;
Win Cup (Ucrania);1;g_25_h2aPNxc1;Finalizado;2021-01-01;Kushko D. (Ukr);Kievskiy Y. (Ukr);1;3;[{'home': 11, 'away': 9}, {'home': 4, 'away': 11}, {'home': 4, 'away': 11}, {'home': 10, 'away': 12}];;
Win Cup (Ucrania);1;g_25_8pGPH4V3;Finalizado;2021-01-01;Akimov Y. (Ukr);Buluy S. (Ukr);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 7}, {'home': 11, 'away': 2}];;
Win Cup (Ucrania);1;g_25_trEkBaDe;Finalizado;2021-01-01;Kiyanov A. (Ukr);Dotsenko V. (Ukr);3;0;[{'home': 11, 'away': 6}, {'home': 14, 'away': 12}, {'home': 14, 'away': 12}];;
Win Cup (Ucrania);1;g_25_4dD9ED2j;Finalizado;2021-01-01;Panin V. (Ukr);Bratukhin Y. (Ukr);3;1;[{'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 3}, {'home': 11, 'away': 3}];;
Win Cup (Ucrania);1;g_25_Ae3LliqR;Finalizado;2021-01-01;Shtaer A. (Ukr);Plyushch P. (Ukr);2;3;[{'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}, {'home': 11, 'away': 2}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_653TMdC7;Finalizado;2021-01-01;Kushko D. (Ukr);Oleynik I. (Ukr);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 6}, {'home': 13, 'away': 11}];;
Win Cup (Ucrania);1;g_25_SzjmpBir;Finalizado;2021-01-01;Butkov M. (Ukr);Derevynskyi D. (Ukr);2;3;[{'home': 17, 'away': 15}, {'home': 8, 'away': 11}, {'home': 12, 'away': 10}, {'home': 13, 'away': 15}, {'home': 3, 'away': 11}];;
Win Cup (Ucrania);1;g_25_KYCgAJS1;Finalizado;2021-01-01;Rafikov R. (Ukr);Dyakov V. (Ukr);2;3;[{'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 8, 'away': 11}, {'home': 12, 'away': 10}, {'home': 5, 'away': 11}];;
Win Cup (Ucrania);1;g_25_nyFTGOpA;Finalizado;2021-01-01;Rodin A. (Ukr);Yunusov E. (Ukr);0;3;[{'home': 10, 'away': 12}, {'home': 9, 'away': 11}, {'home': 5, 'away': 11}];;
Win Cup (Ucrania);1;g_25_rmCDDXHd;Finalizado;2021-01-01;Zubko V. (Ukr);Gotsulyak E. (Ukr);2;3;[{'home': 7, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 3}, {'home': 10, 'away': 12}];;
Win Cup (Ucrania);1;g_25_8AsCotk8;Finalizado;2021-01-01;Gedz V. (Ukr);Kievskiy Y. (Ukr);3;2;[{'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 11, 'away': 8}];;
Win Cup (Ucrania);1;g_25_8l6yZ252;Finalizado;2021-01-01;Dyakov V. (Ukr);Dotsenko V. (Ukr);3;1;[{'home': 11, 'away': 5}, {'home': 12, 'away': 10}, {'home': 6, 'away': 11}, {'home': 12, 'away': 10}];;
Win Cup (Ucrania);1;g_25_nLxfMPLd;Finalizado;2021-01-01;Gotsulyak E. (Ukr);Bratukhin Y. (Ukr);3;1;[{'home': 12, 'away': 10}, {'home': 4, 'away': 11}, {'home': 11, 'away': 7}, {'home': 15, 'away': 13}];;
Win Cup (Ucrania);1;g_25_4C9YFr0G;Finalizado;2021-01-01;Rodin A. (Ukr);Buluy S. (Ukr);2;3;[{'home': 11, 'away': 3}, {'home': 13, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 13}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_6RliqV6l;Finalizado;2021-01-01;Shtaer A. (Ukr);Butkov M. (Ukr);0;3;[{'home': 9, 'away': 11}, {'home': 10, 'away': 12}, {'home': 6, 'away': 11}];;
Win Cup (Ucrania);1;g_25_n1tGp04E;Finalizado;2021-01-01;Kievskiy Y. (Ukr);Oleynik I. (Ukr);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];;
Win Cup (Ucrania);1;g_25_nu5uYMK8;Finalizado;2021-01-01;Rafikov R. (Ukr);Kiyanov A. (Ukr);0;3;[{'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_0OtbLqy3;Finalizado;2021-01-01;Zubko V. (Ukr);Panin V. (Ukr);3;1;[{'home': 11, 'away': 6}, {'home': 11, 'away': 4}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_txX1bGUr;Finalizado;2021-01-01;Akimov Y. (Ukr);Yunusov E. (Ukr);2;3;[{'home': 8, 'away': 11}, {'home': 12, 'away': 10}, {'home': 12, 'away': 10}, {'home': 7, 'away': 11}, {'home': 9, 'away': 11}];;
Win Cup (Ucrania);1;g_25_E99qTXYt;Finalizado;2021-01-01;Gedz V. (Ukr);Kushko D. (Ukr);1;3;[{'home': 12, 'away': 14}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 8, 'away': 11}];;
Win Cup (Ucrania);1;g_25_O2qdrkMf;Finalizado;2021-01-01;Gaynyuk V. (Ukr);Avramov M. (Ukr);0;3;[{'home': 7, 'away': 11}, {'home': 5, 'away': 11}, {'home': 8, 'away': 11}];;
Win Cup (Ucrania);1;g_25_fkGkuP9o;Finalizado;2021-01-01;Kovalenko Vi. (Ukr);Pisklov S. (Ukr);1;3;[{'home': 6, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}];;
Win Cup (Ucrania);1;g_25_4O5ZvGF2;Finalizado;2021-01-01;Kovrikov A. (Ukr);Elkhov A. (Ukr);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 6}, {'home': 11, 'away': 8}];;
Win Cup (Ucrania);1;g_25_2JRjGWx2;Finalizado;2021-01-01;Varchenko M. (Ukr);Sukovatiy I. (Ukr);3;2;[{'home': 5, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 8}, {'home': 12, 'away': 10}, {'home': 11, 'away': 8}];;
Win Cup (Ucrania);1;g_25_zaW5czpk;Finalizado;2021-01-01;Yunusov E. (Ukr);Buluy S. (Ukr);1;3;[{'home': 11, 'away': 6}, {'home': 10, 'away': 12}, {'home': 5, 'away': 11}, {'home': 8, 'away': 11}];;
Win Cup (Ucrania);1;g_25_dGs4tTj7;Finalizado;2021-01-01;Kireev S. (Ukr);Vakhrushev V. (Ukr);2;3;[{'home': 11, 'away': 5}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 13, 'away': 11}, {'home': 7, 'away': 11}];;
Win Cup (Ucrania);1;g_25_UssG8oz0;Finalizado;2021-01-01;Kovalenko Vi. (Ukr);Gusev V. (Ukr);1;3;[{'home': 7, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 3, 'away': 11}];;
Win Cup (Ucrania);1;g_25_l2zAdfae;Finalizado;2021-01-01;Akimov Y. (Ukr);Rodin A. (Ukr);3;1;[{'home': 6, 'away': 11}, {'home': 13, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 9}];;
Win Cup (Ucrania);1;g_25_Cl9swfpF;Finalizado;2021-01-01;Skachenko S. (Ukr);Naplekov A. (Rus);2;3;[{'home': 6, 'away': 11}, {'home': 13, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 11, 'away': 13}];;
Win Cup (Ucrania);1;g_25_IR9wvzV8;Finalizado;2021-01-01;Tsubera R. (Ukr);Andreev M. (Ukr);3;2;[{'home': 5, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}, {'home': 12, 'away': 10}];;
Win Cup (Ucrania);1;g_25_2gr0s9y1;Anulado;2021-01-01;Gorelov V. (Ukr);Gusev V. (Ukr);0;0;[];;
Win Cup (Ucrania);1;g_25_zPchRB3g;Finalizado;2021-01-01;Andreev M. (Ukr);Skachenko S. (Ukr);1;3;[{'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 13}];;
Win Cup (Ucrania);1;g_25_COPj4WrE;Finalizado;2021-01-01;Gusev V. (Ukr);Kireev S. (Ukr);2;3;[{'home': 12, 'away': 14}, {'home': 11, 'away': 4}, {'home': 11, 'away': 5}, {'home': 9, 'away': 11}, {'home': 8, 'away': 11}];;
