league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Challenger Series (Alemania);1;g_25_xYRIRHkF;Finalizado;2021-02-24 00:00:00;Happek S. (Ger);Cheaib D. (Leb);0;3;[{'home': 1, 'away': 11}, {'home': 6, 'away': 11}, {'home': 8, 'away': 11}];;
Challenger Series (Alemania);1;g_25_GOQMQy5L;Anulado;2021-02-24 00:00:00;Qiu L. (Ger);Chirita C. (Rou);0;0;[];;
Challenger Series (Alemania);1;g_25_MmxdYJj6;Finalizado;2021-02-24 00:00:00;Qiu L. (Ger);Wenger N. (Ger);3;0;[{'home': 11, 'away': 2}, {'home': 11, 'away': 4}, {'home': 11, 'away': 4}];;
Challenger Series (Alemania);1;g_25_dzrKPeKR;Finalizado;2021-02-24 00:00:00;Klein D. (Ger);Martinko J. (Cze);1;3;[{'home': 12, 'away': 10}, {'home': 6, 'away': 11}, {'home': 4, 'away': 11}, {'home': 3, 'away': 11}];;
Challenger Series (Alemania);1;g_25_U7OATwL2;Finalizado;2021-02-24 00:00:00;Chamorro M. (Esp);Sanchi F. (Arg);0;3;[{'home': 8, 'away': 11}, {'home': 6, 'away': 11}, {'home': 12, 'away': 14}];;
Challenger Series (Alemania);1;g_25_bqUoLFSr;Finalizado;2021-02-24 00:00:00;Happek S. (Ger);Qiu L. (Ger);0;3;[{'home': 4, 'away': 11}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}];;
Challenger Series (Alemania);1;g_25_h6TkKZsk;Anulado;2021-02-24 00:00:00;Klein D. (Ger);Chirita C. (Rou);0;0;[];;
Challenger Series (Alemania);1;g_25_zit0Xw6C;Finalizado;2021-02-24 00:00:00;Klein D. (Ger);Wenger N. (Ger);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}];;
Challenger Series (Alemania);1;g_25_69XgJgce;Finalizado;2021-02-24 00:00:00;Chamorro M. (Esp);Martinko J. (Cze);0;3;[{'home': 2, 'away': 11}, {'home': 2, 'away': 11}, {'home': 5, 'away': 11}];;
Challenger Series (Alemania);1;g_25_lYMbIDC1;Finalizado;2021-02-24 00:00:00;Sanchi F. (Arg);Cheaib D. (Leb);1;3;[{'home': 8, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}];;
Challenger Series (Alemania);1;g_25_SOL2HXR7;Finalizado;2021-02-24 00:00:00;Happek S. (Ger);Klein D. (Ger);0;3;[{'home': 6, 'away': 11}, {'home': 5, 'away': 11}, {'home': 7, 'away': 11}];;
Challenger Series (Alemania);1;g_25_GvFptH48;Finalizado;2021-02-24 00:00:00;Qiu L. (Ger);Cheaib D. (Leb);0;3;[{'home': 5, 'away': 11}, {'home': 5, 'away': 11}, {'home': 9, 'away': 11}];;
Challenger Series (Alemania);1;g_25_fVDluyKE;Anulado;2021-02-24 00:00:00;Chamorro M. (Esp);Chirita C. (Rou);0;0;[];;
Challenger Series (Alemania);1;g_25_IFV4WcLI;Finalizado;2021-02-24 00:00:00;Chamorro M. (Esp);Wenger N. (Ger);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_jiWxqikg;Finalizado;2021-02-24 00:00:00;Sergeevich I. (Rus);Vshivkov P. (Rus);3;2;[{'home': 12, 'away': 14}, {'home': 11, 'away': 6}, {'home': 8, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_WQN6noDr;Finalizado;2021-02-24 00:00:00;Shmakov A. (Rus);Zabrodin A. (Rus);3;2;[{'home': 11, 'away': 8}, {'home': 14, 'away': 16}, {'home': 11, 'away': 3}, {'home': 5, 'away': 11}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_C6KosVJ5;Finalizado;2021-02-24 00:00:00;Simonov S. (Rus);Khomutov S. (Rus);3;2;[{'home': 11, 'away': 8}, {'home': 1, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_6PmYXobk;Finalizado;2021-02-24 00:00:00;Karpovkin G. (Rus);Sergeevich I. (Rus);1;3;[{'home': 5, 'away': 11}, {'home': 11, 'away': 13}, {'home': 12, 'away': 10}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_l2IBo5Sl;Finalizado;2021-02-24 00:00:00;Alov R. (Rus);Shmakov A. (Rus);3;1;[{'home': 7, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 6}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_llwwX5De;Finalizado;2021-02-24 00:00:00;Vshivkov P. (Rus);Belugin O. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 5}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_ShHFpPse;Finalizado;2021-02-24 00:00:00;Zabrodin A. (Rus);Pisar A. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 4}, {'home': 11, 'away': 7}];;
