league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_QewpTszo;Finalizado;2021-03-07 00:00:00;Karpovkin G. (Rus);Selkin V. (Rus);3;2;[{'home': 3, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}];1.48;2.4
Liga Pro (Rusia);1;g_25_lUOvkPd4;Finalizado;2021-03-07 00:00:00;Makarenkov E. (Rus);Zubkov V. (Rus);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 8}, {'home': 11, 'away': 6}];1.4;2.6
Liga Pro (Rusia);1;g_25_t4LWjoSi;Finalizado;2021-03-07 00:00:00;Nikiforov O. (Rus);Khomutov S. (Rus);3;0;[{'home': 11, 'away': 2}, {'home': 11, 'away': 8}, {'home': 13, 'away': 11}];;
Liga Pro (Rusia);1;g_25_lWkYfiPf;Finalizado;2021-03-07 00:00:00;Zabrodin A. (Rus);Karpovkin G. (Rus);3;1;[{'home': 11, 'away': 6}, {'home': 11, 'away': 4}, {'home': 8, 'away': 11}, {'home': 15, 'away': 13}];1.32;2.95
Liga Pro (Rusia);1;g_25_C4yTGYoE;Finalizado;2021-03-07 00:00:00;Arutiunyan A. (Rus);Nikiforov O. (Rus);3;2;[{'home': 11, 'away': 13}, {'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_2ZF79jvl;Finalizado;2021-03-07 00:00:00;Doncenko A. (Rus);Makarenkov E. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 3, 'away': 11}, {'home': 8, 'away': 11}];3.5;1.24
Liga Pro (Rusia);1;g_25_2ZgxfBv1;Finalizado;2021-03-07 00:00:00;Selkin V. (Rus);Chernjavskiy M. (Rus);3;1;[{'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 8}];2.58;1.4
Liga Pro (Rusia);1;g_25_jezXFh1K;Finalizado;2021-03-07 00:00:00;Khomutov S. (Rus);Olshakov K. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 6}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_tQEB8Agf;Finalizado;2021-03-07 00:00:00;Zubkov V. (Rus);Pandur I. (Rus);3;2;[{'home': 5, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 11, 'away': 7}];2.6;1.4
Liga Pro (Rusia);1;g_25_pbqsgVg7;Finalizado;2021-03-07 00:00:00;Chernjavskiy M. (Rus);Karpovkin G. (Rus);1;3;[{'home': 11, 'away': 5}, {'home': 6, 'away': 11}, {'home': 9, 'away': 11}, {'home': 8, 'away': 11}];1.47;2.42
Liga Pro (Rusia);1;g_25_YJPyFCGQ;Finalizado;2021-03-07 00:00:00;Olshakov K. (Rus);Nikiforov O. (Rus);3;0;[{'home': 13, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 9}];3.85;1.19
Liga Pro (Rusia);1;g_25_b19G7U80;Finalizado;2021-03-07 00:00:00;Pandur I. (Rus);Makarenkov E. (Rus);1;3;[{'home': 6, 'away': 11}, {'home': 11, 'away': 5}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}];2.52;1.43
Liga Pro (Rusia);1;g_25_Olrohk9D;Finalizado;2021-03-07 00:00:00;Zabrodin A. (Rus);Selkin V. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 8, 'away': 11}];1.4;2.58
Liga Pro (Rusia);1;g_25_8CG3AWOs;Finalizado;2021-03-07 00:00:00;Arutiunyan A. (Rus);Khomutov S. (Rus);3;2;[{'home': 11, 'away': 9}, {'home': 11, 'away': 4}, {'home': 5, 'away': 11}, {'home': 10, 'away': 12}, {'home': 11, 'away': 2}];2.1;1.6
Liga Pro (Rusia);1;g_25_xh8K6lO6;Finalizado;2021-03-07 00:00:00;Doncenko A. (Rus);Zubkov V. (Rus);1;3;[{'home': 6, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 3}, {'home': 7, 'away': 11}];1.96;1.7
Liga Pro (Rusia);1;g_25_WhEqlqCA;Finalizado;2021-03-07 00:00:00;Kuznetsov A. (Rus);Chahur V. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 4, 'away': 11}, {'home': 7, 'away': 11}];1.48;2.4
Liga Pro (Rusia);1;g_25_d0BeosdT;Finalizado;2021-03-07 00:00:00;Kozlov A. (Rus);Glazun E. (Rus);3;1;[{'home': 15, 'away': 13}, {'home': 11, 'away': 13}, {'home': 11, 'away': 9}, {'home': 11, 'away': 5}];3.25;1.27
Liga Pro (Rusia);1;g_25_AqDmm3RG;Finalizado;2021-03-07 00:00:00;Kurilchik N. (Rus);Suharkov O. (Rus);2;3;[{'home': 11, 'away': 7}, {'home': 5, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}];1.42;2.55
Liga Pro (Rusia);1;g_25_WE7O58wD;Finalizado;2021-03-07 00:00:00;Evlakhin D. (Rus);Bilyuga S. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 8, 'away': 11}, {'home': 2, 'away': 11}];2.28;1.52
Liga Pro (Rusia);1;g_25_I9CinNtN;Finalizado;2021-03-07 00:00:00;Bazhinov Y. (Rus);Poletaev I. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 5}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_2slOt14p;Finalizado;2021-03-07 00:00:00;Tretyakov A. (Rus);Shishko Y. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 5}, {'home': 11, 'away': 9}];1.7;1.96
Liga Pro (Rusia);1;g_25_pIBS4ShJ;Finalizado;2021-03-07 00:00:00;Chahur V. (Rus);Evlakhin D. (Rus);3;2;[{'home': 11, 'away': 8}, {'home': 11, 'away': 5}, {'home': 7, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 7}];1.19;3.85
Liga Pro (Rusia);1;g_25_jws1JR7C;Finalizado;2021-03-07 00:00:00;Glazun E. (Rus);Tretyakov A. (Rus);2;3;[{'home': 11, 'away': 4}, {'home': 5, 'away': 11}, {'home': 11, 'away': 3}, {'home': 6, 'away': 11}, {'home': 11, 'away': 13}];1.35;2.82
Liga Pro (Rusia);1;g_25_MckpN98m;Finalizado;2021-03-07 00:00:00;Suharkov O. (Rus);Bazhinov Y. (Rus);2;3;[{'home': 3, 'away': 11}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 11, 'away': 8}, {'home': 6, 'away': 11}];1.83;1.83
Liga Pro (Rusia);1;g_25_nNkBTBVJ;Finalizado;2021-03-07 00:00:00;Bilyuga S. (Rus);Kuznetsov A. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 7, 'away': 11}, {'home': 6, 'away': 11}];2.22;1.55
Liga Pro (Rusia);1;g_25_8Ey6IoNI;Finalizado;2021-03-07 00:00:00;Shishko Y. (Rus);Kozlov A. (Rus);3;2;[{'home': 6, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 3}, {'home': 7, 'away': 11}, {'home': 11, 'away': 4}];2.02;1.67
Liga Pro (Rusia);1;g_25_4MvkMTNg;Finalizado;2021-03-07 00:00:00;Poletaev I. (Rus);Kurilchik N. (Rus);2;3;[{'home': 11, 'away': 4}, {'home': 9, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}];2.52;1.43
Liga Pro (Rusia);1;g_25_QDlFSVpQ;Finalizado;2021-03-07 00:00:00;Kuznetsov A. (Rus);Evlakhin D. (Rus);2;3;[{'home': 3, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}];1.42;2.55
Liga Pro (Rusia);1;g_25_n5zAH5xP;Finalizado;2021-03-07 00:00:00;Kozlov A. (Rus);Tretyakov A. (Rus);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}];1.83;1.83
Liga Pro (Rusia);1;g_25_IPrgLmw0;Finalizado;2021-03-07 00:00:00;Kurilchik N. (Rus);Bazhinov Y. (Rus);3;1;[{'home': 9, 'away': 11}, {'home': 13, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 5}];1.83;1.83
Liga Pro (Rusia);1;g_25_r7jtOkgs;Finalizado;2021-03-07 00:00:00;Chahur V. (Rus);Bilyuga S. (Rus);1;3;[{'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 9, 'away': 11}, {'home': 7, 'away': 11}];1.96;1.7
Liga Pro (Rusia);1;g_25_08OitkFP;Finalizado;2021-03-07 00:00:00;Glazun E. (Rus);Shishko Y. (Rus);1;3;[{'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}, {'home': 8, 'away': 11}];1.78;1.88
Liga Pro (Rusia);1;g_25_CnrcK7h6;Finalizado;2021-03-07 00:00:00;Suharkov O. (Rus);Poletaev I. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 9}, {'home': 11, 'away': 2}];1.4;2.6
Liga Pro (Rusia);1;g_25_GphSuLJj;Finalizado;2021-03-07 00:00:00;Kim S. I. (Kor);Gusev M. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 8, 'away': 11}];1.83;1.83
Liga Pro (Rusia);1;g_25_YLbiUrMU;Finalizado;2021-03-07 00:00:00;Golovachev E. (Rus);Nikiforov O. (Rus);3;2;[{'home': 11, 'away': 7}, {'home': 12, 'away': 14}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}, {'home': 12, 'away': 10}];2.42;1.47
Liga Pro (Rusia);1;g_25_8vuE3OBc;Finalizado;2021-03-07 00:00:00;Pronkin M. (Rus);Innazarov A. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 12, 'away': 10}, {'home': 11, 'away': 7}];1.55;2.22
Liga Pro (Rusia);1;g_25_UmtA44di;Finalizado;2021-03-07 00:00:00;Yakovlev A. (Rus);Kulikov S. (Rus);0;3;[{'home': 7, 'away': 11}, {'home': 6, 'away': 11}, {'home': 7, 'away': 11}];1.35;2.82
Liga Pro (Rusia);1;g_25_QFZI2rR3;Finalizado;2021-03-07 00:00:00;Petrov V. (Rus);Pinkovskii P. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 11, 'away': 5}, {'home': 5, 'away': 11}, {'home': 4, 'away': 11}];1.63;1.97
Liga Pro (Rusia);1;g_25_bavlZzJu;Finalizado;2021-03-07 00:00:00;Nosov K. (Rus);Arutiunyan A. (Rus);3;1;[{'home': 11, 'away': 9}, {'home': 11, 'away': 6}, {'home': 8, 'away': 11}, {'home': 11, 'away': 8}];1.96;1.7
Liga Pro (Rusia);1;g_25_z1FJy9Nt;Finalizado;2021-03-07 00:00:00;Gusev M. (Rus);Yakovlev A. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 13, 'away': 11}, {'home': 12, 'away': 10}];2.22;1.55
