league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_KAEG4iAn;Finalizado;2021-04-14 00:00:00;Vshivkov P. (Rus);Merezhko A. (Rus);3;2;[{'home': 10, 'away': 12}, {'home': 4, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_nN5X099B;Finalizado;2021-04-14 00:00:00;Iskenderov I. (Rus);Savinskiy A. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 12, 'away': 10}, {'home': 5, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_hOCO2Vva;Finalizado;2021-04-14 00:00:00;Tolmachev I. (Rus);Bazilevskii V. (Rus);0;3;[{'home': 3, 'away': 11}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_WnmI8c7k;Finalizado;2021-04-14 00:00:00;Belugin O. (Rus);Vshivkov P. (Rus);3;1;[{'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_Q98iNdMr;Finalizado;2021-04-14 00:45:00;Anisimov E. (Rus);Iskenderov I. (Rus);1;3;[{'home': 11, 'away': 13}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_K8TCUvU8;Finalizado;2021-04-14 00:45:00;Klavdenkov A. (Rus);Tolmachev I. (Rus);0;3;[{'home': 6, 'away': 11}, {'home': 6, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_Q9nM7HMe;Finalizado;2021-04-14 01:00:00;Merezhko A. (Rus);Bogomolov A. (Rus);1;3;[{'home': 11, 'away': 4}, {'home': 8, 'away': 11}, {'home': 12, 'away': 14}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_SYSGTbqF;Finalizado;2021-04-14 01:15:00;Bazilevskii V. (Rus);Simonov S. (Rus);1;3;[{'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 6, 'away': 11}, {'home': 10, 'away': 12}];;
Liga Pro (Rusia);1;g_25_KW7eMGyk;Finalizado;2021-04-14 01:15:00;Savinskiy A. (Rus);Shmakov A. (Rus);3;2;[{'home': 8, 'away': 11}, {'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 11, 'away': 2}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_vDjQ6yx2;Finalizado;2021-04-14 01:30:00;Bogomolov A. (Rus);Vshivkov P. (Rus);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 7}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_bN6aLzie;Finalizado;2021-04-14 01:45:00;Shmakov A. (Rus);Iskenderov I. (Rus);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 6}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_6PRKSIbL;Finalizado;2021-04-14 01:45:00;Simonov S. (Rus);Tolmachev I. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 4}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_tIU8VKE2;Finalizado;2021-04-14 02:00:00;Belugin O. (Rus);Merezhko A. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 7, 'away': 11}, {'home': 3, 'away': 11}];;
Liga Pro (Rusia);1;g_25_Gb14Kf61;Finalizado;2021-04-14 02:15:00;Anisimov E. (Rus);Savinskiy A. (Rus);2;3;[{'home': 11, 'away': 8}, {'home': 5, 'away': 11}, {'home': 11, 'away': 6}, {'home': 6, 'away': 11}, {'home': 11, 'away': 13}];;
Liga Pro (Rusia);1;g_25_llHPRxER;Finalizado;2021-04-14 02:15:00;Klavdenkov A. (Rus);Bazilevskii V. (Rus);3;2;[{'home': 11, 'away': 7}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 10, 'away': 12}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_YZNQuMCB;Finalizado;2021-04-14 00:00:00;Vshivkov P. (Rus);Belugin O. (Rus);2;3;[{'home': 11, 'away': 3}, {'home': 11, 'away': 8}, {'home': 11, 'away': 13}, {'home': 7, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_KUvoGurl;Finalizado;2021-04-14 00:00:00;Anisimov E. (Rus);Iskenderov I. (Rus);3;2;[{'home': 9, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}, {'home': 6, 'away': 11}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_hrwgEJC0;Finalizado;2021-04-14 00:00:00;Tolmachev I. (Rus);Klavdenkov A. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_nwSUvtSH;Finalizado;2021-04-14 03:00:00;Bogomolov A. (Rus);Merezhko A. (Rus);3;2;[{'home': 11, 'away': 9}, {'home': 10, 'away': 12}, {'home': 11, 'away': 2}, {'home': 11, 'away': 13}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_6oscDwS6;Finalizado;2021-04-14 03:15:00;Simonov S. (Rus);Bazilevskii V. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 4}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_bLwkFacf;Finalizado;2021-04-14 03:15:00;Savinskiy A. (Rus);Shmakov A. (Rus);2;3;[{'home': 11, 'away': 8}, {'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 10, 'away': 12}, {'home': 7, 'away': 11}];;
