league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_0WEN1Na7;Finalizado;2021-02-28 00:00:00;Merezhko A. (Rus);Bogomolov A. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 7, 'away': 11}, {'home': 12, 'away': 14}];2.3;1.5
Liga Pro (Rusia);1;g_25_hvH8PQiE;Finalizado;2021-02-28 00:00:00;Arutiunyan A. (Rus);Klavdenkov A. (Rus);2;3;[{'home': 12, 'away': 10}, {'home': 16, 'away': 18}, {'home': 11, 'away': 5}, {'home': 3, 'away': 11}, {'home': 8, 'away': 11}];1.53;2.26
Liga Pro (Rusia);1;g_25_CSTt7Iym;Finalizado;2021-02-28 00:00:00;Pandur I. (Rus);Kharlakin O. (Rus);1;3;[{'home': 6, 'away': 11}, {'home': 13, 'away': 11}, {'home': 11, 'away': 13}, {'home': 13, 'away': 15}];2.58;1.4
Liga Pro (Rusia);1;g_25_zoLdGsWc;Finalizado;2021-02-28 00:00:00;Selkin V. (Rus);Merezhko A. (Rus);3;2;[{'home': 6, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}, {'home': 11, 'away': 1}];1.83;1.83
Liga Pro (Rusia);1;g_25_4QCDCaVM;Finalizado;2021-02-28 00:00:00;Khomutov S. (Rus);Arutiunyan A. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 9}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_za0VUtoi;Finalizado;2021-02-28 00:00:00;Sinkovskiy V. (Rus);Pandur I. (Rus);0;3;[{'home': 4, 'away': 11}, {'home': 11, 'away': 13}, {'home': 10, 'away': 12}];1.78;1.88
Liga Pro (Rusia);1;g_25_EyK0F1o4;Finalizado;2021-02-28 00:00:00;Bogomolov A. (Rus);Kononenko A. (Rus);3;0;[{'home': 11, 'away': 3}, {'home': 11, 'away': 6}, {'home': 11, 'away': 9}];1.35;2.82
Liga Pro (Rusia);1;g_25_2BVGBJpT;Finalizado;2021-02-28 00:00:00;Klavdenkov A. (Rus);Nikiforov O. (Rus);0;3;[{'home': 7, 'away': 11}, {'home': 4, 'away': 11}, {'home': 10, 'away': 12}];2.73;1.37
Liga Pro (Rusia);1;g_25_EkaZT00c;Finalizado;2021-02-28 00:00:00;Kharlakin O. (Rus);Doncenko A. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 12, 'away': 10}, {'home': 11, 'away': 5}];2.15;1.58
Liga Pro (Rusia);1;g_25_rBO4EL0A;Finalizado;2021-02-28 00:00:00;Kononenko A. (Rus);Merezhko A. (Rus);1;3;[{'home': 11, 'away': 6}, {'home': 4, 'away': 11}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}];3.2;1.28
Liga Pro (Rusia);1;g_25_8CbwTKF3;Finalizado;2021-02-28 00:00:00;Doncenko A. (Rus);Pandur I. (Rus);0;3;[{'home': 7, 'away': 11}, {'home': 2, 'away': 11}, {'home': 9, 'away': 11}];2.17;1.57
Liga Pro (Rusia);1;g_25_KjIr7wgp;Finalizado;2021-02-28 00:00:00;Nikiforov O. (Rus);Arutiunyan A. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 9}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_M1N8DuGG;Finalizado;2021-02-28 00:00:00;Selkin V. (Rus);Bogomolov A. (Rus);3;2;[{'home': 12, 'away': 10}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 12, 'away': 14}, {'home': 11, 'away': 7}];1.57;2.17
Liga Pro (Rusia);1;g_25_bsHn6c8j;Finalizado;2021-02-28 00:00:00;Khomutov S. (Rus);Klavdenkov A. (Rus);3;1;[{'home': 14, 'away': 12}, {'home': 10, 'away': 12}, {'home': 11, 'away': 5}, {'home': 15, 'away': 13}];1.63;2.08
Liga Pro (Rusia);1;g_25_MF2sSvV9;Finalizado;2021-02-28 00:00:00;Sinkovskiy V. (Rus);Kharlakin O. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 8}, {'home': 11, 'away': 6}];2.77;1.36
Liga Pro (Rusia);1;g_25_vDnQc40p;Finalizado;2021-02-28 00:00:00;Merezhko A. (Rus);Kononenko A. (Rus);3;2;[{'home': 13, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 2}, {'home': 9, 'away': 11}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_K8PCL7hi;Finalizado;2021-02-28 00:00:00;Sinkovskiy V. (Rus);Doncenko A. (Rus);3;1;[{'home': 13, 'away': 15}, {'home': 13, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 6}];;
