league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Challenger Series (Alemania);1;g_25_vFcLQm3f;Anulado;2021-02-16 00:00:00;Huzjak J. (Cro);Burgos N. (Chi);0;0;[];;
Challenger Series (Alemania);1;g_25_hI1PP7I0;Finalizado;2021-02-16 00:00:00;Wetzel F. (Ger);Martinko J. (Cze);0;3;[{'home': 3, 'away': 11}, {'home': 11, 'away': 13}, {'home': 4, 'away': 11}];;
Challenger Series (Alemania);1;g_25_zsiUORX6;Finalizado;2021-02-16 00:00:00;Gonzalez E. (Ger);Klein D. (Ger);0;3;[{'home': 8, 'away': 11}, {'home': 2, 'away': 11}, {'home': 6, 'away': 11}];;
Challenger Series (Alemania);1;g_25_2mqGnVPD;Finalizado;2021-02-16 00:00:00;Sanchi F. (Arg);Klein D. (Ger);3;2;[{'home': 11, 'away': 5}, {'home': 9, 'away': 11}, {'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}];;
Challenger Series (Alemania);1;g_25_tvrKokuK;Finalizado;2021-02-16 00:00:00;Huzjak J. (Cro);Gonzalez E. (Ger);2;3;[{'home': 4, 'away': 11}, {'home': 14, 'away': 12}, {'home': 8, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 13}];;
Challenger Series (Alemania);1;g_25_EXkYNomD;Anulado;2021-02-16 00:00:00;Pelz P. (Ger);Burgos N. (Chi);0;0;[];;
Challenger Series (Alemania);1;g_25_O2XOp9fQ;Finalizado;2021-02-16 00:00:00;Wetzel F. (Ger);Sanchi F. (Arg);2;3;[{'home': 11, 'away': 8}, {'home': 7, 'away': 11}, {'home': 9, 'away': 11}, {'home': 13, 'away': 11}, {'home': 5, 'away': 11}];;
Challenger Series (Alemania);1;g_25_p6wjtT2s;Finalizado;2021-02-16 00:00:00;Pelz P. (Ger);Martinko J. (Cze);1;3;[{'home': 11, 'away': 13}, {'home': 4, 'away': 11}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}];;
Challenger Series (Alemania);1;g_25_4OXj1Q2B;Finalizado;2021-02-16 00:00:00;Klein D. (Ger);Sanchi F. (Arg);1;3;[{'home': 10, 'away': 12}, {'home': 3, 'away': 11}, {'home': 11, 'away': 5}, {'home': 8, 'away': 11}];;
Challenger Series (Alemania);1;g_25_OCpPrInp;Finalizado;2021-02-16 00:00:00;Martinko J. (Cze);Gonzalez E. (Ger);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 9}, {'home': 11, 'away': 0}];;
Challenger Series (Alemania);1;g_25_U9w7GHPC;Finalizado;2021-02-16 08:40:00;Klein D. (Ger);Gonzalez E. (Ger);3;2;[{'home': 16, 'away': 18}, {'home': 11, 'away': 7}, {'home': 11, 'away': 6}, {'home': 5, 'away': 11}, {'home': 11, 'away': 4}];;
