league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Extraliga (República Checa);1;g_25_Q7iUIqoU;Finalizado;2021-02-12 10:00:00;Prague;Havirov;0;3;[];;
Extraliga (República Checa);1;g_25_IslMK5GH;Finalizado;2021-02-12 11:00:00;TTC Ostrava;KT Prague;2;3;[];;
Extraliga (República Checa);1;g_25_SGwdE3go;Finalizado;2021-02-12 12:00:00;Havl. Brod;Cheb;3;1;[];;
Extraliga (República Checa);1;g_25_tv41HiRM;Finalizado;2021-02-12 12:00:00;Liberec;TJ Ostrava;0;3;[];;
Challenger Series (Alemania);1;g_25_ABytrGrD;Finalizado;2021-02-12 00:00:00;Cheaib D. (Leb);Mino A. (Ecu);2;3;[{'home': 11, 'away': 5}, {'home': 10, 'away': 12}, {'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 3, 'away': 11}];;
Challenger Series (Alemania);1;g_25_Akr1QjHA;Anulado;2021-02-12 00:00:00;Chtchetinine E. (Blr);Berglund S. (Swe);0;0;[];;
Challenger Series (Alemania);1;g_25_Sn6QkS1J;Finalizado;2021-02-12 00:00:00;Happek S. (Ger);Chamorro M. (Esp);1;3;[{'home': 7, 'away': 11}, {'home': 6, 'away': 11}, {'home': 13, 'away': 11}, {'home': 3, 'away': 11}];;
Challenger Series (Alemania);1;g_25_6w5UlnHP;Finalizado;2021-02-12 00:00:00;Mino A. (Ecu);Bluhm F. (Ger);3;1;[{'home': 11, 'away': 6}, {'home': 6, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 8}];;
Challenger Series (Alemania);1;g_25_CYUnfdBe;Finalizado;2021-02-12 00:00:00;Cheaib D. (Leb);Berglund S. (Swe);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 7}, {'home': 11, 'away': 7}];;
Challenger Series (Alemania);1;g_25_OIidp6Pt;Anulado;2021-02-12 00:00:00;Cheaib D. (Leb);Chtchetinine E. (Blr);0;0;[];;
Challenger Series (Alemania);1;g_25_Kpo5rpfg;Finalizado;2021-02-12 00:00:00;Happek S. (Ger);Kuzmin F. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 7, 'away': 11}, {'home': 6, 'away': 11}];;
Challenger Series (Alemania);1;g_25_OfDbVxa7;Anulado;2021-02-12 00:00:00;Chtchetinine E. (Blr);Chamorro M. (Esp);0;0;[];;
Challenger Series (Alemania);1;g_25_xMe0qQvm;Anulado;2021-02-12 00:00:00;Qiu L. (Ger);Chamorro M. (Esp);0;0;[];;
Challenger Series (Alemania);1;g_25_SzYOWKUa;Finalizado;2021-02-12 00:00:00;Mino A. (Ecu);Bluhm F. (Ger);2;3;[{'home': 11, 'away': 8}, {'home': 11, 'away': 4}, {'home': 8, 'away': 11}, {'home': 5, 'away': 11}, {'home': 5, 'away': 11}];;
Challenger Series (Alemania);1;g_25_dAxTVvp6;Finalizado;2021-02-12 00:00:00;Cheaib D. (Leb);Kuzmin F. (Rus);2;3;[{'home': 8, 'away': 11}, {'home': 12, 'away': 10}, {'home': 11, 'away': 5}, {'home': 4, 'away': 11}, {'home': 10, 'away': 12}];;
Challenger Series (Alemania);1;g_25_h6krdKjr;Finalizado;2021-02-12 00:00:00;Mino A. (Ecu);Cheaib D. (Leb);1;3;[{'home': 4, 'away': 11}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 3, 'away': 11}];;
Challenger Series (Alemania);1;g_25_Wdlnev6l;Finalizado;2021-02-12 00:00:00;Bluhm F. (Ger);Kuzmin F. (Rus);3;2;[{'home': 12, 'away': 10}, {'home': 9, 'away': 11}, {'home': 14, 'away': 12}, {'home': 6, 'away': 11}, {'home': 11, 'away': 5}];;
Extraliga (República Checa);1;g_25_rwm8eiff;Finalizado;2021-02-12 10:00:00;Zelinka J. (Svk);Bajger O. (Cze);2;3;[{'home': 4, 'away': 11}, {'home': 12, 'away': 10}, {'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 7, 'away': 11}];;
