league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_zNYaXkQ0;Finalizado;2021-04-16 00:00:00;Sergeevich I. (Rus);Karpovkin G. (Rus);1;3;[{'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 8, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_AkpSiH7p;Finalizado;2021-04-16 00:15:00;Gavrilov Y. (Ukr);Poletaev I. (Rus);1;3;[{'home': 13, 'away': 11}, {'home': 4, 'away': 11}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_x2PQCIqA;Finalizado;2021-04-16 00:15:00;Mishutin E. (Rus);Lyfenko N. (Rus);3;2;[{'home': 11, 'away': 6}, {'home': 7, 'away': 11}, {'home': 11, 'away': 8}, {'home': 6, 'away': 11}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_bcolaaFA;Finalizado;2021-04-16 00:30:00;Vshivkov P. (Rus);Sergeevich I. (Rus);2;3;[{'home': 11, 'away': 8}, {'home': 11, 'away': 7}, {'home': 7, 'away': 11}, {'home': 4, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_ltqWjyNj;5º Set;2021-04-16 00:45:00;Kupryakov E. (Rus);Gavrilov Y. (Ukr);2;2;[{'home': 11, 'away': 5}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 7, 'away': 11}, {'home': 9, 'away': 4}];;
Liga Pro (Rusia);1;g_25_IDtOBxaG;Finalizado;2021-04-16 00:45:00;Nikulin S. (Rus);Mishutin E. (Rus);3;0;[{'home': 13, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_dr4ibJUG;Anulado;2021-04-16 00:00:00;Karpovkin G. (Rus);Selkin V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_bFScTun2;1er Set;2021-04-16 01:00:00;Karpovkin G. (Rus);Duka A. (Rus);0;0;[{'home': 4, 'away': 2}];;
Liga Pro (Rusia);1;g_25_d4uSAdEM;;2021-04-16 01:15:00;Lyfenko N. (Rus);Razinkov D. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_joNEFKai;;2021-04-16 01:15:00;Poletaev I. (Rus);Tsvetkov V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_CIGuhPO2;;2021-04-16 01:30:00;Duka A. (Rus);Sergeevich I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_v7gdcwpN;Anulado;2021-04-16 00:00:00;Selkin V. (Rus);Sergeevich I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_jRvW9GTS;;2021-04-16 01:45:00;Razinkov D. (Rus);Mishutin E. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_4lRIEvFc;;2021-04-16 01:45:00;Tsvetkov V. (Rus);Gavrilov Y. (Ukr);0;0;[];;
Liga Pro (Rusia);1;g_25_Ich0dcaT;;2021-04-16 02:00:00;Vshivkov P. (Rus);Karpovkin G. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_bBQMDbU3;;2021-04-16 02:15:00;Kupryakov E. (Rus);Poletaev I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_SnWc5zxp;;2021-04-16 02:15:00;Nikulin S. (Rus);Lyfenko N. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_fwhrfDXD;;2021-04-16 03:30:00;Kutin V. (Rus);Mohnachev A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_j5oihi2Q;;2021-04-16 03:45:00;Bazhinov Y. (Rus);Buyanin I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_MmxNnVPm;;2021-04-16 03:45:00;Migalov I. (Rus);Beliakov V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_8tdngXnK;;2021-04-16 04:00:00;Zaycev Y. (Rus);Bardyshev G. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_hEXImBAs;;2021-04-16 04:15:00;Libatskii A. (Rus);Slachshilin A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_0vyRokuf;;2021-04-16 04:15:00;Medvedev P. (Rus);Kutuzov O. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_ABL24fij;;2021-04-16 04:30:00;Mohnachev A. (Rus);Zaycev Y. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_OEoxJg6q;;2021-04-16 04:45:00;Beliakov V. (Rus);Medvedev P. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_bX1cQyE9;;2021-04-16 04:45:00;Buyanin I. (Rus);Libatskii A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_l2K63E6d;;2021-04-16 05:00:00;Bardyshev G. (Rus);Kutin V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_25ptIDLk;;2021-04-16 05:15:00;Kutuzov O. (Rus);Migalov I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_A751PeTF;;2021-04-16 05:15:00;Slachshilin A. (Rus);Bazhinov Y. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_xIDlScqc;;2021-04-16 05:30:00;Kutin V. (Rus);Zaycev Y. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_4U45OFrM;;2021-04-16 05:45:00;Bazhinov Y. (Rus);Libatskii A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_dSqpHXzd;;2021-04-16 05:45:00;Migalov I. (Rus);Medvedev P. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_G8ChRHb3;;2021-04-16 06:00:00;Mohnachev A. (Rus);Bardyshev G. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_AVmlGij2;;2021-04-16 06:15:00;Beliakov V. (Rus);Kutuzov O. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_rL39NZcS;;2021-04-16 06:15:00;Buyanin I. (Rus);Slachshilin A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_r3QVp9f0;;2021-04-16 07:30:00;Muslikov S. (Rus);Anisimov E. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_l0TwqmPC;;2021-04-16 07:45:00;Chernjavskiy M. (Rus);Andreev A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_48BQ6jHJ;;2021-04-16 07:45:00;Olshakov K. (Rus);Bazilevskii V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_fwUZqT96;;2021-04-16 08:00:00;Meteleshko I. (Rus);Kolmin A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_SjSsr7vJ;;2021-04-16 08:15:00;Demidov V. (Rus);Merezhko A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_raAU5AWP;;2021-04-16 08:15:00;Kolesnikov D. (Rus);Kryuchkov E. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_CzSWvyT2;;2021-04-16 08:30:00;Anisimov E. (Rus);Meteleshko I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_6HTnygSR;;2021-04-16 08:45:00;Andreev A. (Rus);Demidov V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_YRDRTAK1;;2021-04-16 08:45:00;Bazilevskii V. (Rus);Kolesnikov D. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_jRQzver9;;2021-04-16 09:00:00;Kolmin A. (Rus);Muslikov S. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_CICVSUZ7;;2021-04-16 09:15:00;Kryuchkov E. (Rus);Olshakov K. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_rwLEWCzq;;2021-04-16 09:15:00;Merezhko A. (Rus);Chernjavskiy M. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_p2uvwFcF;;2021-04-16 09:30:00;Muslikov S. (Rus);Meteleshko I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_x0KIVWkk;;2021-04-16 09:45:00;Chernjavskiy M. (Rus);Demidov V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_QL0DiEC8;;2021-04-16 09:45:00;Olshakov K. (Rus);Kolesnikov D. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_OhvrxZCL;;2021-04-16 10:00:00;Anisimov E. (Rus);Kolmin A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_GjJMUj5e;;2021-04-16 10:15:00;Andreev A. (Rus);Merezhko A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_xd4HjYRE;;2021-04-16 10:15:00;Bazilevskii V. (Rus);Kryuchkov E. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_0vcd1Uvs;;2021-04-16 11:30:00;Mishakin V. (Rus);Zemit I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_d6j5a89g;;2021-04-16 11:45:00;Kabanov E. (Rus);Komarov D. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_rNlDcnv6;;2021-04-16 11:45:00;Moshkov I. (Rus);Marshalov V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_Es100lfm;;2021-04-16 12:00:00;Kuzmin S. (Rus);Chernov V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_zck9bSOa;;2021-04-16 12:15:00;Frolov A. I. (Rus);Merzlikin D. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_MDmHd6gC;;2021-04-16 12:15:00;Yudin A. (Rus);Tunitsyn D. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_IgIoZ5ds;;2021-04-16 12:30:00;Zemit I. (Rus);Kuzmin S. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_nZ92VNe6;;2021-04-16 12:45:00;Komarov D. (Rus);Frolov A. I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_zB4myEqP;;2021-04-16 12:45:00;Marshalov V. (Rus);Yudin A. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_dpHkYPBm;;2021-04-16 13:00:00;Chernov V. (Rus);Mishakin V. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_0xE6UsBC;;2021-04-16 13:15:00;Merzlikin D. (Rus);Kabanov E. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_xKjFWXit;;2021-04-16 13:15:00;Tunitsyn D. (Rus);Moshkov I. (Rus);0;0;[];;
Liga Pro (Rusia);1;g_25_QJLgXqRg;;2021-04-16 13:30:00;Mishakin V. (Rus);Kuzmin S. (Rus);0;0;[];;
