league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Challenger Series (Alemania);1;g_25_OhEmw1qT;Finalizado;2021-03-01 00:00:00;Kucera S. (Cze);Martinko J. (Cze);0;3;[{'home': 8, 'away': 11}, {'home': 10, 'away': 12}, {'home': 7, 'away': 11}];;
Challenger Series (Alemania);1;g_25_tY0FYKip;Finalizado;2021-03-01 00:00:00;Qiu L. (Ger);Zeptner H. (Ger);3;1;[{'home': 10, 'away': 12}, {'home': 11, 'away': 8}, {'home': 11, 'away': 7}, {'home': 11, 'away': 3}];;
Challenger Series (Alemania);1;g_25_KOaJXv7j;Finalizado;2021-03-01 00:00:00;Cheaib D. (Leb);Huzjak J. (Cro);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 9}, {'home': 11, 'away': 2}];;
Challenger Series (Alemania);1;g_25_dtq2dOqi;Finalizado;2021-03-01 00:00:00;Muhlbach C. (Ger);Chtchetinine E. (Blr);3;2;[{'home': 11, 'away': 7}, {'home': 11, 'away': 8}, {'home': 7, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 5}];;
Challenger Series (Alemania);1;g_25_zXs6erac;Finalizado;2021-03-01 00:00:00;Kucera S. (Cze);Qiu L. (Ger);2;3;[{'home': 11, 'away': 9}, {'home': 9, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 5}, {'home': 5, 'away': 11}];;
Challenger Series (Alemania);1;g_25_UgsAf2E3;Finalizado;2021-03-01 00:00:00;Cheaib D. (Leb);Zeptner H. (Ger);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 6}, {'home': 11, 'away': 7}];;
Challenger Series (Alemania);1;g_25_rcoEgMT9;Finalizado;2021-03-01 00:00:00;Muhlbach C. (Ger);Huzjak J. (Cro);1;3;[{'home': 3, 'away': 11}, {'home': 11, 'away': 1}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}];;
Challenger Series (Alemania);1;g_25_QLzJhtqG;Finalizado;2021-03-01 00:00:00;Chtchetinine E. (Blr);Martinko J. (Cze);0;3;[{'home': 5, 'away': 11}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}];;
Challenger Series (Alemania);1;g_25_4CZMi0bM;Finalizado;2021-03-01 00:00:00;Kucera S. (Cze);Cheaib D. (Leb);1;3;[{'home': 16, 'away': 14}, {'home': 5, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 13}];;
Challenger Series (Alemania);1;g_25_CxZQjKDS;Finalizado;2021-03-01 00:00:00;Qiu L. (Ger);Martinko J. (Cze);1;3;[{'home': 10, 'away': 12}, {'home': 9, 'away': 11}, {'home': 11, 'away': 8}, {'home': 9, 'away': 11}];;
Challenger Series (Alemania);1;g_25_EoLhnvMq;Finalizado;2021-03-01 00:00:00;Chtchetinine E. (Blr);Huzjak J. (Cro);3;0;[{'home': 11, 'away': 4}, {'home': 11, 'away': 7}, {'home': 12, 'away': 10}];;
Challenger Series (Alemania);1;g_25_dAAcobyj;Finalizado;2021-03-01 00:00:00;Muhlbach C. (Ger);Zeptner H. (Ger);3;1;[{'home': 11, 'away': 5}, {'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 11, 'away': 8}];;
Challenger Series (Alemania);1;g_25_ADE1pIjd;Finalizado;2021-03-01 00:00:00;Qiu L. (Ger);Cheaib D. (Leb);2;3;[{'home': 12, 'away': 10}, {'home': 3, 'away': 11}, {'home': 7, 'away': 11}, {'home': 12, 'away': 10}, {'home': 4, 'away': 11}];;
Challenger Series (Alemania);1;g_25_OG2q91Td;Finalizado;2021-03-01 00:00:00;Huzjak J. (Cro);Martinko J. (Cze);1;3;[{'home': 7, 'away': 11}, {'home': 11, 'away': 8}, {'home': 10, 'away': 12}, {'home': 4, 'away': 11}];;
Challenger Series (Alemania);1;g_25_271m8Lr3;Finalizado;2021-03-01 00:00:00;Chtchetinine E. (Blr);Zeptner H. (Ger);3;0;[{'home': 11, 'away': 9}, {'home': 14, 'away': 12}, {'home': 11, 'away': 6}];;
Challenger Series (Alemania);1;g_25_Krdh7ub9;Finalizado;2021-03-01 00:00:00;Kucera S. (Cze);Muhlbach C. (Ger);2;3;[{'home': 9, 'away': 11}, {'home': 2, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 4}, {'home': 5, 'away': 11}];;
Challenger Series (Alemania);1;g_25_bZfd6aDF;Finalizado;2021-03-01 00:00:00;Cheaib D. (Leb);Martinko J. (Cze);2;3;[{'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 11, 'away': 6}, {'home': 5, 'away': 11}, {'home': 13, 'away': 15}];;
Challenger Series (Alemania);1;g_25_hdf05JSL;Finalizado;2021-03-01 00:00:00;Kucera S. (Cze);Chtchetinine E. (Blr);2;3;[{'home': 4, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}, {'home': 8, 'away': 11}];;
Challenger Series (Alemania);1;g_25_4Wc44wrS;Finalizado;2021-03-01 00:00:00;Huzjak J. (Cro);Zeptner H. (Ger);3;1;[{'home': 12, 'away': 10}, {'home': 11, 'away': 6}, {'home': 7, 'away': 11}, {'home': 11, 'away': 6}];;
Challenger Series (Alemania);1;g_25_ADzXacjq;Finalizado;2021-03-01 00:00:00;Qiu L. (Ger);Muhlbach C. (Ger);2;3;[{'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 9, 'away': 11}, {'home': 11, 'away': 9}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_fVugXrDn;Finalizado;2021-03-01 00:00:00;Belugin O. (Rus);Ovechkin S. (Rus);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 3}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_EXefVMsa;Finalizado;2021-03-01 00:00:00;Shmakov A. (Rus);Iskenderov I. (Rus);2;3;[{'home': 9, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 6}, {'home': 7, 'away': 11}, {'home': 13, 'away': 15}];;
