league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Bundesliga (Alemania);1;g_25_Sl1vBZ2O;Finalizado;2021-01-31 00:00:00;Fulda-Maberzell;Düsseldorf;0;3;[];;
Bundesliga (Alemania);1;g_25_QZJsAgIU;Finalizado;2021-01-31 00:00:00;Grunwettersbach;Neu-Ulm;3;2;[];;
Bundesliga (Alemania);1;g_25_pQBZBFmI;Finalizado;2021-01-31 00:00:00;Saarbrücken;Bad Konigshofen;3;0;[];;
Bundesliga (Alemania);1;g_25_txqzR8U3;Finalizado;2021-01-31 00:00:00;Aruna Q. (Nga);Kallberg A. (Swe);1;3;[{'home': 15, 'away': 17}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 9, 'away': 11}];;
Bundesliga (Alemania);1;g_25_I3cu5R7p;Finalizado;2021-01-31 00:00:00;Jorgic D. (Slo);Salifou A-K. (Fra);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 3}, {'home': 11, 'away': 4}];;
Bundesliga (Alemania);1;g_25_8lziNQTS;Finalizado;2021-01-31 00:00:00;Wang X. (Ger);Apolonia T. (Por);0;3;[{'home': 7, 'away': 11}, {'home': 8, 'away': 11}, {'home': 2, 'away': 11}];;
Bundesliga (Alemania);1;g_25_W61q4oNj;Finalizado;2021-01-31 00:00:00;Shang K. (Chn);Steger B. (Ger);3;2;[{'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 3, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 3}];;
Bundesliga (Alemania);1;g_25_AcMIIpxp;Finalizado;2021-01-31 00:00:00;Kozul D. (Slo);Lebesson E. (Fra);1;3;[{'home': 11, 'away': 7}, {'home': 4, 'away': 11}, {'home': 6, 'away': 11}, {'home': 7, 'away': 11}];;
Bundesliga (Alemania);1;g_25_KSsvQSqA;Finalizado;2021-01-31 00:00:00;Meng F. B. (Ger);Karlsson K. (Swe);1;3;[{'home': 8, 'away': 11}, {'home': 13, 'away': 15}, {'home': 11, 'away': 6}, {'home': 4, 'away': 11}];;
Bundesliga (Alemania);1;g_25_SYGNH4ij;Finalizado;2021-01-31 00:00:00;Qiu D. (Ger);Sidorenko V. (Rus);3;2;[{'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}];;
