league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_d8DJX5xe;Finalizado;2021-03-05;Meteleshko I. (Rus);Vshivkov P. (Rus);3;0;[{'home': 11, 'away': 3}, {'home': 11, 'away': 5}, {'home': 11, 'away': 1}];;
Liga Pro (Rusia);1;g_25_rD3MUr5G;Finalizado;2021-03-05;Kolesnikov D. (Rus);Nikulin S. (Rus);1;3;[{'home': 2, 'away': 11}, {'home': 10, 'away': 12}, {'home': 11, 'away': 6}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_Qy9HVOkA;Finalizado;2021-03-05;Lisov A. (Rus);Olshakov K. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 7}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_OUqGWPi1;Finalizado;2021-03-05;Vologzhanin V. (Rus);Meteleshko I. (Rus);3;2;[{'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_CjQAh7EK;Finalizado;2021-03-05;Arutiunyan A. (Rus);Lisov A. (Rus);3;2;[{'home': 11, 'away': 9}, {'home': 12, 'away': 10}, {'home': 8, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 3}];;
Liga Pro (Rusia);1;g_25_GO8gpqM0;Finalizado;2021-03-05;Yanshaev A. (Rus);Kolesnikov D. (Rus);3;2;[{'home': 3, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 9}, {'home': 11, 'away': 8}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_2LrKVq77;Finalizado;2021-03-05;Vshivkov P. (Rus);Sergeevich I. (Rus);2;3;[{'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 4, 'away': 11}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_Ao8cq3y7;Finalizado;2021-03-05;Nikulin S. (Rus);Razinkov D. (Rus);3;1;[{'home': 13, 'away': 11}, {'home': 9, 'away': 11}, {'home': 12, 'away': 10}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_jsPEiRTQ;Finalizado;2021-03-05;Olshakov K. (Rus);Simonov S. (Rus);1;3;[{'home': 3, 'away': 11}, {'home': 11, 'away': 6}, {'home': 6, 'away': 11}, {'home': 2, 'away': 11}];;
Liga Pro (Rusia);1;g_25_GOW1fTq8;Finalizado;2021-03-05;Sergeevich I. (Rus);Meteleshko I. (Rus);3;2;[{'home': 5, 'away': 11}, {'home': 11, 'away': 6}, {'home': 2, 'away': 11}, {'home': 11, 'away': 3}, {'home': 11, 'away': 8}];;
