league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Challenger Series (Alemania);1;g_25_EXHaEiWl;Finalizado;2021-03-15;Muhlbach C. (Ger);Bottroff E. (Ger);3;1;[{'home': 11, 'away': 9}, {'home': 11, 'away': 5}, {'home': 9, 'away': 11}, {'home': 11, 'away': 6}];;
Challenger Series (Alemania);1;g_25_hOG3DBoe;Finalizado;2021-03-15;Pelz P. (Ger);Gao P. (Chn);3;2;[{'home': 5, 'away': 11}, {'home': 14, 'away': 12}, {'home': 11, 'away': 7}, {'home': 8, 'away': 11}, {'home': 11, 'away': 9}];;
Challenger Series (Alemania);1;g_25_noG7CV01;Finalizado;2021-03-15;Happek S. (Ger);Cheaib D. (Leb);0;3;[{'home': 6, 'away': 11}, {'home': 6, 'away': 11}, {'home': 3, 'away': 11}];;
Challenger Series (Alemania);1;g_25_pWYABkG7;Finalizado;2021-03-15;Martinko J. (Cze);Chtchetinine E. (Blr);3;0;[{'home': 11, 'away': 3}, {'home': 11, 'away': 8}, {'home': 12, 'away': 10}];;
Challenger Series (Alemania);1;g_25_naetRUFf;Finalizado;2021-03-15;Muhlbach C. (Ger);Pelz P. (Ger);3;1;[{'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 2}, {'home': 11, 'away': 8}];;
Challenger Series (Alemania);1;g_25_QkfpQlV0;Finalizado;2021-03-15;Happek S. (Ger);Gao P. (Chn);3;2;[{'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 11, 'away': 8}, {'home': 7, 'away': 11}, {'home': 11, 'away': 9}];;
Challenger Series (Alemania);1;g_25_61BsP8p7;Finalizado;2021-03-15;Martinko J. (Cze);Cheaib D. (Leb);2;3;[{'home': 11, 'away': 6}, {'home': 5, 'away': 11}, {'home': 11, 'away': 9}, {'home': 7, 'away': 11}, {'home': 9, 'away': 11}];;
Challenger Series (Alemania);1;g_25_phAoOSaD;Finalizado;2021-03-15;Chtchetinine E. (Blr);Bottroff E. (Ger);1;3;[{'home': 6, 'away': 11}, {'home': 11, 'away': 7}, {'home': 9, 'away': 11}, {'home': 8, 'away': 11}];;
Challenger Series (Alemania);1;g_25_bebTnCxE;Finalizado;2021-03-15;Muhlbach C. (Ger);Happek S. (Ger);3;1;[{'home': 11, 'away': 7}, {'home': 12, 'away': 14}, {'home': 11, 'away': 7}, {'home': 11, 'away': 9}];;
Challenger Series (Alemania);1;g_25_AXQdVq7t;Finalizado;2021-03-15;Pelz P. (Ger);Bottroff E. (Ger);2;3;[{'home': 3, 'away': 11}, {'home': 9, 'away': 11}, {'home': 12, 'away': 10}, {'home': 11, 'away': 4}, {'home': 8, 'away': 11}];;
Challenger Series (Alemania);1;g_25_hdG1U3Mn;Finalizado;2021-03-15;Chtchetinine E. (Blr);Cheaib D. (Leb);1;3;[{'home': 3, 'away': 11}, {'home': 11, 'away': 9}, {'home': 3, 'away': 11}, {'home': 2, 'away': 11}];;
Challenger Series (Alemania);1;g_25_WnF5TNyg;Finalizado;2021-03-15;Martinko J. (Cze);Gao P. (Chn);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 4}, {'home': 12, 'away': 10}];;
Challenger Series (Alemania);1;g_25_0MJ9Ssia;Finalizado;2021-03-15;Pelz P. (Ger);Happek S. (Ger);3;1;[{'home': 11, 'away': 6}, {'home': 8, 'away': 11}, {'home': 11, 'away': 8}, {'home': 11, 'away': 6}];;
Challenger Series (Alemania);1;g_25_vDIDR165;Finalizado;2021-03-15;Cheaib D. (Leb);Bottroff E. (Ger);3;1;[{'home': 11, 'away': 6}, {'home': 11, 'away': 6}, {'home': 8, 'away': 11}, {'home': 11, 'away': 4}];;
Challenger Series (Alemania);1;g_25_My8IQLLB;Finalizado;2021-03-15;Chtchetinine E. (Blr);Gao P. (Chn);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 5}, {'home': 11, 'away': 3}];;
Challenger Series (Alemania);1;g_25_YBBMPuyI;Finalizado;2021-03-15;Muhlbach C. (Ger);Martinko J. (Cze);2;3;[{'home': 11, 'away': 8}, {'home': 9, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 8}, {'home': 6, 'away': 11}];;
Challenger Series (Alemania);1;g_25_SYAQOajO;Finalizado;2021-03-15;Happek S. (Ger);Bottroff E. (Ger);1;3;[{'home': 2, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 7}, {'home': 4, 'away': 11}];;
Challenger Series (Alemania);1;g_25_6P9UNJ5U;Finalizado;2021-03-15;Muhlbach C. (Ger);Chtchetinine E. (Blr);3;1;[{'home': 12, 'away': 10}, {'home': 5, 'away': 11}, {'home': 13, 'away': 11}, {'home': 11, 'away': 7}];;
Challenger Series (Alemania);1;g_25_6atyq3yt;Anulado;2021-03-15;Cheaib D. (Leb);Gao P. (Chn);0;0;[];;
Challenger Series (Alemania);1;g_25_pjuurNjn;Finalizado;2021-03-15;Pelz P. (Ger);Martinko J. (Cze);0;3;[{'home': 5, 'away': 11}, {'home': 1, 'away': 11}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_buvH7725;Finalizado;2021-03-15;Belugin O. (Rus);Ovechkin S. (Rus);3;1;[{'home': 11, 'away': 7}, {'home': 6, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 2}];;
Liga Pro (Rusia);1;g_25_SKVX3P1U;Finalizado;2021-03-15;Kharlakin O. (Rus);Zubkov V. (Rus);3;2;[{'home': 3, 'away': 11}, {'home': 13, 'away': 11}, {'home': 3, 'away': 11}, {'home': 11, 'away': 7}, {'home': 13, 'away': 11}];;
Liga Pro (Rusia);1;g_25_f7XP5oXH;Finalizado;2021-03-15;Lisov A. (Rus);Bazilevskii V. (Rus);0;3;[{'home': 9, 'away': 11}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_bwZ8QL8p;Finalizado;2021-03-15;Meteleshko I. (Rus);Belugin O. (Rus);3;0;[{'home': 11, 'away': 6}, {'home': 11, 'away': 5}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_EDVqSYqk;Finalizado;2021-03-15;Savinskiy A. (Rus);Kharlakin O. (Rus);3;2;[{'home': 6, 'away': 11}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 7}, {'home': 11, 'away': 7}];;
