league;gender;external_id;stage;start_dt;home_player;away_player;home_score;away_score;line_score;h_odds;a_odds
Liga Pro (Rusia);1;g_25_8MeBAr89;Finalizado;2021-03-26 00:00:00;Meteleshko I. (Rus);Belugin O. (Rus);3;0;[{'home': 11, 'away': 5}, {'home': 11, 'away': 2}, {'home': 11, 'away': 7}];;
Liga Pro (Rusia);1;g_25_fwfJ8MxM;Finalizado;2021-03-26 00:15:00;Khomutov S. (Rus);Arutiunyan A. (Rus);0;3;[{'home': 10, 'away': 12}, {'home': 8, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_YThN7thS;Finalizado;2021-03-26 00:15:00;Razinkov D. (Rus);Yanshaev A. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 12, 'away': 14}, {'home': 11, 'away': 8}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_fygFQfb7;Finalizado;2021-03-26 00:30:00;Sergeevich I. (Rus);Meteleshko I. (Rus);3;0;[{'home': 11, 'away': 8}, {'home': 11, 'away': 8}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_MogfRRlI;Finalizado;2021-03-26 00:45:00;Petrochenko D. (Rus);Razinkov D. (Rus);2;3;[{'home': 12, 'away': 10}, {'home': 8, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_v3cZVkzm;Finalizado;2021-03-26 00:45:00;Poletaev I. (Rus);Khomutov S. (Rus);3;1;[{'home': 11, 'away': 7}, {'home': 11, 'away': 6}, {'home': 6, 'away': 11}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_YRiJPEDD;Finalizado;2021-03-26 01:00:00;Belugin O. (Rus);Zabrodin A. (Rus);0;3;[{'home': 4, 'away': 11}, {'home': 7, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_IgdwV9kg;Finalizado;2021-03-26 01:15:00;Arutiunyan A. (Rus);Gavrilov Y. (Ukr);1;3;[{'home': 6, 'away': 11}, {'home': 9, 'away': 11}, {'home': 14, 'away': 12}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_4AraQo4O;Finalizado;2021-03-26 01:15:00;Yanshaev A. (Rus);Mishutin E. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 12, 'away': 14}, {'home': 11, 'away': 5}, {'home': 3, 'away': 11}];;
Liga Pro (Rusia);1;g_25_zXV1lbjE;Finalizado;2021-03-26 01:30:00;Zabrodin A. (Rus);Meteleshko I. (Rus);3;2;[{'home': 11, 'away': 3}, {'home': 5, 'away': 11}, {'home': 11, 'away': 5}, {'home': 7, 'away': 11}, {'home': 11, 'away': 4}];;
Liga Pro (Rusia);1;g_25_zVjrUT4a;Finalizado;2021-03-26 01:45:00;Gavrilov Y. (Ukr);Khomutov S. (Rus);3;1;[{'home': 11, 'away': 2}, {'home': 11, 'away': 5}, {'home': 9, 'away': 11}, {'home': 11, 'away': 5}];;
Liga Pro (Rusia);1;g_25_r1s3P5JU;Finalizado;2021-03-26 01:45:00;Mishutin E. (Rus);Razinkov D. (Rus);3;1;[{'home': 11, 'away': 8}, {'home': 15, 'away': 17}, {'home': 11, 'away': 8}, {'home': 11, 'away': 8}];;
Liga Pro (Rusia);1;g_25_ptbVWVKt;Finalizado;2021-03-26 02:00:00;Sergeevich I. (Rus);Belugin O. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 11, 'away': 7}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_ELknTmK5;Finalizado;2021-03-26 02:15:00;Poletaev I. (Rus);Arutiunyan A. (Rus);1;3;[{'home': 11, 'away': 9}, {'home': 8, 'away': 11}, {'home': 6, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_KzY7pkkt;Finalizado;2021-03-26 02:15:00;Petrochenko D. (Rus);Yanshaev A. (Rus);1;3;[{'home': 9, 'away': 11}, {'home': 16, 'away': 18}, {'home': 11, 'away': 2}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_4Exqw7W8;Finalizado;2021-03-26 00:00:00;Meteleshko I. (Rus);Belugin O. (Rus);3;0;[{'home': 11, 'away': 7}, {'home': 11, 'away': 8}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_f3Vez5GR;Finalizado;2021-03-26 00:00:00;Poletaev I. (Rus);Khomutov S. (Rus);2;3;[{'home': 12, 'away': 14}, {'home': 11, 'away': 8}, {'home': 8, 'away': 11}, {'home': 11, 'away': 6}, {'home': 3, 'away': 11}];;
Liga Pro (Rusia);1;g_25_nwSmxRoF;Finalizado;2021-03-26 03:00:00;Sergeevich I. (Rus);Zabrodin A. (Rus);3;2;[{'home': 11, 'away': 6}, {'home': 11, 'away': 6}, {'home': 6, 'away': 11}, {'home': 6, 'away': 11}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_dCHNVOOr;Finalizado;2021-03-26 03:15:00;Gavrilov Y. (Ukr);Arutiunyan A. (Rus);2;3;[{'home': 8, 'away': 11}, {'home': 7, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 8}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_vBVk300q;Finalizado;2021-03-26 03:30:00;Malahov K. (Rus);Kutin V. (Rus);1;3;[{'home': 7, 'away': 11}, {'home': 13, 'away': 15}, {'home': 11, 'away': 9}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_nyZc1vVe;Finalizado;2021-03-26 03:45:00;Libatskii A. (Rus);Bazhinov Y. (Rus);3;0;[{'home': 12, 'away': 10}, {'home': 11, 'away': 9}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_hEZg2KFk;Finalizado;2021-03-26 04:00:00;Dukhin M. (Rus);Zirin A. (Rus);2;3;[{'home': 11, 'away': 9}, {'home': 4, 'away': 11}, {'home': 11, 'away': 13}, {'home': 11, 'away': 5}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_hl87Yrdo;Finalizado;2021-03-26 03:45:00;Migalov I. (Rus);Kutuzov O. (Rus);1;3;[{'home': 11, 'away': 7}, {'home': 2, 'away': 11}, {'home': 5, 'away': 11}, {'home': 13, 'away': 15}];;
Liga Pro (Rusia);1;g_25_QRX10bp2;Finalizado;2021-03-26 04:15:00;Buyanin I. (Rus);Slachshilin A. (Rus);3;1;[{'home': 11, 'away': 8}, {'home': 3, 'away': 11}, {'home': 11, 'away': 4}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_bRWBq94n;Finalizado;2021-03-26 04:30:00;Kutin V. (Rus);Dukhin M. (Rus);2;3;[{'home': 6, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 8}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_2qHpPsN2;Finalizado;2021-03-26 04:15:00;Medvedev P. (Rus);Beliakov V. (Rus);3;0;[{'home': 11, 'away': 9}, {'home': 12, 'away': 10}, {'home': 20, 'away': 18}];;
Liga Pro (Rusia);1;g_25_S6OSuR3B;Finalizado;2021-03-26 04:45:00;Bazhinov Y. (Rus);Buyanin I. (Rus);0;3;[{'home': 4, 'away': 11}, {'home': 9, 'away': 11}, {'home': 6, 'away': 11}];;
Liga Pro (Rusia);1;g_25_jPq0Z6do;Finalizado;2021-03-26 04:45:00;Kutuzov O. (Rus);Medvedev P. (Rus);3;2;[{'home': 10, 'away': 12}, {'home': 4, 'away': 11}, {'home': 11, 'away': 7}, {'home': 11, 'away': 6}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_tjMGrTJh;Finalizado;2021-03-26 05:00:00;Zirin A. (Rus);Malahov K. (Rus);0;3;[{'home': 7, 'away': 11}, {'home': 7, 'away': 11}, {'home': 8, 'away': 11}];;
Liga Pro (Rusia);1;g_25_prJXvoJH;Finalizado;2021-03-26 05:15:00;Slachshilin A. (Rus);Libatskii A. (Rus);1;3;[{'home': 12, 'away': 10}, {'home': 5, 'away': 11}, {'home': 6, 'away': 11}, {'home': 4, 'away': 11}];;
Liga Pro (Rusia);1;g_25_UFr4YQBi;Finalizado;2021-03-26 05:15:00;Beliakov V. (Rus);Migalov I. (Rus);0;3;[{'home': 8, 'away': 11}, {'home': 7, 'away': 11}, {'home': 7, 'away': 11}];;
Liga Pro (Rusia);1;g_25_fgQKsmZb;Finalizado;2021-03-26 05:30:00;Malahov K. (Rus);Dukhin M. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 7, 'away': 11}, {'home': 2, 'away': 11}];;
Liga Pro (Rusia);1;g_25_OYHyv5YN;Finalizado;2021-03-26 05:45:00;Libatskii A. (Rus);Buyanin I. (Rus);3;2;[{'home': 17, 'away': 15}, {'home': 5, 'away': 11}, {'home': 11, 'away': 4}, {'home': 4, 'away': 11}, {'home': 11, 'away': 9}];;
Liga Pro (Rusia);1;g_25_bkm8XpRc;Finalizado;2021-03-26 05:45:00;Migalov I. (Rus);Medvedev P. (Rus);1;3;[{'home': 8, 'away': 11}, {'home': 11, 'away': 5}, {'home': 11, 'away': 13}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_lGPOt7l5;Finalizado;2021-03-26 06:00:00;Kutin V. (Rus);Zirin A. (Rus);1;3;[{'home': 11, 'away': 9}, {'home': 4, 'away': 11}, {'home': 6, 'away': 11}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_xtnCW4t4;Finalizado;2021-03-26 06:15:00;Kutuzov O. (Rus);Beliakov V. (Rus);3;1;[{'home': 5, 'away': 11}, {'home': 11, 'away': 2}, {'home': 11, 'away': 6}, {'home': 12, 'away': 10}];;
Liga Pro (Rusia);1;g_25_IeHuwPmU;Finalizado;2021-03-26 06:15:00;Bazhinov Y. (Rus);Slachshilin A. (Rus);0;3;[{'home': 5, 'away': 11}, {'home': 10, 'away': 12}, {'home': 9, 'away': 11}];;
Liga Pro (Rusia);1;g_25_MDiIuyxS;Finalizado;2021-03-26 00:00:00;Kutin V. (Rus);Malahov K. (Rus);3;1;[{'home': 13, 'away': 11}, {'home': 11, 'away': 9}, {'home': 6, 'away': 11}, {'home': 11, 'away': 6}];;
Liga Pro (Rusia);1;g_25_tbYlzFak;Finalizado;2021-03-26 00:00:00;Migalov I. (Rus);Beliakov V. (Rus);1;3;[{'home': 6, 'away': 11}, {'home': 5, 'away': 11}, {'home': 11, 'away': 6}, {'home': 5, 'away': 11}];;
Liga Pro (Rusia);1;g_25_EmlAsc7F;Finalizado;2021-03-26 00:00:00;Slachshilin A. (Rus);Bazhinov Y. (Rus);2;3;[{'home': 7, 'away': 11}, {'home': 11, 'away': 6}, {'home': 8, 'away': 11}, {'home': 11, 'away': 7}, {'home': 3, 'away': 11}];;
